id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@httpcore.connection - [_trace.py:85] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
102,5488,144304640642485f,7f8a595c1b2db06a,llm_request,2024-11-06 15:58:56.278634,2024-11-06 15:58:58.055308,[],OK,,1730908736.278634,1730908738.055308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,1.7766740322113037
103,5488,14c2ffc181c48bbd,144304640642485f,llm_scheduler,2024-11-06 23:58:56.300515,2024-11-06 23:58:56.322396,[],OK,,1730908736.3005147,1730908736.3223956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],38.8,1740,0.0218808650970459
104,5488,b4f0743845ed9294,144304640642485f,llm_generate,2024-11-06 23:58:56.766425,2024-11-06 23:58:58.028611,[],OK,,1730908736.766425,1730908738.0286112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],38.8,1740,1.2621862888336182
105,5489,f7f3ae778fb8f938,,query,2024-11-06 15:59:02.108621,2024-11-06 15:59:07.515267,[],OK,,1730908742.108621,1730908747.515267,0,2,4,1,1,1,4,1,1,20,0,1,2,1,1,1,1,1,"['2024-11-06 15:59:02,169 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:59:02,173 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:59:02,175 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:59:02,175 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:02,176 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:02,176 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:02,177 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:02,177 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:02,179 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:02,180 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:59:02,180 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:02,183 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:02,183 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:02,183 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:02,184 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:59:02,184 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:59:02,200 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:59:02,202 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 15:59:02,509 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:59:02,509 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 15:59:02,510 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 15:59:02,513 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 15:59:02,514 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:02,514 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:02,514 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:02,514 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:02,514 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:03,498 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:03,499 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:59:03,499 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:03,500 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:03,500 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:03,501 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:03,501 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 15:59:03,509 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:59:03,510 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 15:59:05,512 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:59:07,514 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:59:02,586 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 15:59:02,588 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 15:59:03,199 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 15:59:03,478 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 15:59:03,499 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,5.406646013259888
106,5489,0253a0915ce8483e,f7f3ae778fb8f938,retrieve,2024-11-06 15:59:02.109452,2024-11-06 15:59:02.192242,[],OK,,1730908742.109452,1730908742.192242,0,1,1,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,"['2024-11-06 15:59:02,169 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:59:02,173 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:59:02,175 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:59:02,175 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:02,176 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:02,176 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:02,177 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:02,177 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:02,179 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:02,180 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:59:02,180 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:02,183 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:02,183 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:02,183 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:02,184 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:59:02,184 - httpcore.connection - [_trace.py:85] - DEBUG']",12.2,1740,0.08278989791870117
107,5489,486dd0113124bd5c,0253a0915ce8483e,embedding,2024-11-06 15:59:02.110219,2024-11-06 15:59:02.163497,[],OK,,1730908742.110219,1730908742.163497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.2,1740,0.05327796936035156
108,5489,6e17a18ce904a73a,f7f3ae778fb8f938,reranking,2024-11-06 15:59:02.211199,2024-11-06 15:59:02.504833,[],OK,,1730908742.211199,1730908742.504833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.2,1740,0.29363393783569336
109,5489,bbd1514b9b9c0b8e,f7f3ae778fb8f938,llm,2024-11-06 15:59:02.510623,2024-11-06 15:59:03.503332,[],OK,,1730908742.510623,1730908743.503332,0,1,0,0,0,0,0,1,0,10,0,1,0,1,1,1,1,1,"['2024-11-06 15:59:02,513 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 15:59:02,514 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:02,514 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:02,514 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:02,514 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:02,514 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:03,498 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:03,499 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:59:03,499 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:03,500 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:03,500 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:03,501 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:03,501 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 15:59:02,586 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 15:59:02,588 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 15:59:03,199 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 15:59:03,478 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 15:59:03,499 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,0.9927089214324951
110,5489,13ee5ee8150e1840,bbd1514b9b9c0b8e,llm_request,2024-11-06 15:59:02.586251,2024-11-06 15:59:03.477677,[],OK,,1730908742.586251,1730908743.477677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.8914260864257812
111,5489,81c4337f49788a78,13ee5ee8150e1840,llm_scheduler,2024-11-06 23:59:02.608559,2024-11-06 23:59:02.630866,[],OK,,1730908742.608559,1730908742.6308663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],21.0,1740,0.022307395935058594
112,5489,c0e226e860be7c7e,13ee5ee8150e1840,llm_generate,2024-11-06 23:59:03.181577,2024-11-06 23:59:03.452410,[],OK,,1730908743.181577,1730908743.4524105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],21.0,1740,0.27083349227905273
113,5490,151a5d631776e262,,query,2024-11-06 15:59:07.528546,2024-11-06 15:59:13.853554,[],OK,,1730908747.528546,1730908753.853554,0,2,4,1,1,1,4,1,1,20,0,1,2,1,1,1,1,1,"['2024-11-06 15:59:07,587 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:59:07,592 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:59:07,593 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:59:07,594 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:07,594 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:07,594 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:07,595 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:07,595 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:07,598 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:07,598 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:59:07,598 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:07,601 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:07,601 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:07,602 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:07,602 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:59:07,602 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:59:07,618 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:59:07,621 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 15:59:07,942 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:59:07,942 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 15:59:07,942 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 15:59:07,946 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 15:59:07,947 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:07,947 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:07,947 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:07,947 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:07,947 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:09,837 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:09,837 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:59:09,838 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:09,839 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:09,839 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:09,839 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:09,840 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 15:59:09,847 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:59:09,848 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 15:59:11,851 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:59:13,853 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:59:08,015 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 15:59:08,017 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 15:59:08,606 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 15:59:09,817 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 15:59:09,838 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,6.325007915496826
114,5490,482d7fac3126a965,151a5d631776e262,retrieve,2024-11-06 15:59:07.529360,2024-11-06 15:59:07.610717,[],OK,,1730908747.52936,1730908747.610717,0,1,1,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,"['2024-11-06 15:59:07,587 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:59:07,592 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:59:07,593 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:59:07,594 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:07,594 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:07,594 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:07,595 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:07,595 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:07,598 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:07,598 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:59:07,598 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:07,601 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:07,601 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:07,602 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:07,602 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:59:07,602 - httpcore.connection - [_trace.py:85] - DEBUG']",12.6,1740,0.08135700225830078
115,5490,2fe82cf5b8eb3c79,482d7fac3126a965,embedding,2024-11-06 15:59:07.530111,2024-11-06 15:59:07.581583,[],OK,,1730908747.530111,1730908747.581583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.6,1740,0.05147194862365723
116,5490,df96ea095774a899,151a5d631776e262,reranking,2024-11-06 15:59:07.635285,2024-11-06 15:59:07.937520,[],OK,,1730908747.635285,1730908747.93752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.6,1740,0.30223512649536133
117,5490,908e9d01dacfa956,151a5d631776e262,llm,2024-11-06 15:59:07.943876,2024-11-06 15:59:09.841773,[],OK,,1730908747.943876,1730908749.841773,0,1,0,0,0,0,0,1,0,10,0,1,0,1,1,1,1,1,"['2024-11-06 15:59:07,946 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 15:59:07,947 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:07,947 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:07,947 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:07,947 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:07,947 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:09,837 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:09,837 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:59:09,838 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:09,839 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:09,839 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:09,839 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:09,840 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 15:59:08,015 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 15:59:08,017 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 15:59:08,606 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 15:59:09,817 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 15:59:09,838 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.8978970050811768
118,5490,f664107471f9d519,908e9d01dacfa956,llm_request,2024-11-06 15:59:08.014946,2024-11-06 15:59:09.816832,[],OK,,1730908748.014946,1730908749.816832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,1.8018860816955566
119,5490,900a05165dfa666f,f664107471f9d519,llm_scheduler,2024-11-06 23:59:08.038270,2024-11-06 23:59:08.061594,[],OK,,1730908748.0382702,1730908748.061594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],28.4,1740,0.023323774337768555
120,5490,bc9a301933c49d27,f664107471f9d519,llm_generate,2024-11-06 23:59:08.588059,2024-11-06 23:59:09.792289,[],OK,,1730908748.5880594,1730908749.7922893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],28.4,1740,1.2042298316955566
121,5491,8df0cdaff8358bb3,,query,2024-11-06 15:59:13.866462,2024-11-06 15:59:20.095448,[],OK,,1730908753.866462,1730908760.095448,0,2,4,1,1,1,4,1,1,20,0,1,2,1,1,1,1,1,"['2024-11-06 15:59:13,924 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:59:13,928 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:59:13,930 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:59:13,930 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:13,931 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:13,931 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:13,931 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:13,931 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:13,934 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:13,935 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:59:13,935 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:13,937 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:13,938 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:13,938 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:13,938 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:59:13,938 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:59:13,954 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:59:13,957 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 15:59:14,257 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:59:14,258 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 15:59:14,258 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 15:59:14,261 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 15:59:14,262 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:14,262 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:14,262 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:14,262 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:14,262 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:16,078 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:16,079 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:59:16,079 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:16,080 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:16,080 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:16,080 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:16,081 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 15:59:16,089 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:59:16,090 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 15:59:18,092 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:59:20,095 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:59:14,327 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 15:59:14,329 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 15:59:14,827 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 15:59:16,057 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 15:59:16,078 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,6.228986024856567
122,5491,f76558c6c4577c15,8df0cdaff8358bb3,retrieve,2024-11-06 15:59:13.867248,2024-11-06 15:59:13.946630,[],OK,,1730908753.867248,1730908753.94663,0,1,1,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,"['2024-11-06 15:59:13,924 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:59:13,928 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:59:13,930 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:59:13,930 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:13,931 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:13,931 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:13,931 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:13,931 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:13,934 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:13,935 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:59:13,935 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:13,937 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:13,938 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:13,938 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:13,938 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:59:13,938 - httpcore.connection - [_trace.py:85] - DEBUG']",11.4,1740,0.07938194274902344
123,5491,9b4da3e96112ae0c,f76558c6c4577c15,embedding,2024-11-06 15:59:13.867974,2024-11-06 15:59:13.918197,[],OK,,1730908753.867974,1730908753.918197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.4,1740,0.05022287368774414
124,5491,da18d1b38010b915,8df0cdaff8358bb3,reranking,2024-11-06 15:59:13.960142,2024-11-06 15:59:14.253441,[],OK,,1730908753.960142,1730908754.253441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.4,1740,0.29329919815063477
125,5491,075c64c46c63ebaa,8df0cdaff8358bb3,llm,2024-11-06 15:59:14.259136,2024-11-06 15:59:16.083001,[],OK,,1730908754.259136,1730908756.083001,0,1,0,0,0,0,0,1,0,10,0,1,0,1,1,1,1,1,"['2024-11-06 15:59:14,261 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 15:59:14,262 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:14,262 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:14,262 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:14,262 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:14,262 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:16,078 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:16,079 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:59:16,079 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:16,080 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:16,080 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:16,080 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:59:16,081 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 15:59:14,327 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 15:59:14,329 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 15:59:14,827 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 15:59:16,057 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 15:59:16,078 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.8238649368286133
