trace_rowid,query>duration,retrieve>duration,embedding>duration,reranking>duration,llm>duration,llm_request>duration,llm_scheduler>duration,llm_generate>duration,trace@query@llm_token_count_completion,trace@query@llm_token_count_prompt,trace@query@llm_token_count_total,trace@retrieve@retrieve_num,trace@embedding@embedding_model_name,trace@embedding@embedding_vector,trace@reranking@rerank_model_name,trace@reranking@top_k,trace@llm_request@llm_model_name,trace@llm_request@parameters_best_of,trace@llm_request@parameters_max_tokens,trace@llm_request@parameters_n,trace@llm_request@parameters_temperature,trace@llm_request@parameters_top_p,log@rag@openai._base_client - [_base_client.py:1585] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@rag@httpx - [_client.py:1786] - INFO,log@rag@openai._base_client - [_base_client.py:446] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@rag@httpcore.http11 - [_trace.py:85] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@rag@httpcore.connection - [_trace.py:85] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,metric@qdrant@cpu_usage_percent,metric@qdrant@mem_rss,metric@qdrant@mem_vms,metric@qdrant@mem_memory_percent,metric@qdrant@disk_read_bytes,metric@qdrant@disk_write_bytes,metric@qdrant@disk_read_count,metric@qdrant@disk_write_count,metric@rag@cpu_usage_percent,metric@rag@mem_rss,metric@rag@mem_vms,metric@rag@mem_memory_percent,metric@rag@disk_read_bytes,metric@rag@disk_write_bytes,metric@rag@disk_read_count,metric@rag@disk_write_count,metric@rag@gpu_3_gpu_utilization_percent,metric@rag@gpu_3_gpu_memory_used_MB,metric@rag@gpu_3_gpu_memory_total_MB,metric@rag@gpu_3_gpu_memory_process_used_MB,metric@rag@gpu_3_gpu_temperature_C,metric@rag@gpu_3_gpu_power_W,metric@rag@gpu_3_gpu_sm_activity_percent,metric@rag@gpu_3_gpu_graph_clock,metric@rag@gpu_4_gpu_utilization_percent,metric@rag@gpu_4_gpu_memory_used_MB,metric@rag@gpu_4_gpu_memory_total_MB,metric@rag@gpu_4_gpu_memory_process_used_MB,metric@rag@gpu_4_gpu_temperature_C,metric@rag@gpu_4_gpu_power_W,metric@rag@gpu_4_gpu_sm_activity_percent,metric@rag@gpu_4_gpu_graph_clock,metric@vllm@cpu_usage_percent,metric@vllm@mem_rss,metric@vllm@mem_vms,metric@vllm@mem_memory_percent,metric@vllm@disk_read_bytes,metric@vllm@disk_write_bytes,metric@vllm@disk_read_count,metric@vllm@disk_write_count,metric@vllm@gpu_5_gpu_utilization_percent,metric@vllm@gpu_5_gpu_memory_used_MB,metric@vllm@gpu_5_gpu_memory_total_MB,metric@vllm@gpu_5_gpu_memory_process_used_MB,metric@vllm@gpu_5_gpu_temperature_C,metric@vllm@gpu_5_gpu_power_W,metric@vllm@gpu_5_gpu_sm_activity_percent,metric@vllm@gpu_5_gpu_graph_clock,quality@record@quality_kb,quality@record@quality_prompt,quality@answer_correctness,trace@query@input_value_sum,trace@query@output_value_sum,trace@retrieve@documents_contents_sum,trace@retrieve@documents_scores_top3mean,trace@reranking@output_documents_contents_sum,trace@reranking@output_documents_scores_top3mean
5825,9.429238080978394,0.0760679244995117,0.0485329627990722,0.2935230731964111,1.0156450271606443,0.9187619686126708,0.0228598117828369,0.3410475254058838,5.0,3720.0,3725.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,4,20,1,1,8,0,1,1,1,1,1,0.0,12098043904.0,134785622016.0,13.0,76122616832.0,14825434112.0,719371.0,309512.0,5.6,1810051072.0,47465271296.0,1.3429110946159628,0.0,5130240.0,20493.0,4524.0,0.0,2299.1875,46068.0,1626.0,41.0,78.8155,0.0,1005,0.0,3617.1875,46068.0,2944.0,40.0,77.67349999999999,0.0,1005,11.2,5958414336.0,69082042368.0,4.420660191257413,0.0,449034240.0,13851.0,1736494.0,0.0,41613.1875,46068.0,40932.0,45.5,83.818,0.0,1005,0,0,0.6035533905932737,9,3,6105,0.62442129,2106,0.3386405311369647
5826,11.256371974945068,0.0797610282897949,0.0502939224243164,0.2962329387664795,2.8353359699249268,2.739445924758911,0.0214996337890625,2.230772018432617,31.0,3219.0,3250.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,4,20,1,1,8,0,1,1,1,2,1,0.0,12082757632.0,134785622016.0,13.0,76122616832.0,14839845888.0,719371.0,309747.0,5.6,1810051072.0,47465271296.0,1.3429110946159628,0.0,5265408.0,20506.0,4630.0,0.0,2299.1875,46068.0,1626.0,41.0,78.8885,0.0,1005,0.0,3617.1875,46068.0,2944.0,39.5,77.55,0.0,1005,30.05,5958414336.0,69082042368.0,4.420660191257413,0.0,457074688.0,13884.0,1768066.5,0.0,41613.1875,46068.0,40932.0,45.5,84.15450000000001,0.0,1005,0,0,0.2254901960784313,6,18,5348,0.7090062466666667,1586,0.9996173977851868
5827,11.979536056518556,0.0769360065460205,0.0485939979553222,0.2895400524139404,3.5794458389282227,3.4812700748443604,0.0231075286865234,2.865145206451416,45.0,3866.0,3911.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,4,20,1,1,8,0,1,1,1,1,1,0.0,12150921216.0,134785622016.0,13.05,76122616832.0,14852539392.0,719371.0,309980.0,5.4,1810051072.0,47465271296.0,1.3429110946159628,0.0,5392384.0,20518.0,4727.0,0.0,2299.1875,46068.0,1626.0,41.0,78.76050000000001,0.0,1005,0.0,3617.1875,46068.0,2944.0,40.0,77.8245,0.0,1005,35.25,5958414336.0,69082042368.0,4.420660191257413,0.0,467830784.0,13930.0,1810318.0,19.0,41613.1875,46068.0,40932.0,47.5,111.7685,19.0,1005,0,0,0.0901605992499929,12,37,5505,0.7147186233333334,2188,0.956558624903361
5828,9.6091411113739,0.0672309398651123,0.040848970413208,0.2835879325866699,1.2227718830108645,1.1276118755340576,0.0233092308044433,0.5302989482879639,8.0,3795.0,3803.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,4,20,1,1,8,0,1,1,1,1,1,0.0,12156203008.0,134785622016.0,13.1,76122616832.0,14865097728.0,719371.0,310255.5,5.1,1810051072.0,47465271296.0,1.3429110946159628,0.0,5521408.0,20532.0,4842.0,0.0,2299.1875,46068.0,1626.0,41.0,78.811,0.0,1005,0.0,3617.1875,46068.0,2944.0,40.0,77.799,0.0,1005,13.5,5958414336.0,69082042368.0,4.420660191257413,0.0,471214080.0,13941.0,1823498.0,0.0,41613.1875,46068.0,40932.0,46.0,96.32,0.0,1005,0,0,0.686886723926607,5,3,6782,0.7029594033333334,2169,0.3560072438170512
5829,10.03311014175415,0.0789189338684082,0.0500409603118896,0.2911019325256347,1.617755889892578,1.5227019786834717,0.0222079753875732,0.9740149974822998,14.0,3566.0,3580.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,4,20,1,1,8,0,1,1,1,1,1,0.0,12097542144.0,134785622016.0,13.0,76122616832.0,14875235328.0,719371.0,310478.0,5.4,1810051072.0,47465271296.0,1.3429110946159628,0.0,5640192.0,20545.0,4948.0,0.0,2299.1875,46068.0,1626.0,41.0,78.86449999999999,0.0,1005,0.0,3617.1875,46068.0,2944.0,39.5,77.843,0.0,1005,17.4,5958414336.0,69082042368.0,4.420660191257413,0.0,475443200.0,13957.0,1840037.0,0.0,41613.1875,46068.0,40932.0,45.5,84.031,0.0,1005,0,0,0.2222222222222222,10,9,5316,0.68683279,1704,0.9986253380775452
5830,9.770742177963257,0.0710930824279785,0.0424411296844482,0.2928929328918457,1.3630452156066897,1.2708120346069336,0.0195662975311279,0.8696990013122559,21.0,2591.0,2612.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,4,20,1,1,8,0,1,1,1,1,1,0.0,12084371456.0,134785622016.0,13.0,76122616832.0,14888391680.0,719371.0,310713.0,5.6,1810051072.0,47465271296.0,1.3429110946159628,0.0,5750784.0,20558.0,5055.0,0.0,2299.1875,46068.0,1626.0,41.0,78.791,0.0,1005,0.0,3617.1875,46068.0,2944.0,39.5,77.898,0.0,1005,15.0,5958414336.0,69082042368.0,4.420660191257413,0.0,481202176.0,13980.0,1862669.0,0.0,41613.1875,46068.0,40932.0,45.5,83.9305,0.0,1005,0,0,0.2874574785652648,8,12,5505,0.72878309,1300,0.9776382048924764
5832,10.843971967697144,0.075693130493164,0.0483109951019287,0.2881619930267334,2.4413721561431885,2.3423819541931152,0.022144079208374,1.7253682613372805,23.0,3891.0,3914.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,4,20,1,1,8,0,1,1,1,1,1,0.0,12089526272.0,134785622016.0,13.0,76122616832.0,14911112192.0,719371.0,311169.0,5.3,1810051072.0,47465271296.0,1.3429110946159628,0.0,6004736.0,20582.0,5266.0,0.0,2299.1875,46068.0,1626.0,41.0,78.84,0.0,1005,0.0,3617.1875,46068.0,2944.0,40.0,77.79499999999999,0.0,1005,25.85,5958414336.0,69082042368.0,4.420660191257413,0.0,493301760.0,14028.0,1910059.0,0.0,41613.1875,46068.0,40932.0,45.5,84.036,0.0,1005,0,0,0.2798913274137045,10,13,5060,0.68894156,2032,0.9912519852320352
5833,10.145148038864136,0.0788190364837646,0.0497970581054687,0.2865219116210937,1.7449049949645996,1.6505589485168457,0.0222513675689697,1.1485252380371094,17.0,3137.0,3154.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,4,20,1,1,8,0,1,1,1,1,1,0.0,12149385216.0,134785622016.0,13.05,76122616832.0,14922691584.0,719371.0,311386.0,5.3,1810051072.0,47465271296.0,1.3429110946159628,0.0,6117376.0,20595.0,5373.0,0.0,2299.1875,46068.0,1626.0,41.0,78.791,0.0,1005,0.0,3617.1875,46068.0,2944.0,39.5,77.878,0.0,1005,18.7,5958414336.0,69082042368.0,4.420660191257413,0.0,498171904.0,14047.0,1929151.0,0.0,41613.1875,46068.0,40932.0,45.5,83.93950000000001,0.0,1005,0,0,0.2798913274137045,10,12,4868,0.7616555100000001,1598,0.9990150928497314
5836,10.085304021835327,0.0763320922851562,0.0484240055084228,0.2937030792236328,1.66933012008667,1.586421012878418,0.0217714309692382,1.0741674900054932,16.0,3327.0,3343.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,4,20,1,1,8,0,1,1,1,1,1,0.0,12096950272.0,134785622016.0,13.0,76122616832.0,14950501376.0,719371.0,311982.5,5.699999999999999,1810051072.0,47465271296.0,1.3429110946159628,0.0,6506496.0,20633.0,5689.0,0.0,2299.1875,46068.0,1626.0,41.0,78.98750000000001,0.0,1005,0.0,3617.1875,46068.0,2944.0,40.0,88.062,0.0,1005,17.8,5958414336.0,69082042368.0,4.420660191257413,0.0,507342848.0,14080.0,1964859.0,17.5,41613.1875,46068.0,40932.0,46.0,113.0175,17.5,1005,0,0,0.2965340496889437,7,12,6770,0.8279596866666666,2025,0.9953957001368204
5837,10.048667192459106,0.083554983139038,0.0495901107788085,0.2914979457855224,1.6328678131103516,1.5280580520629885,0.0198147296905517,0.9576406478881836,14.0,3589.0,3603.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,4,20,1,1,8,0,1,1,1,1,1,0.0,12094902272.0,134785622016.0,13.0,76122616832.0,14963921920.0,719371.0,312258.0,5.6,1809891328.0,47465271296.0,1.3427925775237013,0.0,6633472.0,20645.0,5795.0,0.0,2299.1875,46068.0,1626.0,41.0,78.898,0.0,1005,0.0,3617.1875,46068.0,2944.0,40.0,77.79050000000001,0.0,1005,17.6,5958414336.0,69082042368.0,4.420660191257413,0.0,511584256.0,14096.0,1981414.0,0.0,41613.1875,46068.0,40932.0,45.5,93.7675,0.0,1005,0,0,0.4101183847695672,6,7,5649,0.78766215,1859,0.9998250404993692
5838,9.52827501296997,0.0792109966278076,0.0488429069519043,0.2987480163574219,1.1061639785766602,1.009145975112915,0.0295093059539794,0.4262876510620117,6.0,3699.0,3705.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,4,20,1,1,8,0,1,1,1,1,1,0.0,12091965440.0,134785622016.0,13.0,76122616832.0,14972795904.0,719371.0,312449.5,6.3,1810415616.0,47465271296.0,1.3431815566983034,0.0,6766592.0,20658.0,5902.0,0.0,2299.1875,46068.0,1626.0,41.0,78.815,0.0,1005,0.0,3617.1875,46068.0,2944.0,40.0,77.85050000000001,0.0,1005,12.2,5958414336.0,69082042368.0,4.420660191257413,0.0,514052096.0,14104.0,1990997.0,0.0,41613.1875,46068.0,40932.0,45.5,83.793,0.0,1005,0,0,1.0,9,2,6513,0.7278555333333333,1959,0.9997958143552144
5839,9.68422794342041,0.0751059055328369,0.0483260154724121,0.2907900810241699,1.2821199893951416,1.1860711574554443,0.0233020782470703,0.5665445327758789,8.0,3931.0,3939.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,4,20,1,1,8,0,1,1,1,1,1,0.0,12159907840.0,134785622016.0,13.05,76122616832.0,14982552576.0,719371.0,312684.5,5.5,1810415616.0,47465271296.0,1.3431815566983034,0.0,6901760.0,20670.0,6009.0,0.0,2299.1875,46068.0,1626.0,41.0,78.76650000000001,0.0,1005,0.0,3617.1875,46068.0,2944.0,40.0,77.896,0.0,1005,14.0,5958414336.0,69082042368.0,4.420660191257413,0.0,516968448.0,14114.0,2002314.0,0.0,41613.1875,46068.0,40932.0,45.0,83.931,0.0,1005,0,0,1.0,9,2,5704,0.7640814233333333,2008,0.9998706976572672
5843,9.362679958343506,0.0450720787048339,0.0217690467834472,0.2854728698730469,0.9983549118041992,0.9052128791809082,0.0218687057495117,0.3743753433227539,7.0,3329.0,3336.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,4,20,1,1,8,0,1,1,1,1,1,0.0,12109045760.0,134785622016.0,13.0,76122616832.0,15023315968.0,719371.0,313540.0,4.9,1811464192.0,47465271296.0,1.3439595150475074,0.0,7395328.0,20720.0,6423.0,0.0,2299.1875,46068.0,1626.0,41.0,83.0255,0.0,1005,36.0,3617.1875,46068.0,2944.0,42.0,104.5095,36.0,1005,6.300000000000001,5958414336.0,69082042368.0,4.420660191257413,0.0,534683648.0,14183.5,2071645.0,0.0,41613.1875,46068.0,40932.0,45.0,83.81700000000001,0.0,1005,0,0,0.4166666666666666,9,2,5828,0.7387283266666667,1768,0.9954676032066344
5844,9.51194190979004,0.0782868862152099,0.0499138832092285,0.2953629493713379,1.1023061275482178,1.0078890323638916,0.0232617855072021,0.3945736885070801,6.0,3877.0,3883.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,4,20,1,1,8,0,1,1,1,1,1,0.0,12053651456.0,134785622016.0,13.0,76122616832.0,15032245248.0,719371.0,313725.5,5.9,1811464192.0,47465271296.0,1.3439595150475074,0.0,7526400.0,20734.0,6537.0,0.0,2299.1875,46068.0,1626.0,41.0,79.32050000000001,0.0,1005,0.0,3617.1875,46068.0,2944.0,40.0,88.644,0.0,1005,12.3,5958414336.0,69082042368.0,4.420660191257413,0.0,538253312.0,14195.0,2085450.0,14.5,41613.1875,46068.0,40932.0,46.5,140.1125,14.5,1005,0,0,1.0,15,2,6279,0.7018585133333334,2077,0.9966259797414144
5846,9.618469953536987,0.0791058540344238,0.0506229400634765,0.2937829494476318,1.2083399295806885,1.107464075088501,0.0220723152160644,0.4937765598297119,7.0,3842.0,3849.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,4,20,1,1,8,0,1,1,1,1,1,0.0,12078190592.0,134785622016.0,13.0,76122616832.0,15052082176.0,719371.0,314121.5,6.0,1811464192.0,47465271296.0,1.3439595150475074,0.0,7766016.0,20758.0,6750.0,0.0,2299.1875,46068.0,1626.0,41.0,78.805,0.0,1005,0.0,3617.1875,46068.0,2944.0,40.0,77.9365,0.0,1005,13.1,5958414336.0,69082042368.0,4.420660191257413,0.0,546713600.0,14227.0,2118542.0,0.0,41613.1875,46068.0,40932.0,45.5,84.044,0.0,1005,0,0,1.0,9,2,6094,0.7464876333333335,2080,0.9999272425969442
5847,9.606109142303469,0.0760588645935058,0.0491299629211425,0.2894999980926513,1.2049028873443604,1.1090021133422852,0.0238006114959716,0.4937248229980469,7.0,3863.0,3870.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,4,20,1,1,8,0,1,1,1,1,1,0.0,12063416320.0,134785622016.0,13.0,76122616832.0,15061234688.0,719371.0,314319.5,5.7,1811464192.0,47465271296.0,1.3439595150475074,0.0,7890944.0,20771.0,6857.0,0.0,2299.1875,46068.0,1626.0,41.0,78.986,0.0,1005,0.0,3617.1875,46068.0,2944.0,40.0,78.538,0.0,1005,13.2,5958414336.0,69082042368.0,4.420660191257413,0.0,549419008.0,14236.0,2129052.0,0.0,41613.1875,46068.0,40932.0,45.5,83.9435,0.0,1005,0,0,1.0,7,2,6050,0.6956941866666666,1988,0.9862416783968608
5850,9.429208993911743,0.0761871337890625,0.0484809875488281,0.2923669815063476,1.0177159309387207,0.9248490333557128,0.022202730178833,0.4154176712036133,6.0,3207.0,3213.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,4,20,1,1,8,0,1,1,1,1,1,0.0,12050237440.0,134785622016.0,13.0,76122616832.0,15086574592.0,719371.0,314894.5,5.6,1808707584.0,47465271296.0,1.3419143354810452,0.0,8257536.0,20808.0,7165.0,0.0,2299.1875,46068.0,1626.0,41.0,79.12299999999999,0.0,1005,0.0,3617.1875,46068.0,2944.0,40.0,97.76,0.0,1005,10.8,5958414336.0,69082042368.0,4.420660191257413,0.0,557262848.0,14264.0,2159553.5,27.0,41613.1875,46068.0,40932.0,47.0,133.269,27.0,1005,0,0,1.0,8,2,5724,0.7635976133333333,1479,0.9996722539265952
5851,10.671102046966553,0.0804471969604492,0.0486419200897216,0.2966320514678955,2.249523878097534,2.152937889099121,0.0221328735351562,1.6187512874603271,22.0,3356.0,3378.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,4,20,1,1,8,0,1,1,1,1,1,0.0,12080824320.0,134785622016.0,13.0,76122616832.0,15101125632.0,719371.0,315161.5,5.8,1809756160.0,47465271296.0,1.3426922938302497,0.0,8380416.0,20821.0,7271.0,0.0,2299.1875,46068.0,1626.0,41.0,78.8275,0.0,1005,0.0,3617.1875,46068.0,2944.0,40.0,78.11850000000001,0.0,1005,23.2,5958414336.0,69082042368.0,4.420660191257413,0.0,563165184.0,14287.5,2182656.0,22.0,41613.1875,46068.0,40932.0,46.5,113.3595,22.0,1005,0,0,0.0,9,11,6281,0.75610608,1633,0.9953280091285706
5852,9.43791913986206,0.0752439498901367,0.0485460758209228,0.2826499938964844,1.0453670024871826,0.9520628452301024,0.0214111804962158,0.4923763275146484,7.0,2863.0,2870.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,4,20,1,1,8,0,1,1,1,1,1,0.0,12104005632.0,134785622016.0,13.0,76122616832.0,15110999040.0,719371.0,315428.5,5.0,1809756160.0,47465271296.0,1.3426922938302497,0.0,8491008.0,20834.0,7386.0,0.0,2299.1875,46068.0,1626.0,41.0,79.035,0.0,1005,0.0,3617.1875,46068.0,2944.0,40.0,77.9505,0.0,1005,11.7,5958414336.0,69082042368.0,4.420660191257413,0.0,566134784.0,14297.0,2194228.0,0.0,41613.1875,46068.0,40932.0,45.5,89.46600000000001,0.0,1005,0,0,1.0,9,2,4968,0.6832038733333334,1370,0.995250125726064
5853,10.339821100234984,0.0695319175720214,0.048440933227539,0.2767791748046875,1.9631140232086184,1.8697309494018557,0.0224089622497558,1.370525360107422,19.0,3144.0,3163.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,4,20,1,1,8,0,1,1,1,1,1,0.0,12098799616.0,134785622016.0,13.0,76122616832.0,15122775040.0,719371.0,315644.5,4.8,1809756160.0,47465271296.0,1.3426922938302497,0.0,8605696.0,20847.0,7492.0,0.0,2299.1875,46068.0,1626.0,41.0,79.0595,0.0,1005,0.0,3617.1875,46068.0,2944.0,40.0,77.70150000000001,0.0,1005,21.1,5958414336.0,69082042368.0,4.420660191257413,0.0,571459584.0,14318.0,2215090.0,0.0,41613.1875,46068.0,40932.0,45.5,83.94300000000001,0.0,1005,0,0,0.2798913274137045,10,13,5429,0.7002068566666666,1492,0.9999237457911172
5854,9.256113052368164,0.0397980213165283,0.0198650360107421,0.2785310745239258,0.9041521549224854,0.8047540187835693,0.0202510356903076,0.3131453990936279,5.0,3076.0,3081.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,4,20,1,1,8,0,1,1,1,1,1,0.0,12083937280.0,134785622016.0,13.0,76122616832.0,15131571200.0,719371.0,315855.5,4.3,1810804736.0,47465271296.0,1.3434702521794533,0.0,8724480.0,20860.0,7599.0,0.0,2299.1875,46068.0,1626.0,41.0,78.9085,0.0,1005,0.0,3617.1875,46068.0,2944.0,40.0,77.86600000000001,0.0,1005,10.1,5958414336.0,69082042368.0,4.420660191257413,0.0,573632512.0,14325.0,2223528.0,0.0,41613.1875,46068.0,40932.0,45.0,83.70400000000001,0.0,1005,0,0,1.0,14,2,5381,0.7435423533333333,1780,0.9973894556363424
5856,12.611361980438232,0.0726490020751953,0.0489380359649658,0.287539005279541,4.212357997894287,4.112696886062622,0.0216331481933593,3.5633668899536133,50.0,3542.0,3592.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,4,20,1,1,8,0,1,1,1,1,1,0.0,12088153429.333334,134785622016.0,13.0,76122616832.0,15147785898.666666,719371.0,316182.0,3.6666666666666665,1810804736.0,47465271296.0,1.3434702521794533,0.0,8983893.333333334,20885.33333333333,7803.666666666667,0.0,2299.1875,46068.0,1626.0,41.0,79.86033333333334,0.0,1005,0.0,3617.1875,46068.0,2944.0,40.333333333333336,90.04233333333333,0.0,1005,26.700000000000003,5958414336.0,69082042368.0,4.420660191257413,0.0,584678058.6666666,14369.333333333334,2266789.6666666665,33.333333333333336,41613.1875,46068.0,40932.0,47.66666666666666,104.86433333333332,33.333333333333336,1005,0,0,0.0,8,43,6059,0.6135311366666666,1865,0.9956506888071696
5857,9.525048017501833,0.0785889625549316,0.0505518913269043,0.2922019958496094,1.1149652004241943,1.0569798946380615,0.0168588161468505,0.4894187450408935,7.0,3618.0,3625.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,4,20,1,1,8,0,1,1,1,1,1,0.0,12132331520.0,134785622016.0,13.05,76122616832.0,15168371712.0,719371.0,316507.0,5.6,1811329024.0,47465271296.0,1.3438592313540554,0.0,9113600.0,20899.0,7917.0,0.0,2299.1875,46068.0,1626.0,41.0,78.9615,0.0,1005,0.0,3617.1875,46068.0,2944.0,40.0,77.6225,0.0,1005,12.4,5958414336.0,69082042368.0,4.420660191257413,0.0,591288320.0,14396.0,2292729.0,0.0,41613.1875,46068.0,40932.0,45.0,83.8545,0.0,1005,0,0,1.0,8,3,6247,0.7330524,1940,0.7848268349965414
5858,9.570531129837036,0.0768990516662597,0.0490920543670654,0.2944619655609131,1.154217004776001,1.060985088348389,0.0246088504791259,0.5553619861602783,9.0,3185.0,3194.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,4,20,1,1,8,0,1,1,1,1,1,0.0,12153909248.0,134785622016.0,13.1,76122616832.0,15174304768.0,719371.0,316639.0,1.0,1811329024.0,47465271296.0,1.3438592313540554,0.0,9228288.0,20912.0,8021.0,0.0,2299.1875,46068.0,1626.0,41.0,78.777,0.0,1005,0.0,3617.1875,46068.0,2944.0,40.0,77.481,0.0,1005,24.6,5958414336.0,69082042368.0,4.420660191257413,0.0,594313216.0,14407.0,2304535.0,0.0,41613.1875,46068.0,40932.0,45.0,83.947,0.0,1005,0,0,0.686886723926607,6,3,6087,0.8076752533333332,1570,0.9978852073351542
5859,9.668060064315796,0.0795710086822509,0.0501258373260498,0.2901229858398437,1.261765956878662,1.1572260856628418,0.0202383995056152,0.5816173553466797,10.0,3771.0,3781.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,4,20,1,1,8,0,1,1,1,1,1,0.0,12136626176.0,134785622016.0,13.1,76122616832.0,15181632512.0,719371.0,316838.0,5.699999999999999,1811329024.0,47465271296.0,1.3438592313540554,0.0,9369600.0,20923.0,8119.0,0.0,2299.1875,46068.0,1626.0,41.0,79.9605,0.0,1005,0.0,3617.1875,46068.0,2944.0,40.5,112.1665,0.0,1005,8.6,5958414336.0,69082042368.0,4.420660191257413,0.0,596252672.0,14414.0,2312029.0,50.0,41613.1875,46068.0,40932.0,49.0,113.7805,50.0,1005,0,0,0.4553418012614796,4,6,6716,0.7176637499999999,2105,0.9987172484397888
5860,10.825417041778564,0.0790131092071533,0.0508830547332763,0.2941651344299316,2.407818078994751,2.3137168884277344,0.0217490196228027,1.8215601444244385,25.0,3121.0,3146.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,4,20,1,1,8,0,1,1,1,1,1,0.0,12112021504.0,134785622016.0,13.0,76122616832.0,15191680000.0,719371.0,317037.5,5.9,1811329024.0,47465271296.0,1.3438592313540554,0.0,9486336.0,20935.0,8225.0,0.0,2299.1875,46068.0,1626.0,41.0,80.373,0.0,1005,0.0,3617.1875,46068.0,2944.0,40.0,88.6075,0.0,1005,20.6,5958414336.0,69082042368.0,4.420660191257413,0.0,602634240.0,14440.0,2337070.5,22.0,41613.1875,46068.0,40932.0,47.0,128.91899999999998,22.0,1005,0,0,0.3473350878504879,7,14,5445,0.6373011833333334,1514,0.6653349865227938
5861,9.251001834869385,0.0779340267181396,0.0496468544006347,0.2900190353393554,0.84250807762146,0.7476119995117188,0.0217609405517578,0.2655398845672607,4.0,3052.0,3056.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,4,0,2,1,4,20,1,1,8,0,1,1,1,1,1,0.0,12108558336.0,134785622016.0,13.0,76122616832.0,15205000192.0,719371.0,317301.5,5.4,1811329024.0,47465271296.0,1.3438592313540554,0.0,9613312.0,20949.0,8339.0,0.0,2299.1875,46068.0,1626.0,41.0,78.893,0.0,1005,0.0,3617.1875,46068.0,2944.0,40.0,89.8305,0.0,1005,9.6,5958414336.0,69082042368.0,4.420660191257413,0.0,606195712.0,14452.0,2350987.0,0.0,41613.1875,46068.0,40932.0,46.0,131.546,0.0,1005,0,0,1.0,7,2,6388,0.7826436666666666,1576,0.99632994333903
