id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
144,932,0c81435cc746ef53,c0d5a72112639a57,llm_generate,2024-11-05 00:29:55.936511,2024-11-05 00:30:09.233092,[],OK,,1730737795.936511,1730737809.2330923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],7.8,1005,13.296581268310547
145,933,43f5684ef75a01b1,,query,2024-11-04 16:30:10.263926,2024-11-04 16:30:25.642982,[],OK,,1730737810.263926,1730737825.642982,1,1,4,4,2,1,0,1,1,1,20,1,1,1,3,1,1,"['2024-11-04 16:30:10,321 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 16:30:10,325 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 16:30:10,327 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 16:30:10,327 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:10,328 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:10,328 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:10,328 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:10,328 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:10,331 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:10,331 - httpx - [_client.py:1786] - INFO', '2024-11-04 16:30:10,331 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:10,333 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:10,333 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:10,334 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:10,334 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 16:30:10,334 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 16:30:10,350 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 16:30:10,353 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 16:30:10,736 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 16:30:10,737 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 16:30:10,737 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 16:30:10,740 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 16:30:10,741 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:10,741 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:10,742 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:10,742 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:10,742 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,537 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,538 - httpx - [_client.py:1786] - INFO', '2024-11-04 16:30:25,538 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,632 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,633 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,633 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,633 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 16:30:25,638 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-04 16:30:25,641 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 16:30:25,642 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 16:30:11,834 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 16:30:11,839 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 16:30:13,537 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 16:30:19,133 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 16:30:24,733 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 16:30:25,133 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 16:30:25,539 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,15.379055976867676
146,933,2b714ac1fdd98ff6,43f5684ef75a01b1,retrieve,2024-11-04 16:30:10.264652,2024-11-04 16:30:10.341462,[],OK,,1730737810.264652,1730737810.341462,0,0,1,4,1,0,0,0,0,0,10,0,0,0,0,0,0,"['2024-11-04 16:30:10,321 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 16:30:10,325 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 16:30:10,327 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 16:30:10,327 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:10,328 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:10,328 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:10,328 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:10,328 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:10,331 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:10,331 - httpx - [_client.py:1786] - INFO', '2024-11-04 16:30:10,331 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:10,333 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:10,333 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:10,334 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:10,334 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 16:30:10,334 - httpcore.connection - [_trace.py:85] - DEBUG']",11.4,1005,0.07680988311767578
147,933,d361d166f88b5104,2b714ac1fdd98ff6,embedding,2024-11-04 16:30:10.265348,2024-11-04 16:30:10.313345,[],OK,,1730737810.265348,1730737810.313345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.4,1005,0.04799699783325195
148,933,60271e4d00d9f522,43f5684ef75a01b1,reranking,2024-11-04 16:30:10.356730,2024-11-04 16:30:10.732413,[],OK,,1730737810.35673,1730737810.732413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.4,1005,0.375683069229126
149,933,6007d9304ac72356,43f5684ef75a01b1,llm,2024-11-04 16:30:10.738352,2024-11-04 16:30:25.635598,[],OK,,1730737810.738352,1730737825.635598,0,0,0,0,1,1,0,1,0,0,10,0,1,1,3,1,1,"['2024-11-04 16:30:10,740 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 16:30:10,741 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:10,741 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:10,742 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:10,742 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:10,742 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,537 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,538 - httpx - [_client.py:1786] - INFO', '2024-11-04 16:30:25,538 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,632 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,633 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,633 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,633 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 16:30:11,834 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 16:30:11,839 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 16:30:13,537 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 16:30:19,133 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 16:30:24,733 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 16:30:25,133 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 16:30:25,539 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,14.89724588394165
150,933,65c60cd9b4e849a2,6007d9304ac72356,llm_request,2024-11-04 16:30:11.834494,2024-11-04 16:30:25.132014,[],OK,,1730737811.834494,1730737825.132014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,13.29751992225647
151,933,5af7e55e3af7b4e7,65c60cd9b4e849a2,llm_scheduler,2024-11-05 00:30:12.433296,2024-11-05 00:30:13.032099,[],OK,,1730737812.4332964,1730737813.0320992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],8.0,1005,0.5988028049468994
152,933,82aeb8521322e0ab,65c60cd9b4e849a2,llm_generate,2024-11-05 00:30:13.333825,2024-11-05 00:30:24.636688,[],OK,,1730737813.333825,1730737824.6366885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],8.0,1005,11.302863359451294
153,934,164e8f90eef43eaf,,query,2024-11-04 16:30:25.655018,2024-11-04 16:30:48.442977,[],OK,,1730737825.655018,1730737848.442977,1,1,4,4,2,1,0,1,1,1,20,1,1,1,4,1,1,"['2024-11-04 16:30:25,710 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 16:30:25,714 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,715 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,716 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,716 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,716 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,717 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,717 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,720 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,721 - httpx - [_client.py:1786] - INFO', '2024-11-04 16:30:25,721 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,723 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,723 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,724 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,724 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,724 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,738 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 16:30:25,741 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 16:30:26,125 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 16:30:26,125 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 16:30:26,126 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 16:30:26,128 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 16:30:26,130 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:26,130 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:26,130 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:26,130 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:26,130 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,335 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,335 - httpx - [_client.py:1786] - INFO', '2024-11-04 16:30:48,336 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,432 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,432 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,432 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,433 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 16:30:48,437 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-04 16:30:48,441 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 16:30:48,442 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 16:30:26,933 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 16:30:27,031 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 16:30:30,235 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 16:30:35,532 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 16:30:40,836 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 16:30:46,135 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 16:30:47,738 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 16:30:48,337 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,22.78795886039734
154,934,76d1e64539b3d085,164e8f90eef43eaf,retrieve,2024-11-04 16:30:25.655744,2024-11-04 16:30:25.731791,[],OK,,1730737825.655744,1730737825.731791,0,0,1,4,1,0,0,0,0,0,10,0,0,0,0,0,0,"['2024-11-04 16:30:25,710 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 16:30:25,714 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,715 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,716 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,716 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,716 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,717 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,717 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,720 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,721 - httpx - [_client.py:1786] - INFO', '2024-11-04 16:30:25,721 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,723 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,723 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,724 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,724 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 16:30:25,724 - httpcore.connection - [_trace.py:85] - DEBUG']",12.4,1005,0.07604694366455078
155,934,96d3ac9903ec3f29,76d1e64539b3d085,embedding,2024-11-04 16:30:25.656440,2024-11-04 16:30:25.704586,[],OK,,1730737825.65644,1730737825.704586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.4,1005,0.04814600944519043
156,934,c9e084ab2a401ee0,164e8f90eef43eaf,reranking,2024-11-04 16:30:25.744380,2024-11-04 16:30:26.120707,[],OK,,1730737825.74438,1730737826.120707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.4,1005,0.3763270378112793
157,934,094be541ca5b1db0,164e8f90eef43eaf,llm,2024-11-04 16:30:26.126649,2024-11-04 16:30:48.434927,[],OK,,1730737826.126649,1730737848.434927,0,0,0,0,1,1,0,1,0,0,10,0,1,1,4,1,1,"['2024-11-04 16:30:26,128 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 16:30:26,130 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:26,130 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:26,130 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:26,130 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:26,130 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,335 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,335 - httpx - [_client.py:1786] - INFO', '2024-11-04 16:30:48,336 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,432 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,432 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,432 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,433 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 16:30:26,933 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 16:30:27,031 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 16:30:30,235 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 16:30:35,532 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 16:30:40,836 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 16:30:46,135 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 16:30:47,738 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 16:30:48,337 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,22.30827808380127
158,934,4e4ff75704d7d868,094be541ca5b1db0,llm_request,2024-11-04 16:30:26.933767,2024-11-04 16:30:47.737042,[],OK,,1730737826.933767,1730737847.737042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,20.803274869918823
159,934,d6b80d257adf2495,4e4ff75704d7d868,llm_scheduler,2024-11-05 00:30:27.532510,2024-11-05 00:30:28.131253,[],OK,,1730737827.5325105,1730737828.1312532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],8.0,1005,0.5987427234649658
160,934,bfe6e5d245fe6585,4e4ff75704d7d868,llm_generate,2024-11-05 00:30:28.534143,2024-11-05 00:30:47.238424,[],OK,,1730737828.5341432,1730737847.2384238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],7.933333333333334,1005,18.704280614852905
161,935,30ca09ebf63e062b,,query,2024-11-04 16:30:48.455208,2024-11-04 16:31:03.243569,[],OK,,1730737848.455208,1730737863.243569,1,1,4,4,2,1,0,1,1,1,20,1,1,1,3,1,1,"['2024-11-04 16:30:48,513 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 16:30:48,518 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,519 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,519 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,520 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,520 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,520 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,520 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,523 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,524 - httpx - [_client.py:1786] - INFO', '2024-11-04 16:30:48,525 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,526 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,527 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,527 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,527 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,528 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,543 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 16:30:48,546 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 16:30:48,930 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 16:30:48,930 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 16:30:48,931 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 16:30:48,933 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 16:30:48,934 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,934 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,935 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,935 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,935 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:31:03,139 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:31:03,140 - httpx - [_client.py:1786] - INFO', '2024-11-04 16:31:03,140 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:31:03,232 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:31:03,232 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:31:03,233 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:31:03,233 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 16:31:03,238 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-04 16:31:03,242 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 16:31:03,243 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 16:30:49,735 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 16:30:49,739 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 16:30:51,337 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 16:30:56,436 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 16:31:01,634 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 16:31:02,936 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 16:31:03,231 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,14.788360834121704
162,935,4244f61c9d290866,30ca09ebf63e062b,retrieve,2024-11-04 16:30:48.455934,2024-11-04 16:30:48.535420,[],OK,,1730737848.455934,1730737848.53542,0,0,1,4,1,0,0,0,0,0,10,0,0,0,0,0,0,"['2024-11-04 16:30:48,513 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 16:30:48,518 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,519 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,519 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,520 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,520 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,520 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,520 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,523 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,524 - httpx - [_client.py:1786] - INFO', '2024-11-04 16:30:48,525 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,526 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,527 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,527 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,527 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 16:30:48,528 - httpcore.connection - [_trace.py:85] - DEBUG']",12.0,1005,0.07948589324951172
163,935,81ab17f714b29627,4244f61c9d290866,embedding,2024-11-04 16:30:48.456628,2024-11-04 16:30:48.504533,[],OK,,1730737848.456628,1730737848.504533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.0,1005,0.04790496826171875
164,935,7368d7abf27154a5,30ca09ebf63e062b,reranking,2024-11-04 16:30:48.549516,2024-11-04 16:30:48.925631,[],OK,,1730737848.549516,1730737848.925631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.0,1005,0.376115083694458
