id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
58,1528,16b12d59ff8133d4,d21bfd6e664d4162,retrieve,2024-11-05 01:04:34.705430,2024-11-05 01:04:34.782033,[],OK,,1730768674.70543,1730768674.782033,0,1,1,4,0,0,0,0,0,10,0,0,0,0,0,0,0,"['2024-11-05 01:04:34,761 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 01:04:34,766 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 01:04:34,767 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 01:04:34,767 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:34,768 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:34,768 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:34,768 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:34,768 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:34,771 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:34,771 - httpx - [_client.py:1786] - INFO', '2024-11-05 01:04:34,771 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:34,773 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:34,774 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:34,774 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:34,774 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 01:04:34,775 - httpcore.connection - [_trace.py:85] - DEBUG']",25.0,1005,0.07660293579101562
59,1528,b29394019765ac46,16b12d59ff8133d4,embedding,2024-11-05 01:04:34.706191,2024-11-05 01:04:34.755153,[],OK,,1730768674.706191,1730768674.755153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],25.0,405,0.04896187782287598
60,1528,1640e54fbb2177a1,d21bfd6e664d4162,reranking,2024-11-05 01:04:34.794602,2024-11-05 01:04:35.169955,[],OK,,1730768674.794602,1730768675.169955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],25.0,1005,0.3753530979156494
61,1528,c89834ef78747489,d21bfd6e664d4162,llm,2024-11-05 01:04:35.174455,2024-11-05 01:04:37.179834,[],OK,,1730768675.174455,1730768677.179834,0,1,0,0,1,0,1,0,0,10,0,0,1,1,1,1,1,"['2024-11-05 01:04:35,176 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-05 01:04:35,177 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:35,178 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:35,178 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:35,178 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:35,178 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,175 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,175 - httpx - [_client.py:1786] - INFO', '2024-11-05 01:04:37,175 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,177 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,177 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,177 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,178 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-05 01:04:35,208 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-05 01:04:35,254 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-05 01:04:35,256 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-05 01:04:37,154 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-05 01:04:37,176 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.0053789615631104
62,1528,5939ab398f22c548,c89834ef78747489,llm_request,2024-11-05 01:04:35.254086,2024-11-05 01:04:37.154155,[],OK,,1730768675.254086,1730768677.154155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,1.900068998336792
63,1528,cbc260c724295c08,5939ab398f22c548,llm_scheduler,2024-11-05 09:04:35.273317,2024-11-05 09:04:35.292549,[],OK,,1730768675.273317,1730768675.2925491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],82.1,1005,0.01923203468322754
64,1528,352da4b452a0958f,5939ab398f22c548,llm_generate,2024-11-05 09:04:35.945526,2024-11-05 09:04:37.139129,[],OK,,1730768675.9455256,1730768677.1391292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],82.1,1005,1.193603515625
65,1529,9971c05b8e9737d6,,query,2024-11-05 01:04:37.197074,2024-11-05 01:04:40.044769,[],OK,,1730768677.197074,1730768680.044769,1,2,4,4,1,1,1,0,1,20,1,0,1,1,1,0,1,"['2024-11-05 01:04:37,253 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 01:04:37,258 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,259 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,260 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,260 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,260 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,261 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,261 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,263 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,263 - httpx - [_client.py:1786] - INFO', '2024-11-05 01:04:37,264 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,266 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,266 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,266 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,266 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,267 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,281 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 01:04:37,284 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-05 01:04:37,669 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 01:04:37,669 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-05 01:04:37,670 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-05 01:04:37,672 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-05 01:04:37,673 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,674 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,674 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,674 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,674 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,032 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,033 - httpx - [_client.py:1786] - INFO', '2024-11-05 01:04:40,033 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,034 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,034 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,035 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,035 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-05 01:04:40,043 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 01:04:40,044 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-05 01:04:37,740 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-05 01:04:37,742 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-05 01:04:40,011 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-05 01:04:40,033 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.8476951122283936
66,1529,e3eec0d3cb60f263,9971c05b8e9737d6,retrieve,2024-11-05 01:04:37.197801,2024-11-05 01:04:37.274484,[],OK,,1730768677.197801,1730768677.274484,0,1,1,4,0,0,0,0,0,10,0,0,0,0,0,0,0,"['2024-11-05 01:04:37,253 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 01:04:37,258 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,259 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,260 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,260 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,260 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,261 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,261 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,263 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,263 - httpx - [_client.py:1786] - INFO', '2024-11-05 01:04:37,264 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,266 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,266 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,266 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,266 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,267 - httpcore.connection - [_trace.py:85] - DEBUG']",24.4,1005,0.07668280601501465
67,1529,a836f39238e4ec61,e3eec0d3cb60f263,embedding,2024-11-05 01:04:37.198521,2024-11-05 01:04:37.245228,[],OK,,1730768677.198521,1730768677.245228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],24.4,405,0.0467071533203125
68,1529,f47e589fc8efc36c,9971c05b8e9737d6,reranking,2024-11-05 01:04:37.287494,2024-11-05 01:04:37.664651,[],OK,,1730768677.287494,1730768677.664651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],24.4,1005,0.37715697288513184
69,1529,5f57944f5edf0327,9971c05b8e9737d6,llm,2024-11-05 01:04:37.670583,2024-11-05 01:04:40.037299,[],OK,,1730768677.670583,1730768680.037299,0,1,0,0,1,0,1,0,0,10,0,0,1,1,1,0,1,"['2024-11-05 01:04:37,672 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-05 01:04:37,673 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,674 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,674 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,674 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:37,674 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,032 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,033 - httpx - [_client.py:1786] - INFO', '2024-11-05 01:04:40,033 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,034 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,034 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,035 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,035 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-05 01:04:37,740 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-05 01:04:37,742 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-05 01:04:40,011 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-05 01:04:40,033 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.366715908050537
70,1529,5675cb03d42d9682,5f57944f5edf0327,llm_request,2024-11-05 01:04:37.740079,2024-11-05 01:04:40.010803,[],OK,,1730768677.740079,1730768680.010803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,2.270724058151245
71,1529,0c8d681b401c4f1a,5675cb03d42d9682,llm_scheduler,2024-11-05 09:04:37.761818,2024-11-05 09:04:37.783557,[],OK,,1730768677.761818,1730768677.7835567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],82.9,1005,0.021738767623901367
72,1529,f4cf010e62d1eedd,5675cb03d42d9682,llm_generate,2024-11-05 09:04:38.432648,2024-11-05 09:04:39.983709,[],OK,,1730768678.4326477,1730768679.9837089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],82.9,1005,1.5510611534118652
73,1530,97d1edb9542f29d1,,query,2024-11-05 01:04:40.057173,2024-11-05 01:04:43.567385,[],OK,,1730768680.057173,1730768683.567385,1,2,4,4,1,1,1,0,1,20,1,0,1,1,1,1,1,"['2024-11-05 01:04:40,113 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 01:04:40,117 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,118 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,119 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,119 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,119 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,120 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,120 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,122 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,122 - httpx - [_client.py:1786] - INFO', '2024-11-05 01:04:40,123 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,124 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,124 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,124 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,125 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,125 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,137 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 01:04:40,139 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-05 01:04:40,521 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 01:04:40,521 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-05 01:04:40,522 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-05 01:04:40,525 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-05 01:04:40,526 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,526 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,526 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,526 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,526 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:43,555 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:43,556 - httpx - [_client.py:1786] - INFO', '2024-11-05 01:04:43,556 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:43,557 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:43,557 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:43,558 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:43,558 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-05 01:04:43,566 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 01:04:43,567 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-05 01:04:40,590 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-05 01:04:40,593 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-05 01:04:41,222 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-05 01:04:43,533 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-05 01:04:43,556 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,3.510211944580078
74,1530,c378ac8b23777edd,97d1edb9542f29d1,retrieve,2024-11-05 01:04:40.057925,2024-11-05 01:04:40.131242,[],OK,,1730768680.057925,1730768680.131242,0,1,1,4,0,0,0,0,0,10,0,0,0,0,0,0,0,"['2024-11-05 01:04:40,113 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 01:04:40,117 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,118 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,119 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,119 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,119 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,120 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,120 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,122 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,122 - httpx - [_client.py:1786] - INFO', '2024-11-05 01:04:40,123 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,124 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,124 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,124 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,125 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,125 - httpcore.connection - [_trace.py:85] - DEBUG']",24.4,1005,0.07331705093383789
75,1530,fec9f023f6dbad5f,c378ac8b23777edd,embedding,2024-11-05 01:04:40.058630,2024-11-05 01:04:40.106092,[],OK,,1730768680.05863,1730768680.106092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],24.4,405,0.04746198654174805
76,1530,d232405718851553,97d1edb9542f29d1,reranking,2024-11-05 01:04:40.141973,2024-11-05 01:04:40.516790,[],OK,,1730768680.141973,1730768680.51679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],24.4,1005,0.37481689453125
77,1530,30d86f49df7c1acf,97d1edb9542f29d1,llm,2024-11-05 01:04:40.522830,2024-11-05 01:04:43.560363,[],OK,,1730768680.52283,1730768683.560363,0,1,0,0,1,0,1,0,0,10,0,0,1,1,1,1,1,"['2024-11-05 01:04:40,525 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-05 01:04:40,526 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,526 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,526 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,526 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:40,526 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:43,555 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:43,556 - httpx - [_client.py:1786] - INFO', '2024-11-05 01:04:43,556 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:43,557 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:43,557 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:43,558 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:43,558 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-05 01:04:40,590 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-05 01:04:40,593 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-05 01:04:41,222 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-05 01:04:43,533 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-05 01:04:43,556 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,3.0375330448150635
78,1530,deb6eee6b17672e2,30d86f49df7c1acf,llm_request,2024-11-05 01:04:40.590390,2024-11-05 01:04:43.533041,[],OK,,1730768680.59039,1730768683.533041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,2.9426510334014893
79,1530,3fe26561e720fa4d,deb6eee6b17672e2,llm_scheduler,2024-11-05 09:04:40.611442,2024-11-05 09:04:40.632493,[],OK,,1730768680.611442,1730768680.6324933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],82.9,1005,0.02105116844177246
80,1530,6ae852dd24ace96f,deb6eee6b17672e2,llm_generate,2024-11-05 09:04:41.204227,2024-11-05 09:04:43.504769,[],OK,,1730768681.2042267,1730768683.5047688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],82.9,1005,2.300542116165161
81,1531,c87357a14f075a55,,query,2024-11-05 01:04:43.579710,2024-11-05 01:04:46.285540,[],OK,,1730768683.57971,1730768686.28554,1,2,4,4,1,1,1,0,1,20,1,0,1,1,1,1,1,"['2024-11-05 01:04:43,633 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 01:04:43,638 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 01:04:43,639 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 01:04:43,640 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:43,640 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:43,640 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:43,641 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:43,641 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:43,643 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:43,643 - httpx - [_client.py:1786] - INFO', '2024-11-05 01:04:43,644 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:43,646 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:43,646 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:43,646 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:43,646 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 01:04:43,647 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-05 01:04:43,660 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 01:04:43,663 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-05 01:04:44,043 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 01:04:44,043 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-05 01:04:44,044 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-05 01:04:44,047 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-05 01:04:44,048 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:44,048 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:44,048 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:44,048 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:44,048 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:46,273 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:46,273 - httpx - [_client.py:1786] - INFO', '2024-11-05 01:04:46,274 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:46,275 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:46,275 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:46,275 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-05 01:04:46,276 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-05 01:04:46,284 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-05 01:04:46,285 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-05 01:04:44,117 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-05 01:04:44,119 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-05 01:04:46,228 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-05 01:04:46,252 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-05 01:04:46,273 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.7058300971984863
