id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@opentelemetry.sdk.trace.export - [__init__.py:116] - ERROR,log@urllib3.connectionpool - [connectionpool.py:243] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
330,351,8bfb97b396f3391e,de49af2d1e4672d8,retrieve,2024-11-04 14:42:16.739352,2024-11-04 14:42:18.232440,[],OK,,1730731336.739352,1730731338.23244,0,0,0,1,0,0,0,0,0,0,4,10,0,1,0,0,0,0,0,"['2024-11-04 14:42:17,837 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 14:42:17,935 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:17,936 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:17,936 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:18,032 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:18,032 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:18,032 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:18,032 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:18,035 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:18,036 - httpx - [_client.py:1786] - INFO', '2024-11-04 14:42:18,036 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:18,038 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:18,038 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:18,039 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:18,039 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:18,039 - httpcore.connection - [_trace.py:85] - DEBUG']",3.6,1005,1.4930880069732666
331,351,44845163ef01e46f,8bfb97b396f3391e,embedding,2024-11-04 14:42:16.740085,2024-11-04 14:42:17.736352,[],OK,,1730731336.740085,1730731337.736352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],3.6,1005,0.9962670803070068
332,351,cb67ef97ae243b89,de49af2d1e4672d8,reranking,2024-11-04 14:42:18.336015,2024-11-04 14:42:23.033814,[],OK,,1730731338.336015,1730731343.033814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],3.6,1005,4.69779896736145
333,351,939b0d371b56977e,de49af2d1e4672d8,llm,2024-11-04 14:42:23.233959,2024-11-04 14:42:25.033972,[],OK,,1730731343.233959,1730731345.033972,0,0,0,1,0,1,1,0,0,0,4,10,0,0,1,1,1,1,1,"['2024-11-04 14:42:23,334 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 14:42:23,336 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:23,336 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:23,336 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:23,432 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:23,433 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:23,433 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:23,433 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:23,434 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:23,434 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:25,018 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:25,019 - httpx - [_client.py:1786] - INFO', '2024-11-04 14:42:25,020 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:25,020 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:25,021 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:25,021 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:25,022 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 14:42:23,500 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 14:42:23,503 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 14:42:24,328 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 14:42:24,997 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 14:42:25,018 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.8000130653381348
334,351,362b5eeabdb63f32,939b0d371b56977e,llm_request,2024-11-04 14:42:23.500406,2024-11-04 14:42:24.996790,[],OK,,1730731343.500406,1730731344.99679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,1.4963839054107666
335,351,84de6846d8d1a5a3,362b5eeabdb63f32,llm_scheduler,2024-11-04 22:42:23.523695,2024-11-04 22:42:23.546984,[],OK,,1730731343.5236948,1730731343.546984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],32.4,1005,0.023289203643798828
336,351,6968bb6b0dacd3fb,362b5eeabdb63f32,llm_generate,2024-11-04 22:42:24.310172,2024-11-04 22:42:24.971448,[],OK,,1730731344.3101718,1730731344.9714484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],32.4,1005,0.6612765789031982
337,352,a1ce61459e21f25e,,query,2024-11-04 14:42:25.333686,2024-11-04 14:42:33.538585,[],OK,,1730731345.333686,1730731353.538585,1,0,1,2,1,1,1,0,0,1,8,20,0,4,1,1,1,1,1,"['2024-11-04 14:42:26,537 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 14:42:26,634 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:26,636 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:26,636 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:26,731 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:26,732 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:26,732 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:26,732 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:26,734 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:26,735 - httpx - [_client.py:1786] - INFO', '2024-11-04 14:42:26,735 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:26,736 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:26,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:26,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:26,737 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:26,737 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:26,936 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 14:42:26,938 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 14:42:31,335 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 14:42:31,336 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 14:42:31,337 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 14:42:31,436 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 14:42:31,533 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:31,533 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:31,533 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:31,534 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:31,535 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:31,535 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:31,535 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:31,536 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:31,536 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:33,464 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:33,465 - httpx - [_client.py:1786] - INFO', '2024-11-04 14:42:33,465 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:33,466 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:33,466 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:33,467 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:33,467 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 14:42:33,537 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 14:42:33,538 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 14:42:31,601 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 14:42:31,604 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 14:42:32,366 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 14:42:33,443 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 14:42:33,465 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,8.204898834228516
338,352,b88c4146aaafe4df,a1ce61459e21f25e,retrieve,2024-11-04 14:42:25.334445,2024-11-04 14:42:26.835243,[],OK,,1730731345.334445,1730731346.835243,0,0,0,1,0,0,0,0,0,0,4,10,0,1,0,0,0,0,0,"['2024-11-04 14:42:26,537 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 14:42:26,634 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:26,636 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:26,636 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:26,731 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:26,732 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:26,732 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:26,732 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:26,734 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:26,735 - httpx - [_client.py:1786] - INFO', '2024-11-04 14:42:26,735 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:26,736 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:26,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:26,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:26,737 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:26,737 - httpcore.connection - [_trace.py:85] - DEBUG']",4.4,1005,1.500797986984253
339,352,43fccb7b1d55184b,b88c4146aaafe4df,embedding,2024-11-04 14:42:25.335175,2024-11-04 14:42:26.435032,[],OK,,1730731345.335175,1730731346.435032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],4.4,1005,1.0998568534851074
340,352,bd728135c8051e35,a1ce61459e21f25e,reranking,2024-11-04 14:42:27.033467,2024-11-04 14:42:31.233914,[],OK,,1730731347.033467,1730731351.233914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],4.4,1005,4.200446844100952
341,352,976b24d98ba23507,a1ce61459e21f25e,llm,2024-11-04 14:42:31.338372,2024-11-04 14:42:33.469160,[],OK,,1730731351.338372,1730731353.46916,0,0,0,1,0,1,1,0,0,0,4,10,0,0,1,1,1,1,1,"['2024-11-04 14:42:31,436 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 14:42:31,533 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:31,533 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:31,533 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:31,534 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:31,535 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:31,535 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:31,535 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:31,536 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:31,536 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:33,464 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:33,465 - httpx - [_client.py:1786] - INFO', '2024-11-04 14:42:33,465 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:33,466 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:33,466 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:33,467 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:33,467 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 14:42:31,601 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 14:42:31,604 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 14:42:32,366 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 14:42:33,443 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 14:42:33,465 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.1307880878448486
342,352,6b7b2370940ca324,976b24d98ba23507,llm_request,2024-11-04 14:42:31.601639,2024-11-04 14:42:33.442722,[],OK,,1730731351.601639,1730731353.442722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,1.84108304977417
343,352,92081e3bc700417d,6b7b2370940ca324,llm_scheduler,2024-11-04 22:42:31.624226,2024-11-04 22:42:31.646813,[],OK,,1730731351.624226,1730731351.6468132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],40.2,1005,0.022587060928344727
344,352,b741f3ed9b556804,6b7b2370940ca324,llm_generate,2024-11-04 22:42:32.347799,2024-11-04 22:42:33.416240,[],OK,,1730731352.3477988,1730731353.4162395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],40.2,1005,1.0684406757354736
345,353,7d1fd32f1e6e5648,,query,2024-11-04 14:42:33.733297,2024-11-04 14:42:43.038026,[],OK,,1730731353.733297,1730731363.038026,1,0,1,2,1,1,1,0,0,1,8,20,0,4,1,1,1,1,1,"['2024-11-04 14:42:34,937 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 14:42:35,035 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:35,132 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:35,133 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:35,133 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:35,133 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:35,133 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:35,134 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:35,136 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:35,136 - httpx - [_client.py:1786] - INFO', '2024-11-04 14:42:35,136 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:35,232 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:35,233 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:35,233 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:35,233 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:35,234 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:35,534 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 14:42:35,536 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-04 14:42:40,531 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 14:42:40,532 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-04 14:42:40,533 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-04 14:42:40,634 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 14:42:40,636 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:40,636 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:40,732 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:40,733 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:40,733 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:40,734 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:40,734 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:40,734 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:40,734 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:43,017 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:43,018 - httpx - [_client.py:1786] - INFO', '2024-11-04 14:42:43,019 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:43,019 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:43,020 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:43,020 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:43,020 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 14:42:43,036 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 14:42:43,037 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-04 14:42:40,795 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 14:42:40,797 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 14:42:41,362 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 14:42:42,995 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 14:42:43,018 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,9.304728984832764
346,353,3d7e650c01934ebb,7d1fd32f1e6e5648,retrieve,2024-11-04 14:42:33.734057,2024-11-04 14:42:35.433709,[],OK,,1730731353.734057,1730731355.433709,0,0,0,1,0,0,0,0,0,0,4,10,0,1,0,0,0,0,0,"['2024-11-04 14:42:34,937 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-04 14:42:35,035 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:35,132 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:35,133 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:35,133 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:35,133 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:35,133 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:35,134 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:35,136 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:35,136 - httpx - [_client.py:1786] - INFO', '2024-11-04 14:42:35,136 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:35,232 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:35,233 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:35,233 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:35,233 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:35,234 - httpcore.connection - [_trace.py:85] - DEBUG']",3.0,1005,1.6996519565582275
347,353,4252074f4037208f,3d7e650c01934ebb,embedding,2024-11-04 14:42:33.734764,2024-11-04 14:42:34.835230,[],OK,,1730731353.734764,1730731354.83523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],3.0,1005,1.100466012954712
348,353,8951d06111f515c8,7d1fd32f1e6e5648,reranking,2024-11-04 14:42:35.538301,2024-11-04 14:42:40.334667,[],OK,,1730731355.538301,1730731360.334667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],4.0,1005,4.796365976333618
349,353,b6bb6ed5d730e0c6,7d1fd32f1e6e5648,llm,2024-11-04 14:42:40.534470,2024-11-04 14:42:43.022619,[],OK,,1730731360.53447,1730731363.022619,0,0,0,1,0,1,1,0,0,0,4,10,0,0,1,1,1,1,1,"['2024-11-04 14:42:40,634 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-04 14:42:40,636 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:40,636 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:40,732 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:40,733 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-04 14:42:40,733 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:40,734 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:40,734 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:40,734 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:40,734 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:43,017 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:43,018 - httpx - [_client.py:1786] - INFO', '2024-11-04 14:42:43,019 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:43,019 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:43,020 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:43,020 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-04 14:42:43,020 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-04 14:42:40,795 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-04 14:42:40,797 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-04 14:42:41,362 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-04 14:42:42,995 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-04 14:42:43,018 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,2.4881489276885986
350,353,9bd23ec521f94354,b6bb6ed5d730e0c6,llm_request,2024-11-04 14:42:40.795066,2024-11-04 14:42:42.995120,[],OK,,1730731360.795066,1730731362.99512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,2.2000539302825928
351,353,46277a7219cfd247,9bd23ec521f94354,llm_scheduler,2024-11-04 22:42:40.815932,2024-11-04 22:42:40.836798,[],OK,,1730731360.8159318,1730731360.836798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],47.6,1005,0.02086615562438965
352,353,af2f7e0df321c84e,9bd23ec521f94354,llm_generate,2024-11-04 22:42:41.343975,2024-11-04 22:42:42.965858,[],OK,,1730731361.3439753,1730731362.9658585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],47.6,1005,1.6218831539154053
