id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
110,997,0fcbcce1a67080d3,cf58613f494b90e5,llm_request,2024-10-31 02:10:12.270963,2024-10-31 02:10:13.098342,[],OK,,1730340612.270963,1730340613.098342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.8273789882659912
111,997,e5063693ae0df1ef,0fcbcce1a67080d3,llm_scheduler,2024-10-31 10:10:12.291524,2024-10-31 10:10:12.312086,[],OK,,1730340612.2915242,1730340612.3120856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],19.8,1005,0.02056145668029785
112,997,b96c279408863d8d,0fcbcce1a67080d3,llm_generate,2024-10-31 10:10:12.787215,2024-10-31 10:10:13.071957,[],OK,,1730340612.7872148,1730340613.0719569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],19.8,1005,0.2847421169281006
113,998,1169af5005f006b2,,query,2024-10-31 02:10:17.147546,2024-10-31 02:10:23.590963,[],OK,,1730340617.147546,1730340623.590963,1,4,1,1,1,0,0,20,8,2,1,1,2,1,1,1,1,1,"['2024-10-31 02:10:17,192 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:10:17,197 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:17,198 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:17,199 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:17,199 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:17,199 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:17,200 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:17,200 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:17,202 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:17,203 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:10:17,203 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:17,204 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:17,205 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:17,205 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:17,205 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:17,205 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:18,214 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:10:18,216 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 02:10:18,583 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:10:18,584 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 02:10:18,585 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 02:10:18,588 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 02:10:18,590 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:18,590 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:18,591 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:18,591 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:18,592 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:18,592 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:18,592 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:18,592 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:18,592 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:19,576 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:19,577 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:10:19,577 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:19,578 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:19,579 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:19,579 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:19,579 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 02:10:19,586 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:10:19,586 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 02:10:21,589 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:10:23,590 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:10:18,652 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 02:10:18,654 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 02:10:19,186 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 02:10:19,549 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 02:10:19,577 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,6.4434168338775635
114,998,642ef95213fb0291,1169af5005f006b2,retrieve,2024-10-31 02:10:17.147936,2024-10-31 02:10:18.211565,[],OK,,1730340617.147936,1730340618.211565,0,1,0,0,0,0,0,10,4,1,0,0,0,0,0,0,0,0,"['2024-10-31 02:10:17,192 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:10:17,197 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:17,198 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:17,199 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:17,199 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:17,199 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:17,200 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:17,200 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:17,202 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:17,203 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:10:17,203 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:17,204 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:17,205 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:17,205 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:17,205 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:17,205 - httpcore.connection - [_trace.py:85] - DEBUG']",5.8,1005,1.063628911972046
115,998,ad9892eec395d4fc,642ef95213fb0291,embedding,2024-10-31 02:10:17.148239,2024-10-31 02:10:17.186645,[],OK,,1730340617.148239,1730340617.186645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],5.8,1005,0.0384061336517334
116,998,7b4ad6575334ea62,1169af5005f006b2,reranking,2024-10-31 02:10:18.217269,2024-10-31 02:10:18.578983,[],OK,,1730340618.217269,1730340618.578983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],5.8,1005,0.36171412467956543
117,998,aafdd694bc8a2376,1169af5005f006b2,llm,2024-10-31 02:10:18.585655,2024-10-31 02:10:19.581353,[],OK,,1730340618.585655,1730340619.581353,0,0,1,0,1,0,0,10,4,1,0,0,0,1,1,1,1,1,"['2024-10-31 02:10:18,588 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 02:10:18,590 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:18,590 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:18,591 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:18,591 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:18,592 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:18,592 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:18,592 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:18,592 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:18,592 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:19,576 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:19,577 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:10:19,577 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:19,578 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:19,579 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:19,579 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:19,579 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 02:10:18,652 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 02:10:18,654 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 02:10:19,186 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 02:10:19,549 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 02:10:19,577 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,0.9956979751586914
118,998,0554fed0f6492aa4,aafdd694bc8a2376,llm_request,2024-10-31 02:10:18.652406,2024-10-31 02:10:19.548633,[],OK,,1730340618.652406,1730340619.548633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.8962271213531494
119,998,af98a6d84a31c0fc,0554fed0f6492aa4,llm_scheduler,2024-10-31 10:10:18.672935,2024-10-31 10:10:18.693463,[],OK,,1730340618.6729348,1730340618.693463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],21.2,1005,0.020528316497802734
120,998,637a032585d6ad5a,0554fed0f6492aa4,llm_generate,2024-10-31 10:10:19.168509,2024-10-31 10:10:19.518505,[],OK,,1730340619.1685092,1730340619.518505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],21.2,1005,0.34999585151672363
121,1000,16edefc51904441a,,query,2024-10-31 02:10:30.115707,2024-10-31 02:10:36.606584,[],OK,,1730340630.115707,1730340636.606584,1,4,1,1,1,0,0,20,8,2,1,1,2,1,1,1,1,1,"['2024-10-31 02:10:30,174 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:10:30,179 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:30,180 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:30,181 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:30,182 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:30,182 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:30,182 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:30,182 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:30,185 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:30,185 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:10:30,186 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:30,187 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:30,188 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:30,188 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:30,189 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:30,189 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:31,206 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:10:31,209 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 02:10:31,603 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:10:31,603 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 02:10:31,604 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 02:10:31,607 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 02:10:31,609 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:31,610 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:31,610 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:31,611 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:31,611 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:31,611 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:31,611 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:31,611 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:31,611 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:32,588 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:32,589 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:10:32,590 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:32,590 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:32,591 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:32,591 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:32,591 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 02:10:32,600 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:10:32,601 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 02:10:34,603 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:10:36,606 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:10:31,672 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 02:10:31,674 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 02:10:32,207 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 02:10:32,567 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 02:10:32,589 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,6.490877151489258
122,1000,45e390ec39bf8859,16edefc51904441a,retrieve,2024-10-31 02:10:30.116788,2024-10-31 02:10:31.196979,[],OK,,1730340630.116788,1730340631.196979,0,1,0,0,0,0,0,10,4,1,0,0,0,0,0,0,0,0,"['2024-10-31 02:10:30,174 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:10:30,179 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:30,180 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:30,181 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:30,182 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:30,182 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:30,182 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:30,182 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:30,185 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:30,185 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:10:30,186 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:30,187 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:30,188 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:30,188 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:30,189 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:30,189 - httpcore.connection - [_trace.py:85] - DEBUG']",12.4,1005,1.0801911354064941
123,1000,a9f75cb5ed8d4637,45e390ec39bf8859,embedding,2024-10-31 02:10:30.117739,2024-10-31 02:10:30.168329,[],OK,,1730340630.117739,1730340630.168329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.4,1005,0.05059003829956055
124,1000,63ae2394dfad9af8,16edefc51904441a,reranking,2024-10-31 02:10:31.218014,2024-10-31 02:10:31.598159,[],OK,,1730340631.218014,1730340631.598159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.4,1005,0.3801450729370117
125,1000,20c4ac4f554c3100,16edefc51904441a,llm,2024-10-31 02:10:31.604635,2024-10-31 02:10:32.593769,[],OK,,1730340631.604635,1730340632.593769,0,0,1,0,1,0,0,10,4,1,0,0,0,1,1,1,1,1,"['2024-10-31 02:10:31,607 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 02:10:31,609 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:31,610 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:31,610 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:31,611 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:31,611 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:31,611 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:31,611 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:31,611 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:31,611 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:32,588 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:32,589 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:10:32,590 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:32,590 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:32,591 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:32,591 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:32,591 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 02:10:31,672 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 02:10:31,674 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 02:10:32,207 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 02:10:32,567 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 02:10:32,589 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,0.9891340732574463
126,1000,fea0a9676e959ad2,20c4ac4f554c3100,llm_request,2024-10-31 02:10:31.672052,2024-10-31 02:10:32.566535,[],OK,,1730340631.672052,1730340632.566535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.8944830894470215
127,1000,aeb0af193fc77287,fea0a9676e959ad2,llm_scheduler,2024-10-31 10:10:31.692548,2024-10-31 10:10:31.713043,[],OK,,1730340631.6925476,1730340631.7130427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],21.2,1005,0.020495176315307617
128,1000,2ba8424432e98efb,fea0a9676e959ad2,llm_generate,2024-10-31 10:10:32.189417,2024-10-31 10:10:32.537476,[],OK,,1730340632.189417,1730340632.5374763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],21.2,1005,0.34805941581726074
129,1001,1071ae21bd5aa8c4,,query,2024-10-31 02:10:36.617568,2024-10-31 02:10:43.099389,[],OK,,1730340636.617568,1730340643.099389,1,4,1,1,1,0,0,20,8,2,1,1,2,1,1,1,1,1,"['2024-10-31 02:10:36,672 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:10:36,675 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:36,676 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:36,677 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:36,677 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:36,677 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:36,677 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:36,677 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:36,680 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:36,680 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:10:36,680 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:36,682 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:36,682 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:36,683 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:36,683 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:36,683 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:37,700 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:10:37,703 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 02:10:38,097 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:10:38,097 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 02:10:38,098 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 02:10:38,100 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 02:10:38,101 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:38,101 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:38,102 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:38,103 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:38,103 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:38,103 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:38,103 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:38,103 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:38,103 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:39,082 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:39,083 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:10:39,083 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:39,084 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:39,084 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:39,084 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:39,085 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 02:10:39,093 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:10:39,094 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 02:10:41,097 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:10:43,099 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:10:38,163 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 02:10:38,165 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 02:10:38,699 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 02:10:39,060 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 02:10:39,083 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,6.481821060180664
130,1001,2a03085cbc9411b8,1071ae21bd5aa8c4,retrieve,2024-10-31 02:10:36.618420,2024-10-31 02:10:37.690727,[],OK,,1730340636.61842,1730340637.690727,0,1,0,0,0,0,0,10,4,1,0,0,0,0,0,0,0,0,"['2024-10-31 02:10:36,672 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:10:36,675 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:36,676 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:36,677 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:36,677 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:36,677 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:36,677 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:36,677 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:36,680 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:36,680 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:10:36,680 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:36,682 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:36,682 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:36,683 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:10:36,683 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:10:36,683 - httpcore.connection - [_trace.py:85] - DEBUG']",11.8,1005,1.0723071098327637
131,1001,9e310511fc3ea009,2a03085cbc9411b8,embedding,2024-10-31 02:10:36.619164,2024-10-31 02:10:36.668714,[],OK,,1730340636.619164,1730340636.668714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.8,1005,0.04955005645751953
132,1001,fc7f1b6d16edec09,1071ae21bd5aa8c4,reranking,2024-10-31 02:10:37.710616,2024-10-31 02:10:38.091681,[],OK,,1730340637.710616,1730340638.091681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.8,1005,0.38106489181518555
