id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
56,1929,9636ebefb05fb83d,c2dc94565b847a84,llm_generate,2024-11-03 14:29:35.484632,2024-11-03 14:29:35.833029,[],OK,,1730615375.4846325,1730615375.833029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],19.6,1005.0,0.34839653968811035
57,1930,54adc7849fb12a0b,,query,2024-11-03 06:29:35.910402,2024-11-03 06:29:44.238497,[],OK,,1730615375.910402,1730615384.238497,1,0,1,5,1,0,0,1,0,1,0,0,2,1,1,1,1,"['2024-11-03 06:29:44,225 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:44,226 - httpx - [_client.py:1786] - INFO', '2024-11-03 06:29:44,227 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:44,227 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:44,228 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:44,228 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:44,228 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-03 06:29:44,233 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-03 06:29:44,237 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-03 06:29:44,238 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-03 06:29:41,457 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-03 06:29:43,461 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-03 06:29:43,465 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-03 06:29:43,471 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-03 06:29:44,212 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-03 06:29:44,226 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,8.328094959259033
58,1930,aea024b281f672ab,54adc7849fb12a0b,retrieve,2024-11-03 06:29:35.911160,2024-11-03 06:29:36.986198,[],OK,,1730615375.91116,1730615376.986198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],2.0,1005.0,1.075037956237793
59,1930,896b15f58dd34dd6,aea024b281f672ab,embedding,2024-11-03 06:29:35.911878,2024-11-03 06:29:35.958638,[],OK,,1730615375.911878,1730615375.958638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],2.0,1005.0,0.046759843826293945
60,1930,e538885476a0ea49,54adc7849fb12a0b,reranking,2024-11-03 06:29:37.005212,2024-11-03 06:29:37.381520,[],OK,,1730615377.005212,1730615377.38152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],10.2,1005.0,0.37630796432495117
61,1930,dcf5fe97b3ce3a9a,54adc7849fb12a0b,llm,2024-11-03 06:29:37.387526,2024-11-03 06:29:44.230617,[],OK,,1730615377.387526,1730615384.230617,1,0,1,5,0,0,0,0,0,0,0,0,2,1,1,1,1,"['2024-11-03 06:29:44,225 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:44,226 - httpx - [_client.py:1786] - INFO', '2024-11-03 06:29:44,227 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:44,227 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:44,228 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:44,228 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:44,228 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-03 06:29:41,457 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-03 06:29:43,461 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-03 06:29:43,465 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-03 06:29:43,471 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-03 06:29:44,212 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-03 06:29:44,226 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,6.843091011047363
62,1930,03fb48c018976794,dcf5fe97b3ce3a9a,llm_request,2024-11-03 06:29:37.451863,2024-11-03 06:29:44.212512,[],OK,,1730615377.451863,1730615384.212512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0.0,6.760648965835571
63,1930,ca2cba2921016e4c,03fb48c018976794,llm_scheduler,2024-11-03 14:29:43.515610,2024-11-03 14:29:49.579358,[],OK,,1730615383.5156105,1730615389.5793583,0,4,1,15,5,1,1,1,1,1,1,1,1,0,0,0,0,"['2024-11-03 06:29:44,233 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-03 06:29:44,237 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-03 06:29:44,238 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-03 06:29:44,243 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-03 06:29:44,250 - llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO', '2024-11-03 06:29:44,304 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-03 06:29:44,308 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-03 06:29:44,310 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-03 06:29:44,310 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:44,310 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:44,311 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:44,311 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:44,311 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:44,313 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:44,314 - httpx - [_client.py:1786] - INFO', '2024-11-03 06:29:44,314 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:44,316 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:44,316 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:44,316 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:44,316 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-03 06:29:44,317 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-03 06:29:45,339 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-03 06:29:45,342 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-03 06:29:45,751 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-03 06:29:45,752 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-03 06:29:45,752 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-03 06:29:45,755 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-03 06:29:45,756 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:45,756 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:45,756 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:45,756 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:45,756 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:47,818 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO']",17.4,1005.0,6.063747882843018
64,1930,ecff5038f1d1a9d8,03fb48c018976794,llm_generate,2024-11-03 14:29:44.013105,2024-11-03 14:29:44.201791,[],OK,,1730615384.013105,1730615384.201791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],17.4,1005.0,0.18868613243103027
65,1931,5eb94cb154b7bb4f,,query,2024-11-03 06:29:44.250539,2024-11-03 06:29:52.589675,[],OK,,1730615384.250539,1730615392.589675,1,0,1,5,1,0,0,1,0,1,0,0,2,1,1,1,1,"['2024-11-03 06:29:52,577 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:52,577 - httpx - [_client.py:1786] - INFO', '2024-11-03 06:29:52,578 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:52,578 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:52,579 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:52,579 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:52,579 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-03 06:29:52,584 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-03 06:29:52,588 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-03 06:29:52,589 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-03 06:29:49,821 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-03 06:29:51,825 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-03 06:29:51,829 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-03 06:29:52,366 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-03 06:29:52,564 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-03 06:29:52,577 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,8.339135885238647
66,1931,8484619e54be2d13,5eb94cb154b7bb4f,retrieve,2024-11-03 06:29:44.251287,2024-11-03 06:29:45.323899,[],OK,,1730615384.251287,1730615385.323899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.0,1005.0,1.0726120471954346
67,1931,68f483c77a80c926,8484619e54be2d13,embedding,2024-11-03 06:29:44.252017,2024-11-03 06:29:44.298885,[],OK,,1730615384.252017,1730615384.298885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.0,1005.0,0.046868085861206055
68,1931,a766539bd3fa4642,5eb94cb154b7bb4f,reranking,2024-11-03 06:29:45.352185,2024-11-03 06:29:45.731657,[],OK,,1730615385.352185,1730615385.731657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.0,1005.0,0.379472017288208
69,1931,abcf3fd9ddb5fe01,5eb94cb154b7bb4f,llm,2024-11-03 06:29:45.753114,2024-11-03 06:29:52.581711,[],OK,,1730615385.753114,1730615392.581711,1,0,1,5,0,0,0,0,0,0,0,0,2,1,1,1,1,"['2024-11-03 06:29:52,577 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:52,577 - httpx - [_client.py:1786] - INFO', '2024-11-03 06:29:52,578 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:52,578 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:52,579 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:52,579 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:52,579 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-03 06:29:49,821 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-03 06:29:51,825 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-03 06:29:51,829 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-03 06:29:52,366 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-03 06:29:52,564 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-03 06:29:52,577 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,6.828597068786621
70,1931,86def5a0474fc1f7,abcf3fd9ddb5fe01,llm_request,2024-11-03 06:29:45.816548,2024-11-03 06:29:52.563662,[],OK,,1730615385.816548,1730615392.563662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0.0,6.747113943099976
71,1931,3d14909058199a52,86def5a0474fc1f7,llm_scheduler,2024-11-03 14:29:51.863712,2024-11-03 14:29:57.910876,[],OK,,1730615391.863712,1730615397.9108758,0,4,1,15,5,1,1,1,1,1,1,1,1,0,0,0,0,"['2024-11-03 06:29:52,584 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-03 06:29:52,588 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-03 06:29:52,589 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-03 06:29:52,594 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-03 06:29:52,601 - llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO', '2024-11-03 06:29:52,658 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-03 06:29:52,662 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-03 06:29:52,664 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-03 06:29:52,664 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:52,665 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:52,665 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:52,665 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:52,665 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:52,668 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:52,668 - httpx - [_client.py:1786] - INFO', '2024-11-03 06:29:52,668 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:52,670 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:52,670 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:52,670 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:52,671 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-03 06:29:52,671 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-03 06:29:53,696 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-03 06:29:53,699 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-03 06:29:54,086 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-03 06:29:54,087 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-03 06:29:54,087 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-03 06:29:54,090 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-03 06:29:54,091 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:54,091 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:54,091 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:54,091 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:54,091 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:29:56,153 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO']",7.9,1005.0,6.047163724899292
72,1931,566e4c611faf7892,86def5a0474fc1f7,llm_generate,2024-11-03 14:29:52.362163,2024-11-03 14:29:52.552939,[],OK,,1730615392.3621633,1730615392.5529392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],9.4,1005.0,0.19077587127685547
73,1932,338c5b39d99d7c90,,query,2024-11-03 06:29:52.601730,2024-11-03 06:30:00.922549,[],OK,,1730615392.60173,1730615400.922549,1,0,1,5,1,0,0,1,0,1,0,0,2,1,1,1,1,"['2024-11-03 06:30:00,909 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:30:00,910 - httpx - [_client.py:1786] - INFO', '2024-11-03 06:30:00,911 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:30:00,911 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:30:00,912 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:30:00,912 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:30:00,912 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-03 06:30:00,917 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-03 06:30:00,921 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-03 06:30:00,922 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-03 06:29:58,156 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-03 06:30:00,160 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-03 06:30:00,164 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-03 06:30:00,700 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-03 06:30:00,896 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-03 06:30:00,910 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,8.320818901062012
74,1932,12a0dcd4d9f1c19c,338c5b39d99d7c90,retrieve,2024-11-03 06:29:52.602494,2024-11-03 06:29:53.678202,[],OK,,1730615392.602494,1730615393.678202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.8,1005.0,1.0757079124450684
75,1932,a6df8e4aa9869262,12a0dcd4d9f1c19c,embedding,2024-11-03 06:29:52.603214,2024-11-03 06:29:52.649590,[],OK,,1730615392.603214,1730615392.64959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.8,1005.0,0.04637598991394043
76,1932,00c5dcf0400d51bb,338c5b39d99d7c90,reranking,2024-11-03 06:29:53.703520,2024-11-03 06:29:54.083493,[],OK,,1730615393.70352,1730615394.083493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.8,1005.0,0.3799729347229004
77,1932,f929bc7f53ef2229,338c5b39d99d7c90,llm,2024-11-03 06:29:54.088155,2024-11-03 06:30:00.914600,[],OK,,1730615394.088155,1730615400.9146,1,0,1,5,0,0,0,0,0,0,0,0,2,1,1,1,1,"['2024-11-03 06:30:00,909 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:30:00,910 - httpx - [_client.py:1786] - INFO', '2024-11-03 06:30:00,911 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:30:00,911 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:30:00,912 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:30:00,912 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:30:00,912 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-03 06:29:58,156 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-03 06:30:00,160 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-03 06:30:00,164 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-03 06:30:00,700 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-03 06:30:00,896 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-03 06:30:00,910 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,6.826444864273071
78,1932,1b6d6ce901364fc5,f929bc7f53ef2229,llm_request,2024-11-03 06:29:54.150802,2024-11-03 06:30:00.896504,[],OK,,1730615394.150802,1730615400.896504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0.0,6.745702028274536
79,1932,ace536cbbd97b3f8,1b6d6ce901364fc5,llm_scheduler,2024-11-03 14:30:00.198801,2024-11-03 14:30:06.246799,[],OK,,1730615400.1988008,1730615406.2467992,0,4,1,15,5,1,1,1,1,1,1,1,1,0,0,0,0,"['2024-11-03 06:30:00,917 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-03 06:30:00,921 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-03 06:30:00,922 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-03 06:30:00,927 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-03 06:30:00,934 - llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO', '2024-11-03 06:30:00,987 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-03 06:30:00,991 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-03 06:30:00,992 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-03 06:30:00,993 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:30:00,993 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:30:00,993 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:30:00,994 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:30:00,994 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:30:00,996 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:30:00,997 - httpx - [_client.py:1786] - INFO', '2024-11-03 06:30:00,997 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:30:00,999 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:30:00,999 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:30:01,000 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:30:01,000 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-03 06:30:01,000 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-03 06:30:02,090 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-03 06:30:02,092 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-03 06:30:02,475 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-03 06:30:02,476 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-03 06:30:02,476 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-03 06:30:02,479 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-03 06:30:02,480 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:30:02,480 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:30:02,480 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:30:02,480 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:30:02,480 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:30:04,507 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO']",16.0,1005.0,6.047998428344727
80,1932,aecc74eba6367f5c,1b6d6ce901364fc5,llm_generate,2024-11-03 14:30:00.695711,2024-11-03 14:30:00.885729,[],OK,,1730615400.6957111,1730615400.8857288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],16.0,1005.0,0.1900177001953125
81,1933,ec2cc59a3bb3072b,,query,2024-11-03 06:30:00.934638,2024-11-03 06:30:09.289599,[],OK,,1730615400.934638,1730615409.289599,1,0,1,5,1,0,0,1,0,1,0,0,2,1,1,1,1,"['2024-11-03 06:30:09,278 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:30:09,279 - httpx - [_client.py:1786] - INFO', '2024-11-03 06:30:09,279 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:30:09,280 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:30:09,280 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:30:09,280 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-03 06:30:09,281 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-03 06:30:09,285 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-03 06:30:09,288 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-03 06:30:09,289 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-03 06:30:06,510 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-03 06:30:08,514 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-03 06:30:08,518 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-03 06:30:08,524 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-03 06:30:09,265 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-03 06:30:09,278 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,8.354960918426514
82,1933,7c82dae61a568d52,ec2cc59a3bb3072b,retrieve,2024-11-03 06:30:00.935393,2024-11-03 06:30:02.007471,[],OK,,1730615400.935393,1730615402.007471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.0,1005.0,1.072077989578247
83,1933,0a74772624e672a2,7c82dae61a568d52,embedding,2024-11-03 06:30:00.936122,2024-11-03 06:30:00.982450,[],OK,,1730615400.936122,1730615400.98245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.0,1005.0,0.046328067779541016
84,1933,1e83718f6064ee09,ec2cc59a3bb3072b,reranking,2024-11-03 06:30:02.094489,2024-11-03 06:30:02.469965,[],OK,,1730615402.094489,1730615402.469965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.0,1005.0,0.3754758834838867
