id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@openai._base_client - [_base_client.py:446] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
306,5314,2cf581e20e6d277a,c341dccce85c5930,retrieve,2024-11-06 15:18:11.697275,2024-11-06 15:18:11.774924,[],OK,,1730906291.697275,1730906291.774924,0,0,1,1,4,0,0,0,0,0,10,0,0,0,0,0,0,0,"['2024-11-06 15:18:11,753 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:18:11,757 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:11,758 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:11,759 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:11,759 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:11,760 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:11,760 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:11,760 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:11,763 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:11,764 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:18:11,764 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:11,766 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:11,766 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:11,767 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:11,767 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:11,767 - httpcore.connection - [_trace.py:85] - DEBUG']",11.0,1740,0.07764911651611328
307,5314,67a84339fec6e873,2cf581e20e6d277a,embedding,2024-11-06 15:18:11.698019,2024-11-06 15:18:11.747731,[],OK,,1730906291.698019,1730906291.747731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.0,1740,0.04971194267272949
308,5314,2b1b40614e064261,c341dccce85c5930,reranking,2024-11-06 15:18:11.791287,2024-11-06 15:18:12.079297,[],OK,,1730906291.791287,1730906292.079297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.0,1740,0.2880101203918457
309,5314,9090a4de5cd6adef,c341dccce85c5930,llm,2024-11-06 15:18:12.084842,2024-11-06 15:18:13.001306,[],OK,,1730906292.084842,1730906293.001306,0,0,1,0,4,1,0,1,0,0,10,0,0,1,1,1,1,1,"['2024-11-06 15:18:12,087 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 15:18:12,088 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:12,088 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:12,088 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:12,088 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:12,089 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:12,089 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:12,089 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:12,089 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:12,089 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:12,996 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:12,997 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:18:12,997 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:12,998 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:12,998 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:12,999 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:12,999 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 15:18:12,154 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 15:18:12,156 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 15:18:12,699 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 15:18:12,976 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 15:18:12,997 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,0.91646409034729
310,5314,be7cbe1e8e4e7077,9090a4de5cd6adef,llm_request,2024-11-06 15:18:12.154168,2024-11-06 15:18:12.975326,[],OK,,1730906292.154168,1730906292.975326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.8211581707000732
311,5314,055b1d3f78f65c1c,be7cbe1e8e4e7077,llm_scheduler,2024-11-06 23:18:12.176955,2024-11-06 23:18:12.199743,[],OK,,1730906292.1769557,1730906292.199743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],19.6,1740,0.02278733253479004
312,5314,9a2b9c2b1096441c,be7cbe1e8e4e7077,llm_generate,2024-11-06 23:18:12.681276,2024-11-06 23:18:12.949394,[],OK,,1730906292.6812763,1730906292.949394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],19.6,1740,0.26811766624450684
313,5315,90a4c8d0055702d4,,query,2024-11-06 15:18:21.032244,2024-11-06 15:18:30.431501,[],OK,,1730906301.032244,1730906310.431501,4,1,2,4,8,1,1,1,0,1,20,1,0,1,1,1,2,1,"['2024-11-06 15:18:21,090 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:18:21,095 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,097 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,097 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,098 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,098 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,098 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,098 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,101 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,101 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:18:21,102 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,104 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,104 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,104 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,105 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,105 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,121 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:18:21,124 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 15:18:21,427 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:18:21,427 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 15:18:21,428 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 15:18:21,430 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 15:18:21,431 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,432 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,432 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,432 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,433 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,433 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,433 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,433 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,433 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:22,410 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:22,411 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:18:22,412 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:22,412 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:22,412 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:22,413 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:22,413 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 15:18:22,421 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:18:22,422 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 15:18:24,424 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:18:26,426 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:18:28,428 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:18:30,431 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:18:21,499 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 15:18:21,502 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 15:18:22,038 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 15:18:22,390 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 15:18:22,411 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG', '2024-11-06 15:18:27,620 - vllm.engine.metrics - [metrics.py:295] - INFO']",0.0,0,9.399256944656372
314,5315,a6d4033584671333,90a4c8d0055702d4,retrieve,2024-11-06 15:18:21.033037,2024-11-06 15:18:21.113505,[],OK,,1730906301.033037,1730906301.113505,0,0,1,1,4,0,0,0,0,0,10,0,0,0,0,0,0,0,"['2024-11-06 15:18:21,090 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:18:21,095 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,097 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,097 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,098 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,098 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,098 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,098 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,101 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,101 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:18:21,102 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,104 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,104 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,104 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,105 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,105 - httpcore.connection - [_trace.py:85] - DEBUG']",12.0,1740,0.08046793937683105
315,5315,4eb418874cdb3a88,a6d4033584671333,embedding,2024-11-06 15:18:21.033764,2024-11-06 15:18:21.084558,[],OK,,1730906301.033764,1730906301.084558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.0,1740,0.050794124603271484
316,5315,5d597d0725605e7b,90a4c8d0055702d4,reranking,2024-11-06 15:18:21.127164,2024-11-06 15:18:21.422725,[],OK,,1730906301.127164,1730906301.422725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.0,1740,0.2955610752105713
317,5315,907802489cffe735,90a4c8d0055702d4,llm,2024-11-06 15:18:21.428633,2024-11-06 15:18:22.415329,[],OK,,1730906301.428633,1730906302.415329,0,0,1,0,4,1,0,1,0,0,10,0,0,1,1,1,1,1,"['2024-11-06 15:18:21,430 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 15:18:21,431 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,432 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,432 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,432 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,433 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,433 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,433 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,433 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:21,433 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:22,410 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:22,411 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:18:22,412 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:22,412 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:22,412 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:22,413 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:22,413 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 15:18:21,499 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 15:18:21,502 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 15:18:22,038 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-06 15:18:22,390 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 15:18:22,411 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,0.9866960048675537
318,5315,ef1a030cfba98e75,907802489cffe735,llm_request,2024-11-06 15:18:21.499653,2024-11-06 15:18:22.389786,[],OK,,1730906301.499653,1730906302.389786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.8901329040527344
319,5315,daf58dbd5c68144a,ef1a030cfba98e75,llm_scheduler,2024-11-06 23:18:21.521949,2024-11-06 23:18:21.544245,[],OK,,1730906301.5219488,1730906301.544245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],20.8,1740,0.02229619026184082
320,5315,3ebb035623c84a72,ef1a030cfba98e75,llm_generate,2024-11-06 23:18:22.020310,2024-11-06 23:18:22.364118,[],OK,,1730906302.0203102,1730906302.364118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],20.8,1740,0.3438079357147217
321,5317,49c64524e7e4285b,,query,2024-11-06 15:18:40.637317,2024-11-06 15:18:50.653239,[],OK,,1730906320.637317,1730906330.653239,4,1,2,4,8,1,1,1,0,1,20,1,0,1,1,1,1,1,"['2024-11-06 15:18:40,662 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:18:40,665 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,666 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,666 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,666 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,666 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,667 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,667 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,670 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,670 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:18:40,670 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,672 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,672 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,672 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,672 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,672 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,680 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:18:40,681 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-06 15:18:40,966 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:18:40,967 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-06 15:18:40,967 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-06 15:18:40,970 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 15:18:40,971 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,972 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,972 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,973 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,973 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,973 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,973 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,973 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,973 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:42,632 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:42,633 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:18:42,633 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:42,634 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:42,634 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:42,635 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:42,635 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 15:18:42,643 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:18:42,644 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-06 15:18:44,646 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:18:46,648 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:18:48,650 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:18:50,653 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-11-06 15:18:41,038 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 15:18:41,041 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 15:18:42,612 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 15:18:42,633 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG', '2024-11-06 15:18:47,656 - vllm.engine.metrics - [metrics.py:295] - INFO']",0.0,0,10.01592206954956
322,5317,5a4f093ff1c25fd5,49c64524e7e4285b,retrieve,2024-11-06 15:18:40.637659,2024-11-06 15:18:40.675856,[],OK,,1730906320.637659,1730906320.675856,0,0,1,1,4,0,0,0,0,0,10,0,0,0,0,0,0,0,"['2024-11-06 15:18:40,662 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-06 15:18:40,665 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,666 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,666 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,666 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,666 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,667 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,667 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,670 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,670 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:18:40,670 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,672 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,672 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,672 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,672 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,672 - httpcore.connection - [_trace.py:85] - DEBUG']",9.2,1740,0.03819704055786133
323,5317,f6af4c807308e4be,5a4f093ff1c25fd5,embedding,2024-11-06 15:18:40.637952,2024-11-06 15:18:40.658767,[],OK,,1730906320.637952,1730906320.658767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],9.2,1740,0.020814895629882812
324,5317,1035f99e2e6fa330,49c64524e7e4285b,reranking,2024-11-06 15:18:40.683140,2024-11-06 15:18:40.962497,[],OK,,1730906320.68314,1730906320.962497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],9.2,1740,0.2793569564819336
325,5317,2d261ccfb139c27d,49c64524e7e4285b,llm,2024-11-06 15:18:40.968474,2024-11-06 15:18:42.637397,[],OK,,1730906320.968474,1730906322.637397,0,0,1,0,4,1,0,1,0,0,10,0,0,1,1,1,0,1,"['2024-11-06 15:18:40,970 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-06 15:18:40,971 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,972 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,972 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,973 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,973 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,973 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,973 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,973 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:40,973 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:42,632 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:42,633 - httpx - [_client.py:1786] - INFO', '2024-11-06 15:18:42,633 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:42,634 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:42,634 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:42,635 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-06 15:18:42,635 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-06 15:18:41,038 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-06 15:18:41,041 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-06 15:18:42,612 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-06 15:18:42,633 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,1.6689231395721436
326,5317,3da104bcf565e82a,2d261ccfb139c27d,llm_request,2024-11-06 15:18:41.038332,2024-11-06 15:18:42.611626,[],OK,,1730906321.038332,1730906322.611626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,1.573293924331665
327,5317,025845f45a1d681e,3da104bcf565e82a,llm_scheduler,2024-11-06 23:18:41.061301,2024-11-06 23:18:41.084270,[],OK,,1730906321.061301,1730906321.0842698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],34.8,1740,0.022968769073486328
328,5317,2313f26f2b199f67,3da104bcf565e82a,llm_generate,2024-11-06 23:18:41.587857,2024-11-06 23:18:42.586225,[],OK,,1730906321.5878572,1730906322.5862248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],34.8,1740,0.9983675479888916
