id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
23,1729,f24521b4b6e99e68,40a978bfb8f8903b,llm_scheduler,2024-11-02 08:00:21.511131,2024-11-02 08:00:25.546666,[],OK,,1730505621.5111313,1730505625.5466664,5,1,1,1,4,1,0,1,0,1,15,1,0,0,0,0,0,"['2024-11-02 00:00:22,425 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-02 00:00:22,425 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-02 00:00:22,429 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-02 00:00:22,434 - llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO', '2024-11-02 00:00:22,469 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-02 00:00:22,473 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-02 00:00:22,474 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-02 00:00:22,474 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:22,475 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:22,475 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:22,475 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:22,475 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:22,477 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:22,478 - httpx - [_client.py:1786] - INFO', '2024-11-02 00:00:22,478 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:22,479 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:22,480 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:22,480 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:22,480 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-02 00:00:22,480 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-02 00:00:23,496 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-02 00:00:23,499 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-02 00:00:23,892 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-02 00:00:23,892 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-02 00:00:23,898 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-02 00:00:23,901 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-02 00:00:23,902 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:23,902 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:23,902 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:23,902 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:23,902 - httpcore.http11 - [_trace.py:85] - DEBUG']",20.0,1005.0,4.035535097122192
24,1729,1b3c56bb88fbc5fd,40a978bfb8f8903b,llm_generate,2024-11-02 08:00:22.011932,2024-11-02 08:00:22.364995,[],OK,,1730505622.0119317,1730505622.3649952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],20.0,1005.0,0.35306358337402344
25,1730,2e9efaa7a89c003f,,query,2024-11-02 00:00:22.434822,2024-11-02 00:00:30.194962,[],OK,,1730505622.434822,1730505630.194962,1,0,1,0,0,0,1,0,1,1,5,0,2,1,1,1,1,"['2024-11-02 00:00:30,180 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:30,181 - httpx - [_client.py:1786] - INFO', '2024-11-02 00:00:30,182 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:30,182 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:30,183 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:30,183 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:30,183 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-02 00:00:30,189 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-02 00:00:30,193 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-02 00:00:30,194 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-02 00:00:25,965 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-02 00:00:27,969 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-02 00:00:27,973 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-02 00:00:27,978 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-02 00:00:30,159 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-02 00:00:30,181 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,7.7601399421691895
26,1730,eaa0d898a17fa1ef,2e9efaa7a89c003f,retrieve,2024-11-02 00:00:22.435242,2024-11-02 00:00:23.486823,[],OK,,1730505622.435242,1730505623.486823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],1.2,1005.0,1.0515811443328857
27,1730,bea5d58da9b60f09,eaa0d898a17fa1ef,embedding,2024-11-02 00:00:22.435596,2024-11-02 00:00:22.464467,[],OK,,1730505622.435596,1730505622.464467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],1.2,1005.0,0.02887105941772461
28,1730,0f83884bc4e2e607,2e9efaa7a89c003f,reranking,2024-11-02 00:00:23.508306,2024-11-02 00:00:23.887539,[],OK,,1730505623.508306,1730505623.887539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],10.2,1005.0,0.37923288345336914
29,1730,fd3dc9b3ac855fa9,2e9efaa7a89c003f,llm,2024-11-02 00:00:23.898571,2024-11-02 00:00:30.185737,[],OK,,1730505623.898571,1730505630.185737,0,0,0,0,0,0,0,0,1,1,5,0,2,1,1,1,1,"['2024-11-02 00:00:30,180 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:30,181 - httpx - [_client.py:1786] - INFO', '2024-11-02 00:00:30,182 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:30,182 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:30,183 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:30,183 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:30,183 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-02 00:00:25,965 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-02 00:00:27,969 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-02 00:00:27,973 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-02 00:00:27,978 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-02 00:00:30,159 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-02 00:00:30,181 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,6.287165880203247
30,1730,f2ed33e1a3155940,fd3dc9b3ac855fa9,llm_request,2024-11-02 00:00:23.963459,2024-11-02 00:00:30.158613,[],OK,,1730505623.963459,1730505630.158613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0.0,6.1951539516448975
31,1730,eac05d99f585b595,f2ed33e1a3155940,llm_scheduler,2024-11-02 08:00:28.019807,2024-11-02 08:00:32.076155,[],OK,,1730505628.0198069,1730505632.0761547,5,1,1,1,4,1,1,1,0,1,15,1,0,0,0,0,0,"['2024-11-02 00:00:30,189 - urllib3.connectionpool - [connectionpool.py:291] - DEBUG', '2024-11-02 00:00:30,193 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-02 00:00:30,194 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-02 00:00:30,200 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-02 00:00:30,206 - llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO', '2024-11-02 00:00:30,262 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-02 00:00:30,267 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-02 00:00:30,268 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-02 00:00:30,268 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:30,269 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:30,269 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:30,269 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:30,269 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:30,271 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:30,272 - httpx - [_client.py:1786] - INFO', '2024-11-02 00:00:30,272 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:30,273 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:30,273 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:30,274 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:30,274 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-02 00:00:30,274 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-02 00:00:31,289 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-02 00:00:31,292 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-02 00:00:31,682 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-02 00:00:31,683 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-02 00:00:31,683 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-02 00:00:31,687 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-02 00:00:31,688 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:31,689 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:31,689 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:31,689 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:31,689 - httpcore.http11 - [_trace.py:85] - DEBUG']",47.2,1005.0,4.056347846984863
32,1730,0836f4db700ffa2f,f2ed33e1a3155940,llm_generate,2024-11-02 08:00:28.519485,2024-11-02 08:00:30.130186,[],OK,,1730505628.5194852,1730505630.130186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],47.2,1005.0,1.6107008457183838
33,1731,4ddb1e68e4fb2d30,,query,2024-11-02 00:00:30.207097,2024-11-02 00:00:36.540715,[],OK,,1730505630.207097,1730505636.540715,1,0,1,0,0,0,0,0,1,1,5,0,2,1,1,1,1,"['2024-11-02 00:00:36,527 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:36,528 - httpx - [_client.py:1786] - INFO', '2024-11-02 00:00:36,529 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:36,530 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:36,530 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:36,531 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:36,531 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-02 00:00:36,540 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-02 00:00:36,540 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-02 00:00:33,750 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-02 00:00:35,754 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-02 00:00:35,758 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-02 00:00:36,294 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-02 00:00:36,510 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-02 00:00:36,528 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,6.333617925643921
34,1731,a99d5e7f93a2e5f0,4ddb1e68e4fb2d30,retrieve,2024-11-02 00:00:30.207873,2024-11-02 00:00:31.280370,[],OK,,1730505630.207873,1730505631.28037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.0,1005.0,1.0724968910217285
35,1731,2444ee3f676832c3,a99d5e7f93a2e5f0,embedding,2024-11-02 00:00:30.208610,2024-11-02 00:00:30.257356,[],OK,,1730505630.20861,1730505630.257356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.0,1005.0,0.04874587059020996
36,1731,6b5ff96c3b3cfdad,4ddb1e68e4fb2d30,reranking,2024-11-02 00:00:31.298735,2024-11-02 00:00:31.677207,[],OK,,1730505631.298735,1730505631.677207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.0,1005.0,0.37847208976745605
37,1731,4895ae41179d3dcb,4ddb1e68e4fb2d30,llm,2024-11-02 00:00:31.684340,2024-11-02 00:00:36.533664,[],OK,,1730505631.68434,1730505636.533664,0,0,0,0,0,0,0,0,1,1,5,0,2,1,1,1,1,"['2024-11-02 00:00:36,527 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:36,528 - httpx - [_client.py:1786] - INFO', '2024-11-02 00:00:36,529 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:36,530 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:36,530 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:36,531 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:36,531 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-02 00:00:33,750 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-02 00:00:35,754 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-02 00:00:35,758 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-02 00:00:36,294 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-02 00:00:36,510 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-02 00:00:36,528 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,4.849323987960815
38,1731,b3dd77e1cbb02fe9,4895ae41179d3dcb,llm_request,2024-11-02 00:00:31.748598,2024-11-02 00:00:36.509924,[],OK,,1730505631.748598,1730505636.509924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0.0,4.761325836181641
39,1731,24d5daa7bcb06a9c,b3dd77e1cbb02fe9,llm_scheduler,2024-11-02 08:00:35.788377,2024-11-02 08:00:39.828155,[],OK,,1730505635.7883766,1730505639.828155,5,1,1,1,4,1,0,1,0,1,15,1,0,0,0,0,0,"['2024-11-02 00:00:36,540 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-02 00:00:36,540 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-02 00:00:36,546 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-02 00:00:36,550 - llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO', '2024-11-02 00:00:36,571 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-02 00:00:36,575 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-02 00:00:36,576 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-02 00:00:36,576 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:36,577 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:36,577 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:36,577 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:36,577 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:36,579 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:36,579 - httpx - [_client.py:1786] - INFO', '2024-11-02 00:00:36,579 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:36,580 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:36,581 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:36,581 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:36,581 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-02 00:00:36,581 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-02 00:00:37,595 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-02 00:00:37,598 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-02 00:00:37,992 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-02 00:00:37,993 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-02 00:00:37,993 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-02 00:00:37,998 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-02 00:00:37,999 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:37,999 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:37,999 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:37,999 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:37,999 - httpcore.http11 - [_trace.py:85] - DEBUG']",17.6,1005.0,4.039778470993042
40,1731,b08740dfa3cbc62b,b3dd77e1cbb02fe9,llm_generate,2024-11-02 08:00:36.288701,2024-11-02 08:00:36.495821,[],OK,,1730505636.2887006,1730505636.4958212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],17.6,1005.0,0.20712065696716309
41,1732,698a0e2255fb5d44,,query,2024-11-02 00:00:36.550993,2024-11-02 00:00:42.965749,[],OK,,1730505636.550993,1730505642.965749,1,0,1,0,0,0,0,0,1,1,5,0,2,1,1,1,1,"['2024-11-02 00:00:42,952 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:42,953 - httpx - [_client.py:1786] - INFO', '2024-11-02 00:00:42,954 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:42,954 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:42,955 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:42,955 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:42,955 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-02 00:00:42,964 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-02 00:00:42,965 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-02 00:00:40,062 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-02 00:00:42,066 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-02 00:00:42,069 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-02 00:00:42,600 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-02 00:00:42,931 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-02 00:00:42,953 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,6.4147560596466064
42,1732,9428a7f76d5d64ca,698a0e2255fb5d44,retrieve,2024-11-02 00:00:36.551289,2024-11-02 00:00:37.585738,[],OK,,1730505636.551289,1730505637.585738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.4,1005.0,1.0344488620758057
43,1732,c708c0e40624d8cf,9428a7f76d5d64ca,embedding,2024-11-02 00:00:36.551508,2024-11-02 00:00:36.566887,[],OK,,1730505636.551508,1730505636.566887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.4,1005.0,0.015378952026367188
44,1732,37b451725f7b88d5,698a0e2255fb5d44,reranking,2024-11-02 00:00:37.605474,2024-11-02 00:00:37.987502,[],OK,,1730505637.605474,1730505637.987502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.4,1005.0,0.38202810287475586
45,1732,906c8b9738925f69,698a0e2255fb5d44,llm,2024-11-02 00:00:37.994069,2024-11-02 00:00:42.957795,[],OK,,1730505637.994069,1730505642.957795,0,0,0,0,0,0,0,0,1,1,5,0,2,1,1,1,1,"['2024-11-02 00:00:42,952 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:42,953 - httpx - [_client.py:1786] - INFO', '2024-11-02 00:00:42,954 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:42,954 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:42,955 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:42,955 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:42,955 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-11-02 00:00:40,062 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-02 00:00:42,066 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-11-02 00:00:42,069 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-11-02 00:00:42,600 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-11-02 00:00:42,931 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-11-02 00:00:42,953 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,4.963725805282593
46,1732,766229cc5af95c78,906c8b9738925f69,llm_request,2024-11-02 00:00:38.060437,2024-11-02 00:00:42.930362,[],OK,,1730505638.060437,1730505642.930362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0.0,4.869925022125244
47,1732,62c9131af1087ba7,766229cc5af95c78,llm_scheduler,2024-11-02 08:00:42.094134,2024-11-02 08:00:46.127831,[],OK,,1730505642.094134,1730505646.1278312,5,1,1,1,4,1,0,1,0,1,15,1,0,0,0,0,0,"['2024-11-02 00:00:42,964 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-02 00:00:42,965 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-11-02 00:00:42,970 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-02 00:00:42,978 - llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO', '2024-11-02 00:00:43,034 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-02 00:00:43,038 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-02 00:00:43,039 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-02 00:00:43,040 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:43,040 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:43,041 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:43,041 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:43,041 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:43,043 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:43,044 - httpx - [_client.py:1786] - INFO', '2024-11-02 00:00:43,044 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:43,045 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:43,046 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:43,046 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:43,046 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-02 00:00:43,046 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-11-02 00:00:44,074 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-02 00:00:44,078 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-11-02 00:00:44,565 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-11-02 00:00:44,565 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-11-02 00:00:44,566 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-11-02 00:00:44,569 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-11-02 00:00:44,570 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:44,571 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:44,571 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:44,571 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-11-02 00:00:44,571 - httpcore.http11 - [_trace.py:85] - DEBUG']",18.8,1005.0,4.033697128295898
48,1732,aaff0e939d91d02a,766229cc5af95c78,llm_generate,2024-11-02 08:00:42.590413,2024-11-02 08:00:42.901374,[],OK,,1730505642.590413,1730505642.901374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],18.8,1005.0,0.3109610080718994
