id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@httpx - [_client.py:1786] - INFO,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
84,13,30cbf1e6dc758891,47a88a9a2a8d9cc6,reranking,2024-10-30 13:04:23.139166,2024-10-30 13:04:23.521029,[],OK,,1730293463.139166,1730293463.521029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],18.4,1005.0,0.3818628787994385
85,13,92a8709e518b52b5,47a88a9a2a8d9cc6,llm,2024-10-30 13:04:23.526767,2024-10-30 13:04:24.515968,[],OK,,1730293463.526767,1730293464.515968,0,0,0,0,0,0,0,1,1,1,10,0,1,1,1,1,1,"['2024-10-30 13:04:23,529 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 13:04:23,529 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:23,530 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:23,530 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:23,530 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:23,530 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:24,511 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:24,512 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:04:24,512 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:24,513 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:24,513 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:24,513 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:24,514 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 13:04:23,590 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 13:04:23,592 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 13:04:24,127 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 13:04:24,489 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 13:04:24,512 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,0.9892010688781738
86,13,4b5ca436953c178e,92a8709e518b52b5,llm_request,2024-10-30 13:04:23.589896,2024-10-30 13:04:24.488810,[],OK,,1730293463.589896,1730293464.48881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0.0,0.898914098739624
87,13,8fcd0bfaf5f23884,4b5ca436953c178e,llm_scheduler,2024-10-30 21:04:23.610594,2024-10-30 21:04:23.631292,[],OK,,1730293463.6105945,1730293463.6312923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],40.8,1005.0,0.020697832107543945
88,13,bded8dfeb13d2ef2,4b5ca436953c178e,llm_generate,2024-10-30 21:04:24.109068,2024-10-30 21:04:24.459655,[],OK,,1730293464.109068,1730293464.4596546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],40.8,1005.0,0.3505866527557373
89,14,817f1b86ac74ff1b,,query,2024-10-30 13:04:24.535401,2024-10-30 13:04:27.003827,[],OK,,1730293464.535401,1730293467.003827,4,0,1,1,4,1,0,1,1,2,20,1,1,1,1,1,0,"['2024-10-30 13:04:24,591 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:04:24,595 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:04:24,597 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:04:24,597 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:24,598 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:24,598 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:24,598 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:24,598 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:24,600 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:24,600 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:04:24,600 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:24,602 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:24,602 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:24,603 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:24,603 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:04:24,603 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:04:25,618 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:04:25,622 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-30 13:04:26,013 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:04:26,013 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-30 13:04:26,014 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-30 13:04:26,016 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 13:04:26,017 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:26,018 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:26,018 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:26,018 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:26,018 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:26,991 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:26,992 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:04:26,993 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:26,993 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:26,994 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:26,994 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:26,994 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 13:04:27,002 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:04:27,003 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-30 13:04:26,078 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 13:04:26,080 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 13:04:26,969 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 13:04:26,992 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,2.468425989151001
90,14,fde18466001cfd6d,817f1b86ac74ff1b,retrieve,2024-10-30 13:04:24.536153,2024-10-30 13:04:25.609773,[],OK,,1730293464.536153,1730293465.609773,1,0,0,0,4,0,0,0,0,1,10,0,0,0,0,0,0,"['2024-10-30 13:04:24,591 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:04:24,595 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:04:24,597 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:04:24,597 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:24,598 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:24,598 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:24,598 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:24,598 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:24,600 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:24,600 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:04:24,600 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:24,602 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:24,602 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:24,603 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:24,603 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:04:24,603 - httpcore.connection - [_trace.py:85] - DEBUG']",24.4,1005.0,1.0736198425292969
91,14,f99c9c5c255a716c,fde18466001cfd6d,embedding,2024-10-30 13:04:24.536858,2024-10-30 13:04:24.584098,[],OK,,1730293464.536858,1730293464.584098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],24.4,1005.0,0.04724001884460449
92,14,f36eaf6fd0aa4692,817f1b86ac74ff1b,reranking,2024-10-30 13:04:25.629287,2024-10-30 13:04:26.008923,[],OK,,1730293465.629287,1730293466.008923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],24.4,1005.0,0.3796360492706299
93,14,ead9a5da9352086f,817f1b86ac74ff1b,llm,2024-10-30 13:04:26.014554,2024-10-30 13:04:26.996662,[],OK,,1730293466.014554,1730293466.996662,0,0,0,0,0,0,0,1,1,1,10,0,1,1,1,1,0,"['2024-10-30 13:04:26,016 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 13:04:26,017 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:26,018 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:26,018 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:26,018 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:26,018 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:26,991 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:26,992 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:04:26,993 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:26,993 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:26,994 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:26,994 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:26,994 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 13:04:26,078 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 13:04:26,080 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 13:04:26,969 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 13:04:26,992 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,0.9821078777313232
94,14,1734a26c92e94e89,ead9a5da9352086f,llm_request,2024-10-30 13:04:26.078103,2024-10-30 13:04:26.968937,[],OK,,1730293466.078103,1730293466.968937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0.0,0.890833854675293
95,14,12a77de4958961f1,1734a26c92e94e89,llm_scheduler,2024-10-30 21:04:26.098628,2024-10-30 21:04:26.119153,[],OK,,1730293466.0986278,1730293466.119153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],40.8,1005.0,0.020525217056274414
96,14,a354c98c0290ca3e,1734a26c92e94e89,llm_generate,2024-10-30 21:04:26.595032,2024-10-30 21:04:26.939602,[],OK,,1730293466.5950322,1730293466.939602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],40.8,1005.0,0.34456968307495117
97,15,30d4121ac1ec5542,,query,2024-10-30 13:04:27.016461,2024-10-30 13:04:30.748692,[],OK,,1730293467.016461,1730293470.748692,4,0,1,1,4,1,0,1,1,2,20,1,1,1,1,1,1,"['2024-10-30 13:04:27,070 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:04:27,075 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:04:27,076 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:04:27,077 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:27,077 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:27,077 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:27,078 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:27,078 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:27,080 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:27,080 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:04:27,080 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:27,082 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:27,083 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:27,083 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:27,083 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:04:27,083 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:04:28,100 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:04:28,103 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-30 13:04:28,494 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:04:28,495 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-30 13:04:28,495 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-30 13:04:28,498 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 13:04:28,499 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:28,499 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:28,499 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:28,499 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:28,499 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,736 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,737 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:04:30,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,738 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,738 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,739 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,739 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 13:04:30,747 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:04:30,748 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-30 13:04:28,562 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 13:04:28,566 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 13:04:29,184 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 13:04:30,714 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 13:04:30,737 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,3.7322311401367188
98,15,2f2a87be4d0c979a,30d4121ac1ec5542,retrieve,2024-10-30 13:04:27.017230,2024-10-30 13:04:28.091534,[],OK,,1730293467.01723,1730293468.091534,1,0,0,0,4,0,0,0,0,1,10,0,0,0,0,0,0,"['2024-10-30 13:04:27,070 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:04:27,075 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:04:27,076 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:04:27,077 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:27,077 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:27,077 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:27,078 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:27,078 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:27,080 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:27,080 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:04:27,080 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:27,082 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:27,083 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:27,083 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:27,083 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:04:27,083 - httpcore.connection - [_trace.py:85] - DEBUG']",24.4,1005.0,1.0743038654327393
99,15,8c9eed1e2c32a7f0,2f2a87be4d0c979a,embedding,2024-10-30 13:04:27.017970,2024-10-30 13:04:27.064544,[],OK,,1730293467.01797,1730293467.064544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],24.4,1005.0,0.04657387733459473
100,15,2ce68289a8dab49f,30d4121ac1ec5542,reranking,2024-10-30 13:04:28.112352,2024-10-30 13:04:28.490102,[],OK,,1730293468.112352,1730293468.490102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],24.4,1005.0,0.3777501583099365
101,15,13b8cd296fe39ee0,30d4121ac1ec5542,llm,2024-10-30 13:04:28.495916,2024-10-30 13:04:30.741427,[],OK,,1730293468.495916,1730293470.741427,0,0,0,0,0,0,0,1,1,1,10,0,1,1,1,1,1,"['2024-10-30 13:04:28,498 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 13:04:28,499 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:28,499 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:28,499 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:28,499 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:28,499 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,736 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,737 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:04:30,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,738 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,738 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,739 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,739 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 13:04:28,562 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 13:04:28,566 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 13:04:29,184 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-30 13:04:30,714 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 13:04:30,737 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,2.245511054992676
102,15,06d2ed7ce6ac9d8a,13b8cd296fe39ee0,llm_request,2024-10-30 13:04:28.562777,2024-10-30 13:04:30.714036,[],OK,,1730293468.562777,1730293470.714036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0.0,2.151258945465088
103,15,8dc6918d9541b10a,06d2ed7ce6ac9d8a,llm_scheduler,2024-10-30 21:04:28.587410,2024-10-30 21:04:28.612044,[],OK,,1730293468.5874104,1730293468.612044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],65.9,1005.0,0.02463364601135254
104,15,f5bcf7b4b4f3ca0b,06d2ed7ce6ac9d8a,llm_generate,2024-10-30 21:04:29.083027,2024-10-30 21:04:30.684593,[],OK,,1730293469.0830266,1730293470.6845932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],65.9,1005.0,1.6015665531158447
105,16,53e3bfa7181b3b3b,,query,2024-10-30 13:04:30.761000,2024-10-30 13:04:33.233829,[],OK,,1730293470.761,1730293473.233829,4,0,1,1,4,1,0,1,1,2,20,1,1,1,1,1,0,"['2024-10-30 13:04:30,816 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:04:30,822 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,823 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,824 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,824 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,824 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,825 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,825 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,827 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,828 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:04:30,828 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,830 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,830 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,831 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,831 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,831 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:04:31,847 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:04:31,851 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-30 13:04:32,242 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:04:32,243 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-30 13:04:32,243 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-30 13:04:32,246 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-30 13:04:32,247 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:32,248 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:32,248 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:32,248 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:32,248 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:33,221 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:33,222 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:04:33,222 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:33,223 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:33,223 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:33,224 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:33,224 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-30 13:04:33,232 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:04:33,233 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-30 13:04:32,307 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-30 13:04:32,310 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-30 13:04:33,199 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-30 13:04:33,222 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0.0,2.4728291034698486
106,16,dc6039b6cc019883,53e3bfa7181b3b3b,retrieve,2024-10-30 13:04:30.761732,2024-10-30 13:04:31.839303,[],OK,,1730293470.761732,1730293471.839303,1,0,0,0,4,0,0,0,0,1,10,0,0,0,0,0,0,"['2024-10-30 13:04:30,816 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-30 13:04:30,822 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,823 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,824 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,824 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,824 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,825 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,825 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,827 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,828 - httpx - [_client.py:1786] - INFO', '2024-10-30 13:04:30,828 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,830 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,830 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,831 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,831 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-30 13:04:30,831 - httpcore.connection - [_trace.py:85] - DEBUG']",13.8,1005.0,1.077570915222168
107,16,88b5ddd0a8629382,dc6039b6cc019883,embedding,2024-10-30 13:04:30.762483,2024-10-30 13:04:30.808881,[],OK,,1730293470.762483,1730293470.808881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],13.8,1005.0,0.046398162841796875
108,16,34284446186b6f25,53e3bfa7181b3b3b,reranking,2024-10-30 13:04:31.854825,2024-10-30 13:04:32.237979,[],OK,,1730293471.854825,1730293472.237979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],13.8,1005.0,0.38315391540527344
