trace_rowid,query>duration,retrieve>duration,embedding>duration,reranking>duration,llm>duration,llm_request>duration,llm_scheduler>duration,llm_generate>duration,trace@query@llm_token_count_completion,trace@query@llm_token_count_prompt,trace@query@llm_token_count_total,trace@retrieve@retrieve_num,trace@embedding@embedding_model_name,trace@embedding@embedding_vector,trace@reranking@rerank_model_name,trace@reranking@top_k,trace@llm_request@llm_model_name,trace@llm_request@parameters_best_of,trace@llm_request@parameters_max_tokens,trace@llm_request@parameters_n,trace@llm_request@parameters_temperature,trace@llm_request@parameters_top_p,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@rag@httpx - [_client.py:1786] - INFO,log@rag@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@rag@openai._base_client - [_base_client.py:446] - DEBUG,log@rag@openai._base_client - [_base_client.py:1585] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@rag@httpcore.connection - [_trace.py:85] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@rag@httpcore.http11 - [_trace.py:85] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,metric@qdrant@cpu_usage_percent,metric@qdrant@mem_rss,metric@qdrant@mem_vms,metric@qdrant@mem_memory_percent,metric@qdrant@disk_read_bytes,metric@qdrant@disk_write_bytes,metric@qdrant@disk_read_count,metric@qdrant@disk_write_count,metric@rag@cpu_usage_percent,metric@rag@mem_rss,metric@rag@mem_vms,metric@rag@mem_memory_percent,metric@rag@disk_read_bytes,metric@rag@disk_write_bytes,metric@rag@disk_read_count,metric@rag@disk_write_count,metric@rag@gpu_3_gpu_utilization_percent,metric@rag@gpu_3_gpu_memory_used_MB,metric@rag@gpu_3_gpu_memory_total_MB,metric@rag@gpu_3_gpu_memory_process_used_MB,metric@rag@gpu_3_gpu_temperature_C,metric@rag@gpu_3_gpu_power_W,metric@rag@gpu_3_gpu_sm_activity_percent,metric@rag@gpu_3_gpu_graph_clock,metric@rag@gpu_4_gpu_utilization_percent,metric@rag@gpu_4_gpu_memory_used_MB,metric@rag@gpu_4_gpu_memory_total_MB,metric@rag@gpu_4_gpu_memory_process_used_MB,metric@rag@gpu_4_gpu_temperature_C,metric@rag@gpu_4_gpu_power_W,metric@rag@gpu_4_gpu_sm_activity_percent,metric@rag@gpu_4_gpu_graph_clock,metric@vllm@cpu_usage_percent,metric@vllm@mem_rss,metric@vllm@mem_vms,metric@vllm@mem_memory_percent,metric@vllm@disk_read_bytes,metric@vllm@disk_write_bytes,metric@vllm@disk_read_count,metric@vllm@disk_write_count,metric@vllm@gpu_5_gpu_utilization_percent,metric@vllm@gpu_5_gpu_memory_used_MB,metric@vllm@gpu_5_gpu_memory_total_MB,metric@vllm@gpu_5_gpu_memory_process_used_MB,metric@vllm@gpu_5_gpu_temperature_C,metric@vllm@gpu_5_gpu_power_W,metric@vllm@gpu_5_gpu_sm_activity_percent,metric@vllm@gpu_5_gpu_graph_clock,quality@record@quality_kb,quality@record@quality_prompt,quality@answer_correctness,trace@query@input_value_sum,trace@query@output_value_sum,trace@retrieve@documents_contents_sum,trace@retrieve@documents_scores_top3mean,trace@reranking@output_documents_contents_sum,trace@reranking@output_documents_scores_top3mean
4889,1.4774210453033447,0.0786290168762207,0.0518670082092285,0.3763070106506347,0.9958560466766356,0.901263952255249,0.0222809314727783,0.2007637023925781,3.0,3096.0,3099.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,1,1,0.0,47026626560.0,134785609728.0,41.3,2960131826176.0,4263971398656.0,50428107.0,167655140.0,37.8,1812094976.0,47465271296.0,1.344427628184376,143360.0,3481600.0,20272.0,2766.0,0.0,2299.1875,46068.0,1626.0,35.0,62.904,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,108.243,0.0,1005.0,71.4,5966594048.0,68927942656.0,4.426729277732767,4616192.0,276180992.0,13205.0,1054248.0,100.0,41465.1875,46068.0,40784.0,44.0,115.053,100.0,1005.0,0,0,0.6035533905932737,11,2,6023,0.8383160799999999,1480,0.999836266040802
4890,1.5125248432159424,0.0588059425354003,0.0382120609283447,0.3753960132598877,1.053415060043335,0.95137619972229,0.0215885639190673,0.203608751296997,3.0,3370.0,3373.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,46995152896.0,134785609728.0,41.2,2960131826176.0,4264001852416.0,50428107.0,167655802.0,48.2,1812094976.0,47465271296.0,1.344427628184376,143360.0,3928064.0,20309.0,3122.0,0.0,2299.1875,46068.0,1626.0,35.0,64.209,0.0,1005.0,89.0,3617.1875,46068.0,2944.0,38.0,104.137,89.0,1005.0,62.1,5966594048.0,68927942656.0,4.426729277732767,4616192.0,282157056.0,13229.0,1077099.0,0.0,41465.1875,46068.0,40784.0,41.0,110.743,0.0,1005.0,0,0,1.0,12,2,4791,0.7526879133333333,1398,0.9997013012568156
4892,1.5531530380249023,0.0789160728454589,0.0463478565216064,0.382606029510498,1.0644609928131104,0.9679970741271972,0.0232212543487548,0.1978640556335449,3.0,3465.0,3468.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,46995152896.0,134785609728.0,41.2,2960131826176.0,4264001852416.0,50428107.0,167655802.0,48.2,1812094976.0,47465271296.0,1.344427628184376,143360.0,3928064.0,20309.0,3122.0,0.0,2299.1875,46068.0,1626.0,35.0,64.209,0.0,1005.0,89.0,3617.1875,46068.0,2944.0,38.0,104.137,89.0,1005.0,62.1,5966594048.0,68927942656.0,4.426729277732767,4616192.0,282157056.0,13229.0,1077099.0,0.0,41465.1875,46068.0,40784.0,41.0,110.743,0.0,1005.0,0,0,0.0,7,2,7176,0.7718891399999999,1896,0.9889163176218668
4893,1.545989990234375,0.0650980472564697,0.0426869392395019,0.3816227912902832,1.0736820697784424,0.9765069484710692,0.0228528976440429,0.2038695812225341,3.0,3552.0,3555.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,1,1,0.0,46999961600.0,134785609728.0,41.2,2960131826176.0,4264002749440.0,50428107.0,167655934.0,37.8,1812094976.0,47465271296.0,1.344427628184376,143360.0,4276224.0,20339.0,3389.0,0.0,2299.1875,46068.0,1626.0,35.0,62.982,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,97.99,0.0,1005.0,71.3,5966594048.0,68927942656.0,4.426729277732767,4616192.0,286736384.0,13248.0,1094631.0,100.0,41465.1875,46068.0,40784.0,45.0,146.08,100.0,1005.0,0,0,0.0,10,3,6043,0.7009181566666668,2085,0.7235684593518575
4895,1.627877950668335,0.0735731124877929,0.0471539497375488,0.3793959617614746,1.1457350254058838,1.0543251037597656,0.0235555171966552,0.2024791240692138,3.0,3879.0,3882.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,46999961600.0,134785609728.0,41.2,2960131826176.0,4264002749440.0,50428107.0,167655934.0,37.8,1812094976.0,47465271296.0,1.344427628184376,143360.0,4276224.0,20339.0,3389.0,0.0,2299.1875,46068.0,1626.0,35.0,62.982,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,97.99,0.0,1005.0,71.3,5966594048.0,68927942656.0,4.426729277732767,4616192.0,286736384.0,13248.0,1094631.0,100.0,41465.1875,46068.0,40784.0,45.0,146.08,100.0,1005.0,0,0,0.0,10,3,6906,0.8027634166666666,2204,0.994085431098938
4897,1.6044681072235107,0.0745208263397216,0.0466570854187011,0.3755028247833252,1.1239330768585205,1.026777982711792,0.02309250831604,0.2005724906921386,3.0,3720.0,3723.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,47001329664.0,134785609728.0,41.2,2960131826176.0,4264007865344.0,50428107.0,167656030.0,41.6,1809653760.0,47465271296.0,1.3426164437375152,143360.0,4739072.0,20377.0,3725.0,0.0,2299.1875,46068.0,1626.0,35.0,61.787,0.0,1005.0,77.0,3617.1875,46068.0,2944.0,40.0,112.555,77.0,1005.0,68.1,5966594048.0,68927942656.0,4.426729277732767,4616192.0,292360192.0,13268.0,1116185.0,0.0,41465.1875,46068.0,40784.0,41.0,126.345,0.0,1005.0,0,0,1.0,9,2,6105,0.62442129,2106,0.33864053113696474
4898,1.4878199100494385,0.0763490200042724,0.0494201183319091,0.3778929710388183,1.0071289539337158,0.9094290733337402,0.0217378139495849,0.1946125030517578,3.0,3219.0,3222.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,47001329664.0,134785609728.0,41.2,2960131826176.0,4264007865344.0,50428107.0,167656030.0,41.6,1809653760.0,47465271296.0,1.3426164437375152,143360.0,4739072.0,20377.0,3725.0,0.0,2299.1875,46068.0,1626.0,35.0,61.787,0.0,1005.0,77.0,3617.1875,46068.0,2944.0,40.0,112.555,77.0,1005.0,68.1,5966594048.0,68927942656.0,4.426729277732767,4616192.0,292360192.0,13268.0,1116185.0,0.0,41465.1875,46068.0,40784.0,41.0,126.345,0.0,1005.0,0,0,0.4166666666666666,6,2,5348,0.7090062466666667,1586,0.9996173977851868
4903,1.578688144683838,0.0464398860931396,0.0237948894500732,0.3877739906311035,1.1185340881347656,1.029249906539917,0.0231318473815917,0.2013773918151855,3.0,3750.0,3753.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,1,1,0.0,47010238464.0,134785609728.0,41.2,2960131830272.0,4264008635392.0,50428108.0,167656143.0,37.6,1810702336.0,47465271296.0,1.3433944021576434,143360.0,5160960.0,20406.0,4012.0,0.0,2299.1875,46068.0,1626.0,35.0,63.172,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,37.0,113.2,0.0,1005.0,71.7,5966594048.0,68927942656.0,4.426729277732767,4616192.0,297422848.0,13289.0,1135372.0,35.0,41465.1875,46068.0,40784.0,46.0,104.031,35.0,1005.0,0,0,0.0,11,3,5995,0.48090275,2187,0.2413003221154213
4905,1.4745330810546875,0.072296142578125,0.0469748973846435,0.3780441284179687,0.9973821640014648,0.9024279117584229,0.0228874683380126,0.1982159614562988,3.0,3137.0,3140.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,46955110400.0,134785609728.0,41.2,2960131830272.0,4264013968384.0,50428108.0,167656253.0,46.8,1811226624.0,47465271296.0,1.3437833813677076,143360.0,5566464.0,20445.0,4348.0,0.0,2299.1875,46068.0,1626.0,35.0,63.648,0.0,1005.0,73.0,3617.1875,46068.0,2944.0,40.0,95.673,73.0,1005.0,63.7,5967118336.0,68927942656.0,4.427118256942831,4616192.0,302997504.0,13357.0,1156797.0,0.0,41465.1875,46068.0,40784.0,42.0,137.911,0.0,1005.0,0,0,0.0,10,3,4868,0.7616555100000001,1598,0.9990150928497314
4906,1.5325210094451904,0.071382999420166,0.0462751388549804,0.3750030994415283,1.065694808959961,0.9728021621704102,0.0229716300964355,0.2003631591796875,3.0,3549.0,3552.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,46955110400.0,134785609728.0,41.2,2960131830272.0,4264013968384.0,50428108.0,167656253.0,46.8,1811226624.0,47465271296.0,1.3437833813677076,143360.0,5566464.0,20445.0,4348.0,0.0,2299.1875,46068.0,1626.0,35.0,63.648,0.0,1005.0,73.0,3617.1875,46068.0,2944.0,40.0,95.673,73.0,1005.0,63.7,5967118336.0,68927942656.0,4.427118256942831,4616192.0,302997504.0,13357.0,1156797.0,0.0,41465.1875,46068.0,40784.0,42.0,137.911,0.0,1005.0,0,0,1.0,12,2,6163,0.6827799433333333,1937,0.7960045536359152
4907,1.4880170822143557,0.0276250839233398,0.0143959522247314,0.3678748607635498,1.0726120471954346,0.976179838180542,0.0232114791870117,0.2049362659454345,3.0,3519.0,3522.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,1,1,0.0,46962774016.0,134785609728.0,41.2,2960131834368.0,4264014414848.0,50428109.0,167656308.0,34.4,1812799488.0,47465271296.0,1.3449503189978995,143360.0,5980160.0,20475.0,4635.0,0.0,2299.1875,46068.0,1626.0,35.0,68.238,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,37.0,109.133,0.0,1005.0,73.5,5967118336.0,68927942656.0,4.427118256942831,4616192.0,308006912.0,13378.0,1175805.0,100.0,41465.1875,46068.0,40784.0,46.0,118.674,100.0,1005.0,0,0,1.0,3,2,6254,0.7477679866666667,2064,0.9876472552617391
4908,1.4943110942840576,0.0742228031158447,0.0490732192993164,0.3814799785614013,1.0127019882202148,0.916827917098999,0.0222840309143066,0.1988747119903564,3.0,3327.0,3330.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,46962774016.0,134785609728.0,41.2,2960131834368.0,4264014414848.0,50428109.0,167656308.0,34.4,1812799488.0,47465271296.0,1.3449503189978995,143360.0,5980160.0,20475.0,4635.0,0.0,2299.1875,46068.0,1626.0,35.0,68.238,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,37.0,109.133,0.0,1005.0,73.5,5967118336.0,68927942656.0,4.427118256942831,4616192.0,308006912.0,13378.0,1175805.0,100.0,41465.1875,46068.0,40784.0,46.0,118.674,100.0,1005.0,0,0,0.0,7,2,6770,0.8279596866666666,2025,0.9953957001368204
4910,1.6071290969848633,0.0736160278320312,0.0473501682281494,0.3835608959197998,1.1115069389343262,1.0154049396514893,0.0233609676361084,0.2010958194732666,3.0,3699.0,3702.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,46962774016.0,134785609728.0,41.2,2960131834368.0,4264014414848.0,50428109.0,167656308.0,34.4,1812799488.0,47465271296.0,1.3449503189978995,143360.0,5980160.0,20475.0,4635.0,0.0,2299.1875,46068.0,1626.0,35.0,68.238,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,37.0,109.133,0.0,1005.0,73.5,5967118336.0,68927942656.0,4.427118256942831,4616192.0,308006912.0,13378.0,1175805.0,100.0,41465.1875,46068.0,40784.0,46.0,118.674,100.0,1005.0,0,0,0.5202200572599404,9,2,6513,0.7278555333333333,1959,0.9997958143552145
4911,1.6320550441741943,0.0718181133270263,0.0464131832122802,0.3756351470947265,1.1577188968658447,1.0615801811218262,0.0251555442810058,0.2053272724151611,3.0,3931.0,3934.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,1,1,0.0,46969675776.0,134785609728.0,41.2,2960131834368.0,4264056632320.0,50428109.0,167656963.0,43.2,1811546112.0,47465271296.0,1.3440204155738402,143360.0,6418432.0,20514.0,4969.0,1.0,2299.1875,46068.0,1626.0,35.0,63.685,1.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,80.713,0.0,1005.0,68.7,5967118336.0,68927942656.0,4.427118256942831,4616192.0,313643008.0,13399.0,1197393.0,43.0,41465.1875,46068.0,40784.0,43.0,166.958,43.0,1005.0,0,0,0.6035533905932737,9,1,5704,0.7640814233333333,2008,0.9998706976572672
4912,1.6272799968719482,0.0746738910675048,0.0472040176391601,0.3768389225006103,1.152087926864624,1.058243989944458,0.0234148502349853,0.2030320167541504,3.0,3914.0,3917.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,46969675776.0,134785609728.0,41.2,2960131834368.0,4264056632320.0,50428109.0,167656963.0,43.2,1811546112.0,47465271296.0,1.3440204155738402,143360.0,6418432.0,20514.0,4969.0,1.0,2299.1875,46068.0,1626.0,35.0,63.685,1.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,80.713,0.0,1005.0,68.7,5967118336.0,68927942656.0,4.427118256942831,4616192.0,313643008.0,13399.0,1197393.0,43.0,41465.1875,46068.0,40784.0,43.0,166.958,43.0,1005.0,0,0,0.0,9,3,5624,0.7499477166666667,2018,0.996259073416392
4915,1.533418893814087,0.0751779079437255,0.0490388870239257,0.3837580680847168,1.0469610691070557,0.9517321586608888,0.0234577655792236,0.203679084777832,3.0,3329.0,3332.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,1,1,0.0,46936346624.0,134785609728.0,41.2,2960131846656.0,4264057259008.0,50428112.0,167657041.0,38.8,1813118976.0,47465271296.0,1.3451873532040324,143360.0,6823936.0,20543.0,5258.0,0.0,2299.1875,46068.0,1626.0,35.0,62.713,0.0,1005.0,100.0,3617.1875,46068.0,2944.0,38.0,113.698,100.0,1005.0,69.5,5967118336.0,68927942656.0,4.427118256942831,4616192.0,318713856.0,13420.0,1216630.0,0.0,41465.1875,46068.0,40784.0,44.0,112.648,0.0,1005.0,0,0,0.5202200572599404,9,2,5828,0.7387283266666667,1768,0.9954676032066345
4916,1.6344709396362305,0.0773499011993408,0.0506908893585205,0.3801400661468506,1.1520450115203855,1.0543220043182373,0.0235278606414794,0.202702522277832,3.0,3877.0,3880.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,46936346624.0,134785609728.0,41.2,2960131846656.0,4264057259008.0,50428112.0,167657041.0,38.8,1813118976.0,47465271296.0,1.3451873532040324,143360.0,6823936.0,20543.0,5258.0,0.0,2299.1875,46068.0,1626.0,35.0,62.713,0.0,1005.0,100.0,3617.1875,46068.0,2944.0,38.0,113.698,100.0,1005.0,69.5,5967118336.0,68927942656.0,4.427118256942831,4616192.0,318713856.0,13420.0,1216630.0,0.0,41465.1875,46068.0,40784.0,44.0,112.648,0.0,1005.0,0,0,0.4166666666666666,15,2,6279,0.7018585133333334,2077,0.9966259797414144
4917,1.522063970565796,0.0735368728637695,0.048793077468872,0.3833348751068115,1.0394580364227295,0.9474799633026124,0.0235159397125244,0.1992158889770507,3.0,3349.0,3352.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,46953910272.0,134785609728.0,41.2,2960131846656.0,4264062698496.0,50428112.0,167657166.0,38.0,1813643264.0,47465271296.0,1.3455763324140966,143360.0,7163904.0,20573.0,5525.0,0.0,2299.1875,46068.0,1626.0,35.0,62.96,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,37.0,97.955,0.0,1005.0,71.3,5967118336.0,68927942656.0,4.427118256942831,4616192.0,323514368.0,13439.0,1235023.0,100.0,41465.1875,46068.0,40784.0,47.0,143.567,100.0,1005.0,0,0,0.6035533905932737,9,1,5764,0.7303005833333334,1668,0.9997813900311788
4919,1.626136064529419,0.0728800296783447,0.047537088394165,0.3746249675750732,1.1513049602508545,1.0528888702392578,0.0237195491790771,0.2012312412261963,3.0,3863.0,3866.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,46953910272.0,134785609728.0,41.2,2960131846656.0,4264062698496.0,50428112.0,167657166.0,38.0,1813643264.0,47465271296.0,1.3455763324140966,143360.0,7163904.0,20573.0,5525.0,0.0,2299.1875,46068.0,1626.0,35.0,62.96,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,37.0,97.955,0.0,1005.0,71.3,5967118336.0,68927942656.0,4.427118256942831,4616192.0,323514368.0,13439.0,1235023.0,100.0,41465.1875,46068.0,40784.0,47.0,143.567,100.0,1005.0,0,0,0.4166666666666666,7,2,6050,0.6956941866666666,1988,0.9862416783968607
4920,1.5959961414337158,0.0786051750183105,0.0524060726165771,0.3852541446685791,1.1033711433410645,1.0084819793701172,0.0245711803436279,0.156308889389038,3.0,3942.0,3945.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,46829326336.0,134785609728.0,41.1,2960131846656.0,4264063722496.0,50428112.0,167657290.0,38.0,1813643264.0,47465271296.0,1.3455763324140966,143360.0,7163904.0,20573.0,5525.0,0.0,2299.1875,46068.0,1626.0,35.0,62.96,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,37.0,97.955,0.0,1005.0,71.3,5967118336.0,68927942656.0,4.427118256942831,4616192.0,323514368.0,13439.0,1235023.0,100.0,41465.1875,46068.0,40784.0,47.0,143.567,100.0,1005.0,0,0,0.5202200572599404,7,2,6162,0.7015029666666667,1981,0.9959867596626282
4921,1.6571619510650637,0.0784649848937988,0.0511868000030517,0.3845429420471191,1.1668038368225098,1.053422927856445,0.0237870216369628,0.2004778385162353,3.0,3882.0,3885.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,46829326336.0,134785609728.0,41.1,2960131846656.0,4264063722496.0,50428112.0,167657290.0,39.6,1813643264.0,47465271296.0,1.3455763324140966,143360.0,7524352.0,20607.0,5819.0,0.0,2299.1875,46068.0,1626.0,35.0,62.851,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,73.784,0.0,1005.0,69.7,5967118336.0,68927942656.0,4.427118256942831,4616192.0,329015296.0,13459.0,1256082.0,38.0,41465.1875,46068.0,40784.0,45.0,171.209,38.0,1005.0,0,0,0.4166666666666666,8,2,5878,0.7503812833333333,2023,0.9998241066932678
4922,1.500615119934082,0.0746259689331054,0.0477619171142578,0.3852958679199219,1.0101299285888672,0.9149398803710938,0.0225040912628173,0.2001020908355713,3.0,3207.0,3210.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,1,1,0.0,46829326336.0,134785609728.0,41.1,2960131846656.0,4264063722496.0,50428112.0,167657290.0,39.6,1813643264.0,47465271296.0,1.3455763324140966,143360.0,7524352.0,20607.0,5819.0,0.0,2299.1875,46068.0,1626.0,35.0,62.851,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,73.784,0.0,1005.0,69.7,5967118336.0,68927942656.0,4.427118256942831,4616192.0,329015296.0,13459.0,1256082.0,38.0,41465.1875,46068.0,40784.0,45.0,171.209,38.0,1005.0,0,0,0.4166666666666666,8,2,5724,0.7635976133333333,1479,0.9996722539265951
4923,1.457509994506836,0.0771939754486084,0.0490329265594482,0.3836719989776611,0.9668858051300048,0.8689608573913574,0.0225369930267334,0.1200594902038574,2.0,3356.0,3358.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,46829326336.0,134785609728.0,41.1,2960131846656.0,4264063722496.0,50428112.0,167657290.0,39.6,1813643264.0,47465271296.0,1.3455763324140966,143360.0,7524352.0,20607.0,5819.0,0.0,2299.1875,46068.0,1626.0,35.0,62.851,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,73.784,0.0,1005.0,69.7,5967118336.0,68927942656.0,4.427118256942831,4616192.0,329015296.0,13459.0,1256082.0,38.0,41465.1875,46068.0,40784.0,45.0,171.209,38.0,1005.0,0,0,0.0,9,1,6281,0.75610608,1633,0.9953280091285706
4924,1.3235008716583252,0.0715758800506591,0.0473530292510986,0.375525951385498,0.8520960807800293,0.7680130004882812,0.0219147205352783,0.1442363262176513,3.0,2863.0,2866.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,46899027968.0,134785609728.0,41.2,2960131846656.0,4264069125120.0,50428112.0,167657454.0,38.6,1810284544.0,47465271296.0,1.3430844343496235,143360.0,7966720.0,20641.0,6148.0,0.0,2299.1875,46068.0,1626.0,35.0,63.521,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,37.0,104.369,0.0,1005.0,70.8,5967118336.0,68927942656.0,4.427118256942831,4616192.0,333717504.0,13478.0,1273948.0,70.0,41465.1875,46068.0,40784.0,47.0,116.126,70.0,1005.0,0,0,0.4166666666666666,9,2,4968,0.6832038733333334,1370,0.9952501257260641
4925,1.3790879249572754,0.0286509990692138,0.0155718326568603,0.3672089576721191,0.962407112121582,0.8978419303894043,0.0203230381011962,0.1971094608306884,3.0,3144.0,3147.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,46899027968.0,134785609728.0,41.2,2960131846656.0,4264069125120.0,50428112.0,167657454.0,38.6,1810284544.0,47465271296.0,1.3430844343496235,143360.0,7966720.0,20641.0,6148.0,0.0,2299.1875,46068.0,1626.0,35.0,63.521,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,37.0,104.369,0.0,1005.0,70.8,5967118336.0,68927942656.0,4.427118256942831,4616192.0,333717504.0,13478.0,1273948.0,70.0,41465.1875,46068.0,40784.0,47.0,116.126,70.0,1005.0,0,0,0.4166666666666666,10,2,5429,0.7002068566666666,1492,0.9999237457911173
4926,1.3591759204864502,0.0745899677276611,0.0483031272888183,0.3763990402221679,0.8788228034973145,0.7821400165557861,0.0193781852722167,0.1009054183959961,3.0,3076.0,3079.0,10.0,2,1024,2,3.0,8.0,1.0,3.0,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,1,1,0.0,46899027968.0,134785609728.0,41.2,2960131846656.0,4264069125120.0,50428112.0,167657454.0,38.6,1810284544.0,47465271296.0,1.3430844343496235,143360.0,7966720.0,20641.0,6148.0,0.0,2299.1875,46068.0,1626.0,35.0,63.521,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,37.0,104.369,0.0,1005.0,70.8,5967118336.0,68927942656.0,4.427118256942831,4616192.0,333717504.0,13478.0,1273948.0,70.0,41465.1875,46068.0,40784.0,47.0,116.126,70.0,1005.0,0,0,1.0,14,2,5381,0.7435423533333333,1780,0.9973894556363424
