id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO,log@httpx - [_client.py:1786] - INFO,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
110,1059,24db81cefd96f9f2,8eb329f69cb6889c,llm_request,2024-10-31 02:23:08.690066,2024-10-31 02:23:09.593283,[],OK,,1730341388.690066,1730341389.593283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.9032168388366699
111,1059,824ede63f5ba988c,24db81cefd96f9f2,llm_scheduler,2024-10-31 10:23:08.709954,2024-10-31 10:23:08.729842,[],OK,,1730341388.709954,1730341388.7298417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],6.0,1005,0.019887685775756836
112,1059,d0e45d5ed82d7727,24db81cefd96f9f2,llm_generate,2024-10-31 10:23:09.206710,2024-10-31 10:23:09.558044,[],OK,,1730341389.20671,1730341389.5580444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],14.8,1005,0.3513343334197998
113,1060,9925f460fed04968,,query,2024-10-31 02:23:17.656293,2024-10-31 02:23:28.146535,[],OK,,1730341397.656293,1730341408.146535,1,8,4,2,20,4,1,1,0,0,1,1,1,1,1,1,1,1,"['2024-10-31 02:23:17,711 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:23:17,714 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:17,716 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:17,716 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:17,717 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:17,717 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:17,717 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:17,717 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:17,721 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:17,721 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:23:17,721 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:17,723 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:17,723 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:17,723 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:17,724 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:17,724 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:18,740 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:23:18,744 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 02:23:19,137 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:23:19,138 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 02:23:19,138 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 02:23:19,141 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 02:23:19,142 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:19,142 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:19,142 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:19,143 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:19,143 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:19,143 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:19,143 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:19,144 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:19,144 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:20,124 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:20,125 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:23:20,125 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:20,126 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:20,126 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:20,127 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:20,127 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 02:23:20,135 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:23:20,136 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 02:23:22,138 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:23:24,141 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:23:26,143 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:23:28,146 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:23:19,204 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 02:23:19,207 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 02:23:19,738 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 02:23:20,102 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 02:23:20,125 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,10.490242004394531
114,1060,df7231182c79f95c,9925f460fed04968,retrieve,2024-10-31 02:23:17.657149,2024-10-31 02:23:18.731591,[],OK,,1730341397.657149,1730341398.731591,0,4,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,"['2024-10-31 02:23:17,711 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:23:17,714 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:17,716 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:17,716 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:17,717 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:17,717 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:17,717 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:17,717 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:17,721 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:17,721 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:23:17,721 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:17,723 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:17,723 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:17,723 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:17,724 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:17,724 - httpcore.connection - [_trace.py:85] - DEBUG']",11.8,1005,1.074441909790039
115,1060,4b5169d099f88f5a,df7231182c79f95c,embedding,2024-10-31 02:23:17.657875,2024-10-31 02:23:17.705884,[],OK,,1730341397.657875,1730341397.705884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.8,1005,0.04800891876220703
116,1060,4de7a4d3de60a13b,9925f460fed04968,reranking,2024-10-31 02:23:18.750551,2024-10-31 02:23:19.133256,[],OK,,1730341398.750551,1730341399.133256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],11.8,1005,0.3827049732208252
117,1060,5917b93740333b6e,9925f460fed04968,llm,2024-10-31 02:23:19.138926,2024-10-31 02:23:20.129413,[],OK,,1730341399.138926,1730341400.129413,1,4,0,1,10,0,0,0,0,0,0,0,1,1,1,1,1,1,"['2024-10-31 02:23:19,141 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 02:23:19,142 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:19,142 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:19,142 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:19,143 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:19,143 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:19,143 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:19,143 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:19,144 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:19,144 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:20,124 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:20,125 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:23:20,125 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:20,126 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:20,126 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:20,127 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:20,127 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 02:23:19,204 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 02:23:19,207 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 02:23:19,738 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 02:23:20,102 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 02:23:20,125 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,0.9904868602752686
118,1060,5237ec42788ee080,5917b93740333b6e,llm_request,2024-10-31 02:23:19.204600,2024-10-31 02:23:20.101882,[],OK,,1730341399.2046,1730341400.101882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.8972818851470947
119,1060,8e0edebdf35597e0,5237ec42788ee080,llm_scheduler,2024-10-31 10:23:19.224994,2024-10-31 10:23:19.245387,[],OK,,1730341399.2249937,1730341399.245387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],18.8,1005,0.02039337158203125
120,1060,037e3c9130ec1934,5237ec42788ee080,llm_generate,2024-10-31 10:23:19.719689,2024-10-31 10:23:20.072530,[],OK,,1730341399.7196894,1730341400.0725305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],18.8,1005,0.3528411388397217
121,1061,ba18eb5f8ccb9455,,query,2024-10-31 02:23:28.161177,2024-10-31 02:23:38.640321,[],OK,,1730341408.161177,1730341418.640321,1,8,4,2,20,4,1,1,0,0,1,1,1,1,1,1,1,1,"['2024-10-31 02:23:28,218 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:23:28,223 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:28,224 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:28,225 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:28,225 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:28,225 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:28,226 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:28,226 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:28,229 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:28,229 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:23:28,229 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:28,231 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:28,231 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:28,232 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:28,232 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:28,232 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:29,246 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:23:29,248 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 02:23:29,635 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:23:29,635 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 02:23:29,636 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 02:23:29,639 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 02:23:29,639 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:29,640 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:29,640 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:29,641 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:29,641 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:29,641 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:29,641 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:29,641 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:29,641 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:30,618 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:30,619 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:23:30,619 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:30,620 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:30,620 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:30,621 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:30,621 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 02:23:30,629 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:23:30,630 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 02:23:32,632 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:23:34,635 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:23:36,637 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:23:38,639 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:23:29,702 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 02:23:29,705 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 02:23:30,237 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 02:23:30,596 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 02:23:30,619 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,10.479144096374512
122,1061,4fa455b4541d65fe,ba18eb5f8ccb9455,retrieve,2024-10-31 02:23:28.161994,2024-10-31 02:23:29.239056,[],OK,,1730341408.161994,1730341409.239056,0,4,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,"['2024-10-31 02:23:28,218 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:23:28,223 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:28,224 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:28,225 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:28,225 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:28,225 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:28,226 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:28,226 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:28,229 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:28,229 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:23:28,229 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:28,231 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:28,231 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:28,232 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:28,232 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:28,232 - httpcore.connection - [_trace.py:85] - DEBUG']",8.6,1005,1.0770621299743652
123,1061,05b946e28dc888f4,4fa455b4541d65fe,embedding,2024-10-31 02:23:28.162725,2024-10-31 02:23:28.212685,[],OK,,1730341408.162725,1730341408.212685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],8.6,1005,0.04996013641357422
124,1061,4b78e93db5aa2b37,ba18eb5f8ccb9455,reranking,2024-10-31 02:23:29.251796,2024-10-31 02:23:29.630572,[],OK,,1730341409.251796,1730341409.630572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],8.6,1005,0.37877607345581055
125,1061,e2bbf0d89ab14a09,ba18eb5f8ccb9455,llm,2024-10-31 02:23:29.636613,2024-10-31 02:23:30.623467,[],OK,,1730341409.636613,1730341410.623467,1,4,0,1,10,0,0,0,0,0,0,0,1,1,1,1,1,1,"['2024-10-31 02:23:29,639 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 02:23:29,639 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:29,640 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:29,640 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:29,641 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:29,641 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:29,641 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:29,641 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:29,641 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:29,641 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:30,618 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:30,619 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:23:30,619 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:30,620 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:30,620 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:30,621 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:30,621 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 02:23:29,702 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 02:23:29,705 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 02:23:30,237 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 02:23:30,596 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 02:23:30,619 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,0.986854076385498
126,1061,16e1e094df337753,e2bbf0d89ab14a09,llm_request,2024-10-31 02:23:29.702591,2024-10-31 02:23:30.596014,[],OK,,1730341409.702591,1730341410.596014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.8934230804443359
127,1061,c35ade3519f6b4bd,16e1e094df337753,llm_scheduler,2024-10-31 10:23:29.723171,2024-10-31 10:23:29.743752,[],OK,,1730341409.7231712,1730341409.7437518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],21.2,1005,0.020580530166625977
128,1061,ddb8030b80fbd914,16e1e094df337753,llm_generate,2024-10-31 10:23:30.219637,2024-10-31 10:23:30.567251,[],OK,,1730341410.2196372,1730341410.5672514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],21.2,1005,0.3476142883300781
129,1062,022e6ffb6fc60cc3,,query,2024-10-31 02:23:38.655161,2024-10-31 02:23:49.149163,[],OK,,1730341418.655161,1730341429.149163,1,8,4,2,20,4,1,1,0,0,1,1,1,1,1,1,1,1,"['2024-10-31 02:23:38,710 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:23:38,715 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:38,716 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:38,717 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:38,717 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:38,718 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:38,718 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:38,718 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:38,721 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:38,721 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:23:38,722 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:38,723 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:38,724 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:38,724 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:38,724 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:38,724 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:39,741 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:23:39,744 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 02:23:40,139 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:23:40,140 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 02:23:40,140 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 02:23:40,144 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 02:23:40,145 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:40,145 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:40,145 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:40,146 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:40,146 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:40,146 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:40,146 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:40,147 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:40,147 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:41,128 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:41,129 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:23:41,129 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:41,130 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:41,130 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:41,131 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:41,131 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 02:23:41,139 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:23:41,140 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 02:23:43,143 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:23:45,145 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:23:47,147 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:23:49,148 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:23:40,207 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 02:23:40,209 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 02:23:40,743 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 02:23:41,107 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 02:23:41,129 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,10.494002103805542
130,1062,c68737297c308de0,022e6ffb6fc60cc3,retrieve,2024-10-31 02:23:38.656115,2024-10-31 02:23:39.732532,[],OK,,1730341418.656115,1730341419.732532,0,4,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,"['2024-10-31 02:23:38,710 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:23:38,715 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:38,716 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:38,717 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:38,717 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:38,718 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:38,718 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:38,718 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:38,721 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:38,721 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:23:38,722 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:38,723 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:38,724 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:38,724 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:23:38,724 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:23:38,724 - httpcore.connection - [_trace.py:85] - DEBUG']",4.8,1005,1.0764169692993164
