trace_rowid,query>duration,retrieve>duration,embedding>duration,reranking>duration,llm>duration,llm_request>duration,llm_scheduler>duration,llm_generate>duration,trace@query@llm_token_count_completion,trace@query@llm_token_count_prompt,trace@query@llm_token_count_total,trace@retrieve@retrieve_num,trace@embedding@embedding_model_name,trace@embedding@embedding_vector,trace@reranking@rerank_model_name,trace@reranking@top_k,trace@llm_request@llm_model_name,trace@llm_request@parameters_best_of,trace@llm_request@parameters_max_tokens,trace@llm_request@parameters_n,trace@llm_request@parameters_temperature,trace@llm_request@parameters_top_p,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@rag@httpx - [_client.py:1786] - INFO,log@rag@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@rag@openai._base_client - [_base_client.py:446] - DEBUG,log@rag@openai._base_client - [_base_client.py:1585] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@rag@httpcore.connection - [_trace.py:85] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@rag@httpcore.http11 - [_trace.py:85] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,metric@qdrant@cpu_usage_percent,metric@qdrant@mem_rss,metric@qdrant@mem_vms,metric@qdrant@mem_memory_percent,metric@qdrant@disk_read_bytes,metric@qdrant@disk_write_bytes,metric@qdrant@disk_read_count,metric@qdrant@disk_write_count,metric@rag@cpu_usage_percent,metric@rag@mem_rss,metric@rag@mem_vms,metric@rag@mem_memory_percent,metric@rag@disk_read_bytes,metric@rag@disk_write_bytes,metric@rag@disk_read_count,metric@rag@disk_write_count,metric@rag@gpu_3_gpu_utilization_percent,metric@rag@gpu_3_gpu_memory_used_MB,metric@rag@gpu_3_gpu_memory_total_MB,metric@rag@gpu_3_gpu_memory_process_used_MB,metric@rag@gpu_3_gpu_temperature_C,metric@rag@gpu_3_gpu_power_W,metric@rag@gpu_3_gpu_sm_activity_percent,metric@rag@gpu_3_gpu_graph_clock,metric@rag@gpu_4_gpu_utilization_percent,metric@rag@gpu_4_gpu_memory_used_MB,metric@rag@gpu_4_gpu_memory_total_MB,metric@rag@gpu_4_gpu_memory_process_used_MB,metric@rag@gpu_4_gpu_temperature_C,metric@rag@gpu_4_gpu_power_W,metric@rag@gpu_4_gpu_sm_activity_percent,metric@rag@gpu_4_gpu_graph_clock,metric@vllm@cpu_usage_percent,metric@vllm@mem_rss,metric@vllm@mem_vms,metric@vllm@mem_memory_percent,metric@vllm@disk_read_bytes,metric@vllm@disk_write_bytes,metric@vllm@disk_read_count,metric@vllm@disk_write_count,metric@vllm@gpu_5_gpu_utilization_percent,metric@vllm@gpu_5_gpu_memory_used_MB,metric@vllm@gpu_5_gpu_memory_total_MB,metric@vllm@gpu_5_gpu_memory_process_used_MB,metric@vllm@gpu_5_gpu_temperature_C,metric@vllm@gpu_5_gpu_power_W,metric@vllm@gpu_5_gpu_sm_activity_percent,metric@vllm@gpu_5_gpu_graph_clock,quality@record@quality_kb,quality@record@quality_prompt,quality@answer_correctness,trace@query@input_value_sum,trace@query@output_value_sum,trace@retrieve@documents_contents_sum,trace@retrieve@documents_scores_top3mean,trace@reranking@output_documents_contents_sum,trace@reranking@output_documents_scores_top3mean
1546,3.25954008102417,0.0729591846466064,0.0461108684539794,0.3839290142059326,2.763548851013184,2.6684939861297607,0.0133478641510009,1.8637278079986568,28.0,3710.0,3738.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,1,1,0.0,37081526272.0,134785609728.0,33.8,2443570528768.0,4064493396992.0,44844189.0,163622020.0,17.4,1810731008.0,47465267200.0,1.3434156744581938,11739136.0,15585280.0,21278.0,11865.0,0.0,2299.1875,46068.0,1626.0,36.0,58.856,0.0,405.0,0.0,3617.1875,46068.0,2944.0,39.0,79.295,0.0,1005.0,87.8,5899636736.0,68946288640.0,4.377052378147476,9494528.0,849137664.0,15413.0,3311118.0,43.0,41465.1875,46068.0,40784.0,51.0,142.532,43.0,1005.0,0,0,0.1353954059492991,12,20,6896,0.7809319,2027,0.9998102188110352
1547,1.7129271030426023,0.0733618736267089,0.0466458797454834,0.3809049129486084,1.232408046722412,1.138660907745361,0.0223309993743896,0.4347007274627685,7.0,3185.0,3192.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,37082423296.0,134785609728.0,33.8,2443570528768.0,4064517366784.0,44844189.0,163622354.0,26.2,1810767872.0,47465267200.0,1.3434430245589013,11739136.0,15839232.0,21298.0,12043.0,0.0,2299.1875,46068.0,1626.0,36.0,58.955,0.0,405.0,0.0,3617.1875,46068.0,2944.0,39.0,110.154,0.0,1005.0,82.3,5899636736.0,68946288640.0,4.377052378147476,9494528.0,859258880.0,15456.0,3350647.0,100.0,41465.1875,46068.0,40784.0,53.0,112.766,100.0,1005.0,0,0,0.4553418012614796,9,3,6553,0.5887361866666666,1662,0.6682607141944269
1548,2.2005770206451416,0.0736410617828369,0.0472030639648437,0.3823521137237549,1.7134881019592283,1.6094200611114502,0.0229668617248535,0.8348214626312256,11.0,3525.0,3536.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,1,1,0.0,37082423296.0,134785609728.0,33.8,2443570528768.0,4064517366784.0,44844189.0,163622354.0,26.2,1810767872.0,47465267200.0,1.3434430245589013,11739136.0,15839232.0,21298.0,12043.0,0.0,2299.1875,46068.0,1626.0,36.0,58.955,0.0,405.0,0.0,3617.1875,46068.0,2944.0,39.0,110.154,0.0,1005.0,82.3,5899636736.0,68946288640.0,4.377052378147476,9494528.0,859258880.0,15456.0,3350647.0,100.0,41465.1875,46068.0,40784.0,53.0,112.766,100.0,1005.0,0,0,0.3749999999999999,5,8,6740,0.6939632833333333,1986,0.9530613422393799
1549,2.2649919986724854,0.074887990951538,0.0489158630371093,0.3817570209503174,1.7822868824005127,1.694615125656128,0.0216333866119384,1.03733229637146,16.0,3039.0,3055.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,37082423296.0,134785609728.0,33.8,2443570528768.0,4064517366784.0,44844189.0,163622354.0,26.2,1810767872.0,47465267200.0,1.3434430245589013,11739136.0,15839232.0,21298.0,12043.0,0.0,2299.1875,46068.0,1626.0,36.0,58.955,0.0,405.0,0.0,3617.1875,46068.0,2944.0,39.0,110.154,0.0,1005.0,82.3,5899636736.0,68946288640.0,4.377052378147476,9494528.0,859258880.0,15456.0,3350647.0,100.0,41465.1875,46068.0,40784.0,53.0,112.766,100.0,1005.0,0,0,0.3749999999999999,6,8,5847,0.61112248,1623,0.9912079771359762
1550,4.556581974029541,0.0711989402770996,0.046875,0.3778438568115234,4.079830884933472,3.9913179874420166,0.0223162174224853,3.3458211421966557,45.0,2886.0,2931.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,1,1,0.0,37101506560.0,134785609728.0,33.8,2443570528768.0,4064536716288.0,44844189.0,163622615.0,28.4,1810767872.0,47465267200.0,1.3434430245589013,11739136.0,16142336.0,21327.0,12288.0,0.0,2299.1875,46068.0,1626.0,36.0,60.103,0.0,405.0,0.0,3617.1875,46068.0,2944.0,39.0,76.27,0.0,1005.0,79.5,5899636736.0,68946288640.0,4.377052378147476,9494528.0,868962304.0,15496.0,3388529.0,31.0,41465.1875,46068.0,40784.0,50.0,105.469,31.0,1005.0,0,0,0.0,11,32,5408,0.74782611,1399,0.9540658990542094
1551,2.701535940170288,0.0767199993133544,0.0488998889923095,0.3760819435119629,2.223116874694824,2.176240921020508,0.0138282775878906,1.4841156005859375,22.0,3096.0,3118.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,1,1,0.0,37163773952.0,134785609728.0,33.9,2443570614784.0,4064537404416.0,44844192.0,163622687.0,17.4,1811292160.0,47465267200.0,1.3438320037689653,11739136.0,16297984.0,21337.0,12399.0,0.0,2299.1875,46068.0,1626.0,36.0,61.424,0.0,405.0,57.0,3617.1875,46068.0,2944.0,40.0,93.364,57.0,1005.0,87.7,5899636736.0,68946288640.0,4.377052378147476,9494528.0,880406528.0,15547.0,3433370.0,0.0,41465.1875,46068.0,40784.0,51.0,92.038,0.0,1005.0,0,0,0.1504221526495666,11,16,6023,0.8383160799999999,1480,0.999836266040802
1552,2.877793073654175,0.0750880241394043,0.0475718975067138,0.3794620037078857,2.396775960922241,2.302830934524536,0.0234007835388183,1.5507817268371582,21.0,3370.0,3391.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,37163773952.0,134785609728.0,33.9,2443570614784.0,4064537404416.0,44844192.0,163622687.0,17.4,1811292160.0,47465267200.0,1.3438320037689653,11739136.0,16297984.0,21337.0,12399.0,0.0,2299.1875,46068.0,1626.0,36.0,61.424,0.0,405.0,57.0,3617.1875,46068.0,2944.0,40.0,93.364,57.0,1005.0,87.7,5899636736.0,68946288640.0,4.377052378147476,9494528.0,880406528.0,15547.0,3433370.0,0.0,41465.1875,46068.0,40784.0,51.0,92.038,0.0,1005.0,0,0,0.2414472163417522,12,14,4791,0.7526879133333333,1398,0.9997013012568156
1553,2.181812047958374,0.0719029903411865,0.0474331378936767,0.3769271373748779,1.7059800624847412,1.6122469902038574,0.020017385482788,1.0370714664459229,14.0,2582.0,2596.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,1,1,0.0,37208940544.0,134785609728.0,33.9,2443570614784.0,4064539902976.0,44844192.0,163622815.0,20.6,1811292160.0,47465267200.0,1.3438320037689653,11739136.0,16474112.0,21356.0,12557.0,5.0,2299.1875,46068.0,1626.0,36.0,62.212,5.0,405.0,14.0,3617.1875,46068.0,2944.0,42.0,87.764,14.0,1005.0,86.9,5899636736.0,68946288640.0,4.377052378147476,9494528.0,891346944.0,15593.0,3476341.0,16.0,41465.1875,46068.0,40784.0,49.0,97.174,16.0,1005.0,0,0,0.3382007163556104,7,9,5931,0.7022452633333334,1043,0.9982112050056458
1554,2.337899923324585,0.0741689205169677,0.0469889640808105,0.3812170028686523,1.8522229194641116,1.753697156906128,0.0220861434936523,0.9813401699066162,13.0,3465.0,3478.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,37208940544.0,134785609728.0,33.9,2443570614784.0,4064539902976.0,44844192.0,163622815.0,20.6,1811292160.0,47465267200.0,1.3438320037689653,11739136.0,16474112.0,21356.0,12557.0,5.0,2299.1875,46068.0,1626.0,36.0,62.212,5.0,405.0,14.0,3617.1875,46068.0,2944.0,42.0,87.764,14.0,1005.0,86.9,5899636736.0,68946288640.0,4.377052378147476,9494528.0,891346944.0,15593.0,3476341.0,16.0,41465.1875,46068.0,40784.0,49.0,97.174,16.0,1005.0,0,0,0.2392766952966368,7,8,7176,0.7718891399999999,1896,0.9889163176218668
1555,3.389211893081665,0.0710189342498779,0.0467820167541503,0.3790209293365478,2.908581018447876,2.808616876602173,0.0229580402374267,2.03261661529541,26.0,3552.0,3578.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,1,1,0.0,37254844416.0,134785609728.0,33.9,2443570614784.0,4064577029120.0,44844192.0,163623517.0,27.0,1811292160.0,47465267200.0,1.3438320037689653,11739136.0,16764928.0,21375.0,12755.0,0.0,2299.1875,46068.0,1626.0,36.0,60.034,0.0,405.0,0.0,3617.1875,46068.0,2944.0,40.0,87.597,0.0,1005.0,81.0,5899636736.0,68946288640.0,4.377052378147476,9494528.0,899547136.0,15629.0,3508146.0,65.0,41465.1875,46068.0,40784.0,53.0,99.258,65.0,1005.0,0,0,0.3239145443804299,10,17,6043,0.7009181566666668,2085,0.7235684593518575
1556,4.114788055419922,0.0739479064941406,0.0467221736907959,0.3845648765563965,3.621108055114746,3.522891998291016,0.0226166248321533,2.7474215030670166,37.0,3561.0,3598.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,1,1,0.0,37235441664.0,134785609728.0,33.9,2443570614784.0,4064579474432.0,44844192.0,163623692.0,12.8,1811292160.0,47465267200.0,1.3438320037689653,11739136.0,16891904.0,21385.0,12844.0,0.0,2299.1875,46068.0,1626.0,36.0,58.766,0.0,405.0,0.0,3617.1875,46068.0,2944.0,39.0,63.063,0.0,1005.0,92.9,5899636736.0,68946288640.0,4.377052378147476,9494528.0,910225408.0,15676.0,3550093.0,43.0,41465.1875,46068.0,40784.0,50.0,106.425,43.0,1005.0,0,0,0.1837018111070019,5,23,6498,0.5262027366666667,1978,0.9580722451210022
1557,2.518663167953491,0.0758540630340576,0.0473940372467041,0.3854870796203613,2.024208068847656,1.9292271137237549,0.0234038829803466,1.0733399391174316,14.0,3879.0,3893.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,37235441664.0,134785609728.0,33.9,2443570614784.0,4064579474432.0,44844192.0,163623692.0,12.8,1811292160.0,47465267200.0,1.3438320037689653,11739136.0,16891904.0,21385.0,12844.0,0.0,2299.1875,46068.0,1626.0,36.0,58.766,0.0,405.0,0.0,3617.1875,46068.0,2944.0,39.0,63.063,0.0,1005.0,92.9,5899636736.0,68946288640.0,4.377052378147476,9494528.0,910225408.0,15676.0,3550093.0,43.0,41465.1875,46068.0,40784.0,50.0,106.425,43.0,1005.0,0,0,0.2222222222222222,10,10,6906,0.8027634166666666,2204,0.994085431098938
1558,1.859861135482788,0.0761110782623291,0.0493628978729248,0.3837780952453613,1.363517999649048,1.267197847366333,0.0239906311035156,0.4132921695709228,7.0,3867.0,3874.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,37271601152.0,134785609728.0,34.0,2443570643456.0,4064580858880.0,44844193.0,163623821.0,27.2,1811292160.0,47465267200.0,1.3438320037689653,11739136.0,17158144.0,21404.0,13022.0,0.0,2299.1875,46068.0,1626.0,36.0,58.885,0.0,405.0,0.0,3617.1875,46068.0,2944.0,39.0,107.746,0.0,1005.0,82.1,5900161024.0,68946288640.0,4.37744135735754,9494528.0,919597056.0,15715.0,3586649.0,100.0,41465.1875,46068.0,40784.0,54.0,126.502,100.0,1005.0,0,0,1.0,9,2,6631,0.6174329833333334,2123,0.34102153219282627
1559,1.818957090377808,0.0710139274597168,0.0467870235443115,0.4166560173034668,1.3028600215911863,1.253803014755249,0.0118517875671386,0.4422969818115234,6.0,3720.0,3726.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,1,1,0.0,37271601152.0,134785609728.0,34.0,2443570643456.0,4064580858880.0,44844193.0,163623821.0,27.2,1811292160.0,47465267200.0,1.3438320037689653,11739136.0,17158144.0,21404.0,13022.0,0.0,2299.1875,46068.0,1626.0,36.0,58.885,0.0,405.0,0.0,3617.1875,46068.0,2944.0,39.0,107.746,0.0,1005.0,82.1,5900161024.0,68946288640.0,4.37744135735754,9494528.0,919597056.0,15715.0,3586649.0,100.0,41465.1875,46068.0,40784.0,54.0,126.502,100.0,1005.0,0,0,0.6035533905932737,9,3,6105,0.62442129,2106,0.33864053113696474
1560,2.7125039100646973,0.0777161121368408,0.0471820831298828,0.3782920837402344,2.22576904296875,2.150421142578125,0.0146994590759277,1.4487035274505615,26.0,3219.0,3245.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,39383891968.0,134785609728.0,35.5,2443570643456.0,4064583570432.0,44844193.0,163624009.0,21.4,1809661952.0,47465267200.0,1.3426225215376726,11739136.0,17403904.0,21422.0,13200.0,0.0,2299.1875,46068.0,1626.0,36.0,58.678,0.0,405.0,0.0,3617.1875,46068.0,2944.0,39.0,63.04,0.0,1005.0,81.3,5900161024.0,68946288640.0,4.37744135735754,9494528.0,930246656.0,15760.0,3628240.0,51.0,41465.1875,46068.0,40784.0,51.0,128.935,51.0,1005.0,0,0,0.2794494684715173,6,13,5348,0.7090062466666667,1586,0.9996173977851868
1561,3.3105080127716064,0.0483109951019287,0.0282428264617919,0.3755669593811035,2.861167907714844,2.802120923995972,0.0138742923736572,1.9610698223114011,28.0,3866.0,3894.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,1,1,0.0,39383891968.0,134785609728.0,35.5,2443570643456.0,4064583570432.0,44844193.0,163624009.0,21.4,1809661952.0,47465267200.0,1.3426225215376726,11739136.0,17403904.0,21422.0,13200.0,0.0,2299.1875,46068.0,1626.0,36.0,58.678,0.0,405.0,0.0,3617.1875,46068.0,2944.0,39.0,63.04,0.0,1005.0,81.3,5900161024.0,68946288640.0,4.37744135735754,9494528.0,930246656.0,15760.0,3628240.0,51.0,41465.1875,46068.0,40784.0,51.0,128.935,51.0,1005.0,0,0,0.1178476690885259,12,23,5505,0.7147186233333334,2188,0.956558624903361
1562,2.054378032684326,0.0498769283294677,0.0293869972229003,0.3770391941070556,1.5978689193725586,1.499161958694458,0.0236554145812988,0.6633920669555664,9.0,3795.0,3804.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,41424203776.0,134785609728.0,37.0,2443570647552.0,4064610239488.0,44844194.0,163624481.0,19.2,1809661952.0,47465267200.0,1.3426225215376726,11739136.0,17649664.0,21441.0,13378.0,0.0,2299.1875,46068.0,1626.0,36.0,62.641,0.0,405.0,0.0,3617.1875,46068.0,2944.0,39.0,77.191,0.0,1005.0,86.5,5900161024.0,68946288640.0,4.37744135735754,9494528.0,939565056.0,15800.0,3664622.0,42.0,41465.1875,46068.0,40784.0,51.0,165.381,42.0,1005.0,0,0,0.686886723926607,5,3,6782,0.7029594033333334,2169,0.35600724381705123
1563,2.203446865081787,0.0721890926361084,0.0478479862213134,0.3819611072540283,1.7230310440063477,1.6357581615447998,0.0232393741607666,0.8608062267303467,14.0,3566.0,3580.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,1,1,0.0,41424203776.0,134785609728.0,37.0,2443570647552.0,4064610239488.0,44844194.0,163624481.0,19.2,1809661952.0,47465267200.0,1.3426225215376726,11739136.0,17649664.0,21441.0,13378.0,0.0,2299.1875,46068.0,1626.0,36.0,62.641,0.0,405.0,0.0,3617.1875,46068.0,2944.0,39.0,77.191,0.0,1005.0,86.5,5900161024.0,68946288640.0,4.37744135735754,9494528.0,939565056.0,15800.0,3664622.0,42.0,41465.1875,46068.0,40784.0,51.0,165.381,42.0,1005.0,0,0,0.2222222222222222,10,9,5316,0.68683279,1704,0.9986253380775452
1564,2.521047830581665,0.0779249668121337,0.0468459129333496,0.3771491050720215,2.039728879928589,1.9507668018341064,0.021242618560791,1.3825719356536863,21.0,2591.0,2612.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,41424203776.0,134785609728.0,37.0,2443570647552.0,4064610239488.0,44844194.0,163624481.0,19.2,1809661952.0,47465267200.0,1.3426225215376726,11739136.0,17649664.0,21441.0,13378.0,0.0,2299.1875,46068.0,1626.0,36.0,62.641,0.0,405.0,0.0,3617.1875,46068.0,2944.0,39.0,77.191,0.0,1005.0,86.5,5900161024.0,68946288640.0,4.37744135735754,9494528.0,939565056.0,15800.0,3664622.0,42.0,41465.1875,46068.0,40784.0,51.0,165.381,42.0,1005.0,0,0,0.2874574785652648,8,12,5505,0.72878309,1300,0.9776382048924764
1565,2.9338221549987797,0.0730750560760498,0.0475969314575195,0.380216121673584,2.4540951251983643,2.358129978179932,0.0235660076141357,1.529841423034668,21.0,3750.0,3771.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,1,1,0.0,37440745472.0,134785609728.0,34.1,2443570647552.0,4064636441600.0,44844194.0,163624949.0,32.6,1811234816.0,47465267200.0,1.3437894591678647,11739136.0,17940480.0,21470.0,13625.0,6.0,2299.1875,46068.0,1626.0,36.0,60.335,6.0,405.0,16.0,3617.1875,46068.0,2944.0,41.0,83.335,16.0,1005.0,77.1,5900161024.0,68946288640.0,4.37744135735754,9494528.0,950153216.0,15844.0,3705984.0,22.0,41465.1875,46068.0,40784.0,50.0,108.614,22.0,1005.0,0,0,0.0,11,17,5995,0.48090275,2187,0.2413003221154213
1566,3.1111929416656494,0.073822021484375,0.0472350120544433,0.3817758560180664,2.6291449069976807,2.5607030391693115,0.0236051082611084,1.7048611640930176,23.0,3891.0,3914.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,37393760256.0,134785609728.0,34.0,2443570647552.0,4064637678592.0,44844194.0,163625124.0,15.0,1811234816.0,47465267200.0,1.3437894591678647,11739136.0,18116608.0,21480.0,13734.0,0.0,2299.1875,46068.0,1626.0,36.0,58.774,0.0,405.0,0.0,3617.1875,46068.0,2944.0,39.0,63.062,0.0,1005.0,91.1,5900161024.0,68946288640.0,4.37744135735754,9494528.0,959606784.0,15886.0,3742881.0,40.0,41465.1875,46068.0,40784.0,51.0,119.552,40.0,1005.0,0,0,0.2798913274137045,10,13,5060,0.68894156,2032,0.9912519852320353
1567,2.7457058429718018,0.0787911415100097,0.0471229553222656,0.3791930675506592,2.2555088996887207,2.166354894638061,0.0225434303283691,1.4637575149536133,21.0,3137.0,3158.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,1,1,0.0,37393760256.0,134785609728.0,34.0,2443570647552.0,4064637678592.0,44844194.0,163625124.0,15.0,1811234816.0,47465267200.0,1.3437894591678647,11739136.0,18116608.0,21480.0,13734.0,0.0,2299.1875,46068.0,1626.0,36.0,58.774,0.0,405.0,0.0,3617.1875,46068.0,2944.0,39.0,63.062,0.0,1005.0,91.1,5900161024.0,68946288640.0,4.37744135735754,9494528.0,959606784.0,15886.0,3742881.0,40.0,41465.1875,46068.0,40784.0,51.0,119.552,40.0,1005.0,0,0,0.25,10,14,4868,0.7616555100000001,1598,0.9990150928497314
1568,1.636257886886597,0.0762460231781005,0.0479629039764404,0.3823540210723877,1.1496860980987549,1.0545899868011477,0.0230417251586914,0.2772524356842041,4.0,3549.0,3553.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,37393760256.0,134785609728.0,34.0,2443570647552.0,4064637678592.0,44844194.0,163625124.0,15.0,1811234816.0,47465267200.0,1.3437894591678647,11739136.0,18116608.0,21480.0,13734.0,0.0,2299.1875,46068.0,1626.0,36.0,58.774,0.0,405.0,0.0,3617.1875,46068.0,2944.0,39.0,63.062,0.0,1005.0,91.1,5900161024.0,68946288640.0,4.37744135735754,9494528.0,959606784.0,15886.0,3742881.0,40.0,41465.1875,46068.0,40784.0,51.0,119.552,40.0,1005.0,0,0,1.0,12,2,6163,0.6827799433333333,1937,0.7960045536359152
1569,1.5934710502624512,0.0751030445098877,0.0496878623962402,0.3812530040740967,1.1075799465179443,1.058424949645996,0.0114185810089111,0.3029038906097412,5.0,3519.0,3524.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,37339324416.0,134785609728.0,34.0,2443570647552.0,4064639820800.0,44844194.0,163625243.0,29.0,1811234816.0,47465267200.0,1.3437894591678647,11739136.0,18419712.0,21510.0,13979.0,0.0,2299.1875,46068.0,1626.0,36.0,61.034,0.0,405.0,0.0,3617.1875,46068.0,2944.0,39.0,75.182,0.0,1005.0,79.5,5900161024.0,68946288640.0,4.37744135735754,9494528.0,969179136.0,15925.0,3780259.0,30.0,41465.1875,46068.0,40784.0,50.0,144.723,30.0,1005.0,0,0,1.0,3,2,6254,0.7477679866666667,2064,0.9876472552617391
1570,2.052196979522705,0.0739839076995849,0.0482189655303955,0.3864610195159912,1.559941053390503,1.4952750205993652,0.0171031951904296,0.7934513092041016,16.0,3327.0,3343.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,1,1,0.0,37339324416.0,134785609728.0,34.0,2443570647552.0,4064639820800.0,44844194.0,163625243.0,29.0,1811234816.0,47465267200.0,1.3437894591678647,11739136.0,18419712.0,21510.0,13979.0,0.0,2299.1875,46068.0,1626.0,36.0,61.034,0.0,405.0,0.0,3617.1875,46068.0,2944.0,39.0,75.182,0.0,1005.0,79.5,5900161024.0,68946288640.0,4.37744135735754,9494528.0,969179136.0,15925.0,3780259.0,30.0,41465.1875,46068.0,40784.0,50.0,144.723,30.0,1005.0,0,0,0.2965340496889437,7,12,6770,0.8279596866666666,2025,0.9953957001368204
1571,2.2621328830718994,0.0762429237365722,0.0479378700256347,0.3818581104278564,1.7782111167907717,1.7180697917938232,0.017838716506958,0.9126391410827636,14.0,3589.0,3603.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,1,1,2,0,1,1,1,4,0,1,20,4,1,1,1,0,1,0.0,37334908928.0,134785609728.0,34.0,2443570647552.0,4064663827456.0,44844194.0,163625585.0,30.6,1811234816.0,47465267200.0,1.3437894591678647,11739136.0,18722816.0,21529.0,14179.0,0.0,2299.1875,46068.0,1626.0,36.0,59.337,0.0,405.0,0.0,3617.1875,46068.0,2944.0,39.0,75.986,0.0,1005.0,75.9,5900161024.0,68946288640.0,4.37744135735754,9494528.0,977203200.0,15960.0,3811351.0,54.0,41465.1875,46068.0,40784.0,52.0,159.301,54.0,1005.0,0,0,0.4101183847695672,6,7,5649,0.78766215,1859,0.9998250404993693
