trace_rowid,query>duration,retrieve>duration,embedding>duration,reranking>duration,llm>duration,llm_request>duration,llm_scheduler>duration,llm_generate>duration,trace@query@llm_token_count_completion,trace@query@llm_token_count_prompt,trace@query@llm_token_count_total,trace@retrieve@retrieve_num,trace@embedding@embedding_model_name,trace@embedding@embedding_vector,trace@reranking@rerank_model_name,trace@reranking@top_k,trace@llm_request@llm_model_name,trace@llm_request@parameters_best_of,trace@llm_request@parameters_max_tokens,trace@llm_request@parameters_n,trace@llm_request@parameters_temperature,trace@llm_request@parameters_top_p,log@rag@httpcore.http11 - [_trace.py:85] - DEBUG,log@rag@openai._base_client - [_base_client.py:1585] - DEBUG,log@rag@httpx - [_client.py:1786] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@rag@httpcore.connection - [_trace.py:85] - DEBUG,log@rag@openai._base_client - [_base_client.py:446] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,metric@qdrant@cpu_usage_percent,metric@qdrant@mem_rss,metric@qdrant@mem_vms,metric@qdrant@mem_memory_percent,metric@qdrant@disk_read_bytes,metric@qdrant@disk_write_bytes,metric@qdrant@disk_read_count,metric@qdrant@disk_write_count,metric@rag@cpu_usage_percent,metric@rag@mem_rss,metric@rag@mem_vms,metric@rag@mem_memory_percent,metric@rag@disk_read_bytes,metric@rag@disk_write_bytes,metric@rag@disk_read_count,metric@rag@disk_write_count,metric@rag@gpu_3_gpu_utilization_percent,metric@rag@gpu_3_gpu_memory_used_MB,metric@rag@gpu_3_gpu_memory_total_MB,metric@rag@gpu_3_gpu_memory_process_used_MB,metric@rag@gpu_3_gpu_temperature_C,metric@rag@gpu_3_gpu_power_W,metric@rag@gpu_3_gpu_sm_activity_percent,metric@rag@gpu_3_gpu_graph_clock,metric@rag@gpu_4_gpu_utilization_percent,metric@rag@gpu_4_gpu_memory_used_MB,metric@rag@gpu_4_gpu_memory_total_MB,metric@rag@gpu_4_gpu_memory_process_used_MB,metric@rag@gpu_4_gpu_temperature_C,metric@rag@gpu_4_gpu_power_W,metric@rag@gpu_4_gpu_sm_activity_percent,metric@rag@gpu_4_gpu_graph_clock,metric@vllm@cpu_usage_percent,metric@vllm@mem_rss,metric@vllm@mem_vms,metric@vllm@mem_memory_percent,metric@vllm@disk_read_bytes,metric@vllm@disk_write_bytes,metric@vllm@disk_read_count,metric@vllm@disk_write_count,metric@vllm@gpu_5_gpu_utilization_percent,metric@vllm@gpu_5_gpu_memory_used_MB,metric@vllm@gpu_5_gpu_memory_total_MB,metric@vllm@gpu_5_gpu_memory_process_used_MB,metric@vllm@gpu_5_gpu_temperature_C,metric@vllm@gpu_5_gpu_power_W,metric@vllm@gpu_5_gpu_sm_activity_percent,metric@vllm@gpu_5_gpu_graph_clock,quality@record@quality_kb,quality@record@quality_prompt,quality@answer_correctness,trace@query@input_value_sum,trace@query@output_value_sum,trace@retrieve@documents_contents_sum,trace@retrieve@documents_scores_top3mean,trace@reranking@output_documents_contents_sum,trace@reranking@output_documents_scores_top3mean
5513,7.411079883575439,0.0891230106353759,0.0504331588745117,0.2860419750213623,2.9980030059814453,2.908896207809448,0.0232980251312255,2.29526162147522,31.0,3866.0,3897.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11184433152.0,134785622016.0,12.35,76013290496.0,10769179648.0,715980.0,223256.0,5.6,1812697088.0,47465271296.0,1.3448742238877824,0.0,17672192.0,21390.0,13895.0,0.0,2299.1875,46068.0,1626.0,41.0,78.779,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.5,114.39,0.0,1740.0,27.8,5873520640.0,68914384896.0,4.357675953969906,1884160.0,900218880.0,15842.5,3499018.5,50.0,41457.1875,46068.0,40776.0,51.5,126.0995,50.0,1612.5,0,0,0.1150966167270514,12,24,5505,0.7147186233333334,2188,0.956558624903361
5514,5.7329840660095215,0.0781669616699218,0.049635887145996,0.2930409908294678,1.3321058750152588,1.2342808246612549,0.0219488143920898,0.6358063220977783,9.0,3795.0,3804.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11183706112.0,134785622016.0,12.4,76013290496.0,10787517440.0,715980.0,223522.0,12.0,1812697088.0,47465271296.0,1.3448742238877824,0.0,17801216.0,21401.0,13998.0,0.0,2299.1875,46068.0,1626.0,41.0,78.693,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,77.914,0.0,1740.0,27.8,5874044928.0,68914384896.0,4.358064933144509,1884160.0,906948608.0,15870.0,3525374.0,0.0,41457.1875,46068.0,40776.0,48.0,83.337,0.0,1740.0,0,0,0.686886723926607,5,3,6782,0.7029594033333334,2169,0.35600724381705123
5515,5.303479194641113,0.0773229598999023,0.0497910976409912,0.2907700538635254,0.907114028930664,0.8142859935760498,0.0225436687469482,0.2672855854034424,4.0,3566.0,3570.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11191607296.0,134785622016.0,12.4,76013290496.0,10793161728.0,715980.0,223645.0,10.8,1812697088.0,47465271296.0,1.3448742238877824,0.0,17915904.0,21411.0,14091.0,0.0,2299.1875,46068.0,1626.0,41.0,79.084,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,78.173,0.0,1740.0,19.6,5874044928.0,68914384896.0,4.358064933144509,1884160.0,908832768.0,15877.0,3532625.0,0.0,41457.1875,46068.0,40776.0,47.0,83.198,0.0,1740.0,0,0,1.0,10,1,5316,0.68683279,1704,0.9986253380775452
5516,6.42388916015625,0.0786690711975097,0.0509760379791259,0.2888760566711426,2.02565598487854,1.9359159469604488,0.0208525657653808,1.527360439300537,21.0,2591.0,2612.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11185233920.0,134785622016.0,12.4,76013290496.0,10801718272.0,715980.0,223802.0,10.6,1812697088.0,47465271296.0,1.3448742238877824,0.0,18018304.0,21420.0,14182.0,0.0,2299.1875,46068.0,1626.0,41.0,78.717,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,78.084,0.0,1740.0,42.2,5874044928.0,68914384896.0,4.358064933144509,1884160.0,914403328.0,15901.0,3554469.0,0.0,41457.1875,46068.0,40776.0,48.0,83.7,0.0,1740.0,0,0,0.2874574785652648,8,12,5505,0.72878309,1300,0.9776382048924764
5517,6.644491910934448,0.0763900279998779,0.049710988998413,0.2934708595275879,2.239224910736084,2.1449689865112305,0.0230181217193603,1.5446889400482178,21.0,3750.0,3771.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11193733120.0,134785622016.0,12.4,76013290496.0,10807149568.0,715980.0,223893.0,11.2,1812697088.0,47465271296.0,1.3448742238877824,0.0,18145280.0,21428.0,14257.0,0.0,2299.1875,46068.0,1626.0,41.0,79.454,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,78.401,0.0,1740.0,46.6,5874044928.0,68914384896.0,4.358064933144509,1884160.0,919945216.0,15925.0,3576145.0,37.0,41457.1875,46068.0,40776.0,50.0,146.534,37.0,1740.0,0,0,0.0,11,17,5995,0.48090275,2187,0.2413003221154213
5518,6.803530216217041,0.0782349109649658,0.0510928630828857,0.2876451015472412,2.4080898761749268,2.311779022216797,0.0232300758361816,1.6993024349212646,23.0,3891.0,3914.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11207219200.0,134785622016.0,12.4,76013290496.0,10816369664.0,715980.0,224059.5,5.5,1812697088.0,47465271296.0,1.3448742238877824,0.0,18268160.0,21438.0,14360.0,0.0,2299.1875,46068.0,1626.0,41.0,80.2995,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.5,96.299,0.0,1740.0,20.7,5874044928.0,68914384896.0,4.358064933144509,1884160.0,923648000.0,15940.0,3590576.5,50.0,41457.1875,46068.0,40776.0,51.0,145.7435,50.0,1605.0,0,0,0.2798913274137045,10,13,5060,0.68894156,2032,0.9912519852320353
5519,6.549644947052002,0.0351529121398925,0.0196759700775146,0.2763779163360595,2.2126150131225586,2.119654893875122,0.0222911834716796,1.6216084957122805,22.0,3137.0,3159.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11203895296.0,134785622016.0,12.4,76013290496.0,10832143360.0,715980.0,224314.0,8.8,1812697088.0,47465271296.0,1.3448742238877824,0.0,18382848.0,21449.0,14463.0,0.0,2299.1875,46068.0,1626.0,41.0,78.694,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,78.028,0.0,1740.0,46.2,5874044928.0,68914384896.0,4.358064933144509,1884160.0,932286464.0,15976.0,3624492.0,0.0,41457.1875,46068.0,40776.0,48.0,83.278,0.0,1740.0,0,0,0.25,10,14,4868,0.7616555100000001,1598,0.9990150928497314
5520,5.308315992355347,0.0774400234222412,0.0507500171661376,0.2893679141998291,0.9080219268798828,0.8144989013671875,0.0226805210113525,0.2665431499481201,4.0,3549.0,3553.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11188998144.0,134785622016.0,12.4,76013290496.0,10837382144.0,715980.0,224361.0,11.0,1812697088.0,47465271296.0,1.3448742238877824,0.0,18505728.0,21458.0,14556.0,0.0,2299.1875,46068.0,1626.0,41.0,78.791,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,78.255,0.0,1740.0,19.2,5874044928.0,68914384896.0,4.358064933144509,1884160.0,934105088.0,15983.0,3631505.0,0.0,41457.1875,46068.0,40776.0,48.0,83.38,0.0,1740.0,0,0,1.0,12,2,6163,0.6827799433333333,1937,0.7960045536359152
5521,5.3795249462127686,0.0779829025268554,0.0496971607208251,0.2900130748748779,0.9797110557556152,0.8812539577484131,0.0234730243682861,0.3363804817199707,5.0,3519.0,3524.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11180658688.0,134785622016.0,12.3,76013290496.0,10837947392.0,715980.0,224448.0,11.4,1812697088.0,47465271296.0,1.3448742238877824,0.0,18632704.0,21468.0,14649.0,0.0,2299.1875,46068.0,1626.0,41.0,78.791,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,77.878,0.0,1740.0,20.6,5874044928.0,68914384896.0,4.358064933144509,1884160.0,936206336.0,15991.0,3639607.0,0.0,41457.1875,46068.0,40776.0,48.0,83.405,0.0,1740.0,0,0,1.0,3,2,6254,0.7477679866666667,2064,0.9876472552617391
5522,5.789766788482666,0.0763909816741943,0.0490298271179199,0.2887730598449707,1.3911161422729492,1.292752027511597,0.0205726623535156,0.7841012477874756,11.0,3327.0,3338.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11187576832.0,134785622016.0,12.4,76013290496.0,10843280384.0,715980.0,224525.0,10.8,1812697088.0,47465271296.0,1.3448742238877824,0.0,18759680.0,21478.0,14740.0,0.0,2299.1875,46068.0,1626.0,41.0,78.986,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,78.028,0.0,1740.0,29.2,5874044928.0,68914384896.0,4.358064933144509,1884160.0,939581440.0,16005.0,3652779.0,0.0,41457.1875,46068.0,40776.0,48.0,83.376,0.0,1740.0,0,0,0.4101183847695672,7,7,6770,0.8279596866666666,2025,0.9953957001368204
5523,6.069984197616577,0.0783469676971435,0.0511500835418701,0.292294979095459,1.6671559810638428,1.5713891983032229,0.0225377082824707,1.0026648044586182,14.0,3589.0,3603.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11181912064.0,134785622016.0,12.3,76013290496.0,10852746240.0,715980.0,224699.0,11.8,1813221376.0,47465271296.0,1.3452632030623846,0.0,18878464.0,21487.0,14833.0,0.0,2299.1875,46068.0,1626.0,41.0,78.797,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,77.891,0.0,1740.0,34.8,5874044928.0,68914384896.0,4.358064933144509,1884160.0,943714304.0,16022.0,3668876.0,0.0,41457.1875,46068.0,40776.0,48.0,87.426,0.0,1740.0,0,0,0.4101183847695672,6,7,5649,0.78766215,1859,0.9998250404993693
5524,5.485368967056274,0.0783109664916992,0.0503280162811279,0.2902958393096924,1.0811219215393066,0.9862570762634276,0.022740364074707,0.4129567146301269,6.0,3699.0,3705.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11186913280.0,134785622016.0,12.4,76013290496.0,10858161152.0,715980.0,224783.0,11.0,1812385792.0,47465271296.0,1.3446432675028626,0.0,19005440.0,21497.0,14926.0,0.0,2299.1875,46068.0,1626.0,41.0,78.719,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,77.968,0.0,1740.0,22.8,5874044928.0,68914384896.0,4.358064933144509,1884160.0,945991680.0,16031.0,3677711.0,0.0,41457.1875,46068.0,40776.0,48.0,88.808,0.0,1740.0,0,0,1.0,9,2,6513,0.7278555333333333,1959,0.9997958143552145
5526,7.60502290725708,0.0759201049804687,0.0499918460845947,0.2931311130523681,3.2026400566101074,3.107572078704834,0.023475170135498,2.4874958992004395,35.0,3914.0,3949.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11196628992.0,134785622016.0,12.4,76013290496.0,10876972032.0,715980.0,225171.0,5.6000000000000005,1813958656.0,47465271296.0,1.3458102050266685,0.0,19253248.0,21515.0,15104.0,0.0,2299.1875,46068.0,1626.0,41.0,79.13650000000001,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.5,88.814,0.0,1740.0,33.0,5874044928.0,68914384896.0,4.358064933144509,1884160.0,954677248.0,16067.5,3711584.0,22.0,41457.1875,46068.0,40776.0,49.5,151.00549999999998,22.0,1740.0,0,0,0.0,9,26,5624,0.7499477166666667,2018,0.996259073416392
5527,5.48823618888855,0.076848030090332,0.0493781566619873,0.2880311012268066,1.0916368961334229,0.9953701496124268,0.0213923454284667,0.4881610870361328,7.0,3233.0,3240.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11209375744.0,134785622016.0,12.4,76013290496.0,10888946688.0,715980.0,225390.0,11.0,1813958656.0,47465271296.0,1.3458102050266685,0.0,19365888.0,21526.0,15207.0,0.0,2299.1875,46068.0,1626.0,41.0,78.743,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,78.061,0.0,1740.0,23.0,5874044928.0,68914384896.0,4.358064933144509,1884160.0,960241664.0,16090.0,3733402.0,0.0,41457.1875,46068.0,40776.0,47.0,83.106,0.0,1740.0,0,0,1.0,9,2,6177,0.7965994666666667,1535,0.9994366566340128
5528,5.57929801940918,0.0754389762878418,0.0493760108947753,0.2917101383209228,1.176318883895874,1.080591917037964,0.0230026245117187,0.4833841323852539,7.0,3751.0,3758.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11194920960.0,134785622016.0,12.4,76013290496.0,10889159680.0,715980.0,225426.0,11.0,1813958656.0,47465271296.0,1.3458102050266685,0.0,19484672.0,21535.0,15300.0,0.0,2299.1875,46068.0,1626.0,41.0,78.782,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,78.061,0.0,1740.0,24.8,5874044928.0,68914384896.0,4.358064933144509,1884160.0,962801664.0,16100.0,3743324.0,0.0,41457.1875,46068.0,40776.0,48.0,83.372,0.0,1740.0,0,0,0.4166666666666666,9,2,5979,0.728168,2106,0.9606169859568278
5530,5.5312340259552,0.0788159370422363,0.050210952758789,0.2963321208953857,1.1192939281463623,1.0248620510101318,0.0234079360961914,0.4127149581909179,6.0,3877.0,3883.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11194208256.0,134785622016.0,12.4,76013290496.0,10903790592.0,715980.0,225721.0,12.4,1814482944.0,47465271296.0,1.3461991842012704,0.0,19722240.0,21554.0,15486.0,0.0,2299.1875,46068.0,1626.0,41.0,78.889,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,78.207,0.0,1740.0,23.6,5874044928.0,68914384896.0,4.358064933144509,1884160.0,967630848.0,16119.0,3762021.0,0.0,41457.1875,46068.0,40776.0,48.0,83.39,0.0,1740.0,0,0,1.0,15,2,6279,0.7018585133333334,2077,0.9966259797414144
5534,5.75645112991333,0.078233003616333,0.051466941833496,0.2945530414581299,1.3499290943145752,1.2550430297851562,0.0238101482391357,0.6389548778533936,9.0,3942.0,3951.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11183308800.0,134785622016.0,12.4,76013290496.0,10929390592.0,715980.0,226195.0,12.4,1814482944.0,47465271296.0,1.3461991842012704,0.0,20201472.0,21591.0,15856.0,0.0,2299.1875,46068.0,1626.0,41.0,81.576,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,41.0,97.761,0.0,1740.0,28.6,5874044928.0,68914384896.0,4.358064933144509,1884160.0,980926464.0,16173.0,3813749.0,44.0,41457.1875,46068.0,40776.0,50.0,209.665,44.0,1740.0,0,0,1.0,7,2,6162,0.7015029666666667,1981,0.9959867596626282
5535,5.625691890716553,0.0775380134582519,0.0504400730133056,0.2991440296173095,1.2019779682159424,1.106559991836548,0.0234987735748291,0.494753360748291,7.0,3882.0,3889.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11198849024.0,134785622016.0,12.4,76013290496.0,10934682624.0,715980.0,226261.0,11.6,1814482944.0,47465271296.0,1.3461991842012704,0.0,20320256.0,21599.0,15931.0,0.0,2299.1875,46068.0,1626.0,41.0,78.9,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,41.0,98.623,0.0,1740.0,22.2,5874044928.0,68914384896.0,4.358064933144509,1884160.0,982667264.0,16182.0,3820476.0,38.0,41457.1875,46068.0,40776.0,52.0,206.772,38.0,1725.0,0,0,1.0,8,2,5878,0.7503812833333333,2023,0.9998241066932678
5536,5.422013998031616,0.0795459747314453,0.0512540340423584,0.2947139739990234,1.0187277793884275,0.9287641048431396,0.022538423538208,0.4219605922698974,6.0,3207.0,3213.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11193077760.0,134785622016.0,12.4,76013290496.0,10941289472.0,715980.0,226417.0,12.0,1815007232.0,47465271296.0,1.3465881633758725,0.0,20434944.0,21609.0,16024.0,0.0,2299.1875,46068.0,1626.0,41.0,81.424,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,41.0,146.612,0.0,1740.0,12.4,5874044928.0,68914384896.0,4.358064933144509,1884160.0,984096768.0,16187.0,3825954.0,100.0,41457.1875,46068.0,40776.0,55.0,182.152,100.0,1515.0,0,0,1.0,8,2,5724,0.7635976133333333,1479,0.9996722539265951
5537,6.645813941955566,0.0802798271179199,0.0506899356842041,0.2927331924438476,2.2366209030151367,2.1353349685668945,0.0225553512573242,1.606736660003662,22.0,3356.0,3378.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11196233728.0,134785622016.0,12.4,76013290496.0,10947308544.0,715980.0,226588.5,6.1,1812873216.0,47465271296.0,1.3450048965792505,0.0,20551680.0,21620.0,16127.0,0.0,2299.1875,46068.0,1626.0,41.0,79.70400000000001,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.5,93.9185,0.0,1740.0,23.0,5874044928.0,68914384896.0,4.358064933144509,1884160.0,989114368.0,16206.5,3845608.5,50.0,41457.1875,46068.0,40776.0,50.5,133.92700000000002,50.0,1710.0,0,0,0.0,9,11,6281,0.75610608,1633,0.9953280091285706
5539,6.388393878936768,0.078528881072998,0.0507051944732666,0.2955951690673828,1.9780969619750977,1.885758876800537,0.0223042964935302,1.3834190368652344,19.0,3144.0,3163.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11186356224.0,134785622016.0,12.4,76013290496.0,10970416128.0,715980.0,226975.0,11.8,1813397504.0,47465271296.0,1.3453938757538524,0.0,20758528.0,21639.0,16323.0,0.0,2299.1875,46068.0,1626.0,41.0,79.376,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,77.882,0.0,1740.0,41.0,5874044928.0,68914384896.0,4.358064933144509,1884160.0,999407616.0,16249.0,3885905.0,0.0,41457.1875,46068.0,40776.0,48.0,85.169,0.0,1740.0,0,0,0.2798913274137045,10,13,5429,0.7002068566666666,1492,0.9999237457911173
5540,5.257374048233032,0.0274028778076171,0.0146498680114746,0.2763679027557373,0.9306590557098388,0.8377728462219238,0.0223526954650878,0.3362736701965332,5.0,3076.0,3081.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11193339904.0,134785622016.0,12.4,76013290496.0,10975818752.0,715980.0,227056.0,9.0,1813921792.0,47465271296.0,1.3457828549284545,0.0,20873216.0,21650.0,16416.0,0.0,2299.1875,46068.0,1626.0,41.0,79.084,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,78.11,0.0,1740.0,19.8,5874044928.0,68914384896.0,4.358064933144509,1884160.0,1001476096.0,16257.0,3893917.0,0.0,41457.1875,46068.0,40776.0,47.0,85.018,0.0,1740.0,0,0,1.0,14,2,5381,0.7435423533333333,1780,0.9973894556363424
5541,5.447672128677368,0.0355799198150634,0.0206561088562011,0.2779419422149658,1.1087470054626465,1.0147051811218262,0.0224964618682861,0.4826076030731201,7.0,3367.0,3374.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11183173632.0,134785622016.0,12.4,76013290496.0,10981508096.0,715980.0,227220.0,9.8,1813921792.0,47465271296.0,1.3457828549284545,0.0,21004288.0,21660.0,16509.0,0.0,2299.1875,46068.0,1626.0,41.0,78.824,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,78.061,0.0,1740.0,23.4,5874044928.0,68914384896.0,4.358064933144509,1884160.0,1003954176.0,16267.0,3903515.0,0.0,41457.1875,46068.0,40776.0,47.0,83.177,0.0,1740.0,0,0,0.4553418012614796,6,3,6335,0.6805545900000002,1823,0.7389523983001709
5542,6.123050928115845,0.0766000747680664,0.049638032913208,0.2910959720611572,1.726149082183838,1.6319169998168943,0.0227880477905273,1.086369276046753,15.0,3542.0,3557.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11207380992.0,134785622016.0,12.4,76013290496.0,10987054080.0,715980.0,227309.0,11.6,1813921792.0,47465271296.0,1.3457828549284545,0.0,21123072.0,21670.0,16600.0,0.0,2299.1875,46068.0,1626.0,41.0,78.776,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,40.0,78.061,0.0,1740.0,35.8,5874044928.0,68914384896.0,4.358064933144509,1884160.0,1008308224.0,16285.0,3920519.0,0.0,41457.1875,46068.0,40776.0,48.0,85.541,0.0,1740.0,0,0,0.0,8,13,6059,0.6135311366666666,1865,0.9956506888071696
5543,5.493832111358643,0.0801258087158203,0.0515840053558349,0.2941350936889648,1.0821850299835205,0.9881649017333984,0.0231111049652099,0.4141645431518554,6.0,3618.0,3624.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11197292544.0,134785622016.0,12.4,76013290496.0,10994738176.0,715980.0,227463.0,11.4,1813921792.0,47465271296.0,1.3457828549284545,0.0,21245952.0,21679.0,16693.0,0.0,2299.1875,46068.0,1626.0,41.0,78.705,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,41.0,78.264,0.0,1740.0,22.8,5874044928.0,68914384896.0,4.358064933144509,1884160.0,1010581504.0,16294.0,3929302.0,0.0,41457.1875,46068.0,40776.0,48.0,86.684,0.0,1740.0,0,0,1.0,8,3,6247,0.7330524,1940,0.7848268349965414
5544,5.629209995269775,0.076894998550415,0.0495641231536865,0.2896308898925781,1.2225489616394043,1.1297268867492676,0.0223395824432373,0.633615255355835,9.0,3185.0,3194.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,4,1,0,1,4,1,1,2,1,1,1,1,1,0.0,11195985920.0,134785622016.0,12.4,76013290496.0,11000181760.0,715980.0,227559.0,10.6,1813921792.0,47465271296.0,1.3457828549284545,0.0,21368832.0,21689.0,16786.0,0.0,2299.1875,46068.0,1626.0,41.0,78.698,0.0,1740.0,0.0,3617.1875,46068.0,2944.0,41.0,78.251,0.0,1740.0,26.0,5874044928.0,68914384896.0,4.358064933144509,1884160.0,1013555200.0,16306.0,3940882.0,0.0,41457.1875,46068.0,40776.0,48.0,104.368,0.0,1740.0,0,0,0.686886723926607,6,3,6087,0.8076752533333332,1570,0.9978852073351542
