trace_rowid,query>duration,retrieve>duration,embedding>duration,reranking>duration,llm>duration,llm_request>duration,llm_scheduler>duration,llm_generate>duration,trace@query@llm_token_count_completion,trace@query@llm_token_count_prompt,trace@query@llm_token_count_total,trace@retrieve@retrieve_num,trace@embedding@embedding_model_name,trace@embedding@embedding_vector,trace@reranking@rerank_model_name,trace@reranking@top_k,trace@llm_request@llm_model_name,trace@llm_request@parameters_best_of,trace@llm_request@parameters_max_tokens,trace@llm_request@parameters_n,trace@llm_request@parameters_temperature,trace@llm_request@parameters_top_p,log@rag@httpcore.http11 - [_trace.py:85] - DEBUG,log@rag@openai._base_client - [_base_client.py:1585] - DEBUG,log@rag@httpx - [_client.py:1786] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@rag@httpcore.connection - [_trace.py:85] - DEBUG,log@rag@openai._base_client - [_base_client.py:446] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@rag@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@rag@urllib3.connectionpool - [connectionpool.py:243] - DEBUG,log@rag@opentelemetry.sdk.trace.export - [__init__.py:116] - ERROR,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log@vllm@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,metric@qdrant@cpu_usage_percent,metric@qdrant@mem_rss,metric@qdrant@mem_vms,metric@qdrant@mem_memory_percent,metric@qdrant@disk_read_bytes,metric@qdrant@disk_write_bytes,metric@qdrant@disk_read_count,metric@qdrant@disk_write_count,metric@rag@cpu_usage_percent,metric@rag@mem_rss,metric@rag@mem_vms,metric@rag@mem_memory_percent,metric@rag@disk_read_bytes,metric@rag@disk_write_bytes,metric@rag@disk_read_count,metric@rag@disk_write_count,metric@rag@gpu_3_gpu_utilization_percent,metric@rag@gpu_3_gpu_memory_used_MB,metric@rag@gpu_3_gpu_memory_total_MB,metric@rag@gpu_3_gpu_memory_process_used_MB,metric@rag@gpu_3_gpu_temperature_C,metric@rag@gpu_3_gpu_power_W,metric@rag@gpu_3_gpu_sm_activity_percent,metric@rag@gpu_3_gpu_graph_clock,metric@rag@gpu_4_gpu_utilization_percent,metric@rag@gpu_4_gpu_memory_used_MB,metric@rag@gpu_4_gpu_memory_total_MB,metric@rag@gpu_4_gpu_memory_process_used_MB,metric@rag@gpu_4_gpu_temperature_C,metric@rag@gpu_4_gpu_power_W,metric@rag@gpu_4_gpu_sm_activity_percent,metric@rag@gpu_4_gpu_graph_clock,metric@vllm@cpu_usage_percent,metric@vllm@mem_rss,metric@vllm@mem_vms,metric@vllm@mem_memory_percent,metric@vllm@disk_read_bytes,metric@vllm@disk_write_bytes,metric@vllm@disk_read_count,metric@vllm@disk_write_count,metric@vllm@gpu_5_gpu_utilization_percent,metric@vllm@gpu_5_gpu_memory_used_MB,metric@vllm@gpu_5_gpu_memory_total_MB,metric@vllm@gpu_5_gpu_memory_process_used_MB,metric@vllm@gpu_5_gpu_temperature_C,metric@vllm@gpu_5_gpu_power_W,metric@vllm@gpu_5_gpu_sm_activity_percent,metric@vllm@gpu_5_gpu_graph_clock,quality@record@quality_kb,quality@record@quality_prompt,quality@answer_correctness,trace@query@input_value_sum,trace@query@output_value_sum,trace@retrieve@documents_contents_sum,trace@retrieve@documents_scores_top3mean,trace@reranking@output_documents_contents_sum,trace@reranking@output_documents_scores_top3mean
334,9.093255996704102,1.5963099002838137,1.1951329708099363,4.199747085571289,2.597477912902832,2.230607032775879,0.0268146991729736,1.5182318687438965,20.0,3178.0,3198.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36167393280.0,134785609728.0,33.1,2443124892160.0,4051585721344.0,44826091.0,162769784.0,3.1,1810272256.0,47465263104.0,1.3430753176493877,876154880.0,3702784.0,20357.0,3180.0,0.5,2299.1875,46068.0,1626.0,37.0,62.1835,0.5,1005.0,3.0,3617.1875,46068.0,2944.0,36.0,89.14150000000001,3.0,1005.0,30.25,5951246336.0,68911230976.0,4.415342519138157,3008274432.0,372033536.0,13565.0,1436381.0,0.0,41465.1875,46068.0,40784.0,39.5,70.87549999999999,0.0,1005.0,0,0,0.0,8,17,5548,0.6212946866666667,1606,0.7033717930316925
335,9.99404001235962,1.5970230102539062,1.194979906082153,3.8990089893341056,3.928023099899292,3.634519100189209,0.0229744911193847,2.816534996032715,36.0,3710.0,3746.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36157249536.0,134785609728.0,33.1,2443124892160.0,4051591443456.0,44826091.0,162770028.0,3.1,1810534400.0,47465263104.0,1.3432698072544198,876154880.0,3891200.0,20374.5,3316.0,0.0,2299.1875,46068.0,1626.0,37.0,62.184,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,64.627,0.0,1005.0,37.7,5951246336.0,68911230976.0,4.415342519138157,3008274432.0,378380288.0,13592.5,1461201.0,21.0,41465.1875,46068.0,40784.0,40.5,109.1255,21.0,1005.0,0,0,0.1107492925712544,12,26,6896,0.7809319,2027,0.9998102188110352
336,8.094007015228271,1.6931538581848145,1.1961359977722168,4.597750902175903,1.4120450019836426,1.1210880279541016,0.0221340656280517,0.415628433227539,7.0,3185.0,3192.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,2,1,1,1,0.0,36168300544.0,134785609728.0,33.1,2443124892160.0,4051608333312.0,44826091.0,162770430.0,3.0,1810534400.0,47465263104.0,1.3432698072544198,876154880.0,4024320.0,20387.5,3416.0,0.0,2299.1875,46068.0,1626.0,37.0,62.177,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.08,0.0,1005.0,33.45,5951246336.0,68911230976.0,4.415342519138157,3008274432.0,387215360.0,13629.5,1495901.0,50.0,41465.1875,46068.0,40784.0,41.5,85.811,50.0,1005.0,0,0,0.4553418012614796,9,3,6553,0.5887361866666666,1662,0.6682607141944269
337,9.100190877914429,1.6941399574279783,1.292330980300903,5.195542097091675,1.804919004440308,1.5111639499664309,0.0226352214813232,0.7389864921569824,11.0,3525.0,3536.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,1,1,4,1,1,0,0,1,1,1,1,1,0.0,36170305536.0,134785609728.0,33.1,2443124892160.0,4051609748480.0,44826091.0,162770577.0,5.0,1810534400.0,47465263104.0,1.3432698072544198,876154880.0,4124672.0,20399.0,3500.0,0.0,2299.1875,46068.0,1626.0,37.0,62.125,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.037,0.0,1005.0,5.4,5951246336.0,68911230976.0,4.415342519138157,3008274432.0,389332992.0,13637.0,1504200.0,0.0,41465.1875,46068.0,40784.0,39.0,64.757,0.0,1005.0,0,0,0.3749999999999999,5,8,6740,0.6939632833333333,1986,0.9530613422393799
338,9.794665098190308,1.6935977935791016,1.195268154144287,4.298206090927124,3.4002699851989746,3.1831789016723637,0.0214855670928955,2.509843111038208,33.0,3039.0,3072.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36195008512.0,134785609728.0,33.150000000000006,2443124894208.0,4051615923200.0,44826091.5,162770828.5,3.5,1810534400.0,47465263104.0,1.3432698072544198,876154880.0,4222976.0,20409.0,3580.0,0.0,2299.1875,46068.0,1626.0,37.0,62.17,0.0,1005.0,8.0,3617.1875,46068.0,2944.0,36.5,62.4935,8.0,1005.0,17.5,5951246336.0,68911230976.0,4.415342519138157,3008274432.0,392869888.0,13651.0,1517993.0,0.0,41465.1875,46068.0,40784.0,39.5,71.953,0.0,1005.0,0,0,0.2210449505425272,6,18,5847,0.61112248,1623,0.9912079771359762
339,10.598705053329468,1.4956719875335691,1.0946168899536133,4.600081920623779,4.110917091369629,3.922765970230103,0.0213325023651123,3.284472703933716,45.0,2886.0,2931.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36215136256.0,134785609728.0,33.150000000000006,2443124896256.0,4051627062272.0,44826092.0,162771399.0,3.1,1810534400.0,47465263104.0,1.3432698072544198,876154880.0,4339712.0,20421.5,3680.5,0.5,2299.1875,46068.0,1626.0,37.0,62.232,0.5,1005.0,17.0,3617.1875,46068.0,2944.0,36.5,62.568,17.0,1005.0,34.550000000000004,5951246336.0,68911230976.0,4.415342519138157,3008274432.0,401328128.0,13687.0,1551224.5,0.0,41465.1875,46068.0,40784.0,39.5,65.11349999999999,0.0,1005.0,0,0,0.0,11,32,5408,0.74782611,1399,0.9540658990542094
340,9.204432964324951,1.5005888938903809,1.1020889282226562,4.40223503112793,2.771605968475342,2.3992719650268555,0.0273289680480957,1.6898837089538574,22.0,3096.0,3118.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36194439168.0,134785609728.0,33.150000000000006,2443124896256.0,4051640235008.0,44826092.0,162771724.5,2.8000000000000003,1810796544.0,47465263104.0,1.3434642968594517,876154880.0,4446208.0,20433.0,3780.0,0.0,2299.1875,46068.0,1626.0,37.0,62.17,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,66.881,14.0,1005.0,42.150000000000006,5951246336.0,68911230976.0,4.415342519138157,3008274432.0,412475392.0,13734.0,1595068.5,0.0,41465.1875,46068.0,40784.0,39.5,75.9255,0.0,1005.0,0,0,0.1504221526495666,11,16,6023,0.8383160799999999,1480,0.999836266040802
341,8.299542903900146,1.394995927810669,0.995729923248291,3.99833083152771,2.5300989151000977,2.2588021755218506,0.0219330787658691,1.51143479347229,21.0,3370.0,3391.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36223821824.0,134785609728.0,33.2,2443124896256.0,4051653254144.0,44826092.0,162772314.0,3.3,1811058688.0,47465263104.0,1.3436587864644838,876154880.0,4587520.0,20448.0,3910.5,0.5,2299.1875,46068.0,1626.0,37.0,62.638,0.5,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.260000000000005,0.0,1005.0,31.35,5951246336.0,68911230976.0,4.415342519138157,3008274432.0,418678784.0,13760.5,1619329.0,50.0,41465.1875,46068.0,40784.0,42.0,79.53200000000001,50.0,1005.0,0,0,0.2414472163417522,12,14,4791,0.7526879133333333,1398,0.9997013012568156
342,7.304969072341919,1.0990209579467771,0.8984129428863525,4.0982301235198975,1.7598400115966797,1.6008100509643557,0.0121619701385498,1.033489227294922,14.0,2582.0,2596.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36214140928.0,134785609728.0,33.2,2443124896256.0,4051660723200.0,44826092.0,162772557.0,3.4,1811058688.0,47465263104.0,1.3436587864644838,876154880.0,4710400.0,20460.0,4002.0,0.0,2299.1875,46068.0,1626.0,37.0,62.178,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,61.994,0.0,1005.0,36.8,5951246336.0,68911230976.0,4.415342519138157,3008274432.0,424169472.0,13783.0,1640909.0,0.0,41465.1875,46068.0,40784.0,40.0,64.806,0.0,1005.0,0,0,0.3382007163556104,7,9,5931,0.7022452633333334,1043,0.9982112050056458
343,8.300657033920288,1.597689867019653,1.1940851211547852,4.20171594619751,1.894740104675293,1.7143728733062744,0.0204071998596191,0.9619300365447998,13.0,3465.0,3478.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36078184448.0,134785609728.0,33.05,2443124896256.0,4051663762432.0,44826092.0,162772692.0,3.8,1809958912.0,47465263104.0,1.3428428417933729,876154880.0,4786176.0,20470.0,4080.5,0.0,2299.1875,46068.0,1626.0,37.0,62.14,0.5,1005.0,24.5,3617.1875,46068.0,2944.0,36.5,65.7095,24.5,1005.0,18.0,5951246336.0,68911230976.0,4.415342519138157,3008274432.0,428273664.0,13800.0,1656992.0,0.0,41465.1875,46068.0,40784.0,40.0,67.57849999999999,0.0,1005.0,0,0,0.2392766952966368,7,8,7176,0.7718891399999999,1896,0.9889163176218668
344,9.298735857009888,1.502107858657837,1.1011250019073486,4.19909405708313,3.105159044265747,2.814547061920166,0.02288818359375,2.0376691818237305,26.0,3552.0,3578.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36215705600.0,134785609728.0,33.2,2443124896256.0,4051671993344.0,44826092.0,162772990.5,3.2,1808859136.0,47465263104.0,1.342026897122262,876154880.0,4968448.0,20487.5,4218.0,0.0,2299.1875,46068.0,1626.0,37.0,62.2015,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.352500000000006,0.0,1005.0,33.4,5951246336.0,68911230976.0,4.415342519138157,3008274432.0,433303552.0,13820.5,1676561.0,15.5,41465.1875,46068.0,40784.0,41.0,103.0825,15.5,1005.0,0,0,0.3239145443804299,10,17,6043,0.7009181566666668,2085,0.7235684593518575
345,7.307724952697754,1.0935521125793457,0.693619966506958,4.4984660148620605,1.5036070346832275,1.2155230045318604,0.0232226848602294,0.4377458095550537,6.0,3561.0,3567.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36237250560.0,134785609728.0,33.2,2443124896256.0,4051680084992.0,44826092.0,162773203.0,3.4,1808859136.0,47465263104.0,1.342026897122262,876154880.0,5070848.0,20499.0,4302.0,0.0,2299.1875,46068.0,1626.0,37.0,62.17,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,61.983,0.0,1005.0,28.6,5951246336.0,68911230976.0,4.415342519138157,3008274432.0,439156736.0,13844.0,1699553.0,0.0,41465.1875,46068.0,40784.0,40.0,64.953,0.0,1005.0,0,0,1.0,5,2,6498,0.5262027366666667,1978,0.9580722451210022
346,8.877610921859741,1.2807810306549072,0.9797470569610596,4.6989171504974365,2.3009068965911865,1.9141578674316408,0.023944616317749,1.0587966442108154,14.0,3879.0,3893.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36216987648.0,134785609728.0,33.2,2443124896256.0,4051683267584.0,44826092.0,162773412.5,3.7,1808859136.0,47465263104.0,1.342026897122262,876154880.0,5193728.0,20513.0,4404.0,0.5,2299.1875,46068.0,1626.0,37.0,62.3175,0.5,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,63.586,0.0,1005.0,14.4,5951246336.0,68911230976.0,4.415342519138157,3008274432.0,441507840.0,13853.0,1708660.0,0.0,41465.1875,46068.0,40784.0,39.5,70.2505,0.0,1005.0,0,0,0.2222222222222222,10,10,6906,0.8027634166666666,2204,0.994085431098938
347,7.893274068832397,1.5927109718322754,1.0952792167663574,4.198923110961914,1.6565611362457275,1.3616487979888916,0.0236999988555908,0.5106818675994873,7.0,3867.0,3874.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36201797632.0,134785609728.0,33.2,2443124896256.0,4051690179584.0,44826092.0,162773648.0,3.2,1809383424.0,47465263104.0,1.342415876332326,876154880.0,5369856.0,20528.5,4525.0,0.0,2299.1875,46068.0,1626.0,37.0,62.1765,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.1625,0.0,1005.0,36.1,5951246336.0,68911230976.0,4.415342519138157,3008274432.0,446973952.0,13874.5,1729924.0,15.5,41465.1875,46068.0,40784.0,40.5,104.4745,15.5,1005.0,0,0,1.0,9,2,6631,0.6174329833333334,2123,0.34102153219282627
348,7.508358955383301,1.4930081367492676,1.1890769004821775,3.998212099075317,1.656834840774536,1.2762529850006104,0.0231297016143798,0.4583547115325928,6.0,3720.0,3726.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36199976960.0,134785609728.0,33.2,2443124896256.0,4051694019584.0,44826092.0,162773792.0,4.6,1809907712.0,47465263104.0,1.3428048555423902,876154880.0,5464064.0,20539.0,4602.0,0.0,2299.1875,46068.0,1626.0,37.0,62.174,0.0,1005.0,30.0,3617.1875,46068.0,2944.0,37.0,64.768,30.0,1005.0,1.0,5951246336.0,68911230976.0,4.415342519138157,3008274432.0,448360448.0,13879.0,1735331.0,0.0,41465.1875,46068.0,40784.0,40.0,64.862,0.0,1005.0,0,0,0.6035533905932737,9,3,6105,0.62442129,2106,0.33864053113696474
349,8.941902875900269,1.2355380058288574,0.7387280464172363,4.297828912734985,2.957189083099365,2.6805129051208496,0.0264890193939209,1.9576010704040527,26.0,3219.0,3245.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36210403328.0,134785609728.0,33.2,2443124900352.0,4051698600960.0,44826093.0,162774026.0,3.1,1810432000.0,47465263104.0,1.343193834752454,876154880.0,5617664.0,20553.5,4718.0,0.0,2299.1875,46068.0,1626.0,37.0,62.197500000000005,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.236,0.0,1005.0,30.200000000000003,5951246336.0,68911230976.0,4.415342519138157,3008274432.0,452116480.0,13895.0,1749876.5,23.5,41465.1875,46068.0,40784.0,41.0,101.668,23.5,1005.0,0,0,0.2794494684715173,6,13,5348,0.7090062466666667,1586,0.9996173977851868
350,10.698706150054932,1.6987690925598145,1.100235939025879,4.598895072937012,3.7587289810180655,3.4625179767608643,0.0233354568481445,2.604727029800415,33.0,3866.0,3899.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36197482496.0,134785609728.0,33.150000000000006,2443124900352.0,4051707202560.0,44826093.0,162774279.5,3.3,1810956288.0,47465263104.0,1.343582813962518,876154880.0,5742592.0,20566.5,4818.0,0.0,2299.1875,46068.0,1626.0,37.0,62.17,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.053,0.0,1005.0,30.6,5951246336.0,68911230976.0,4.415342519138157,3008274432.0,459128832.0,13924.0,1777386.5,21.5,41465.1875,46068.0,40784.0,41.0,97.784,21.5,1005.0,0,0,0.1125299237406601,12,26,5505,0.7147186233333334,2188,0.956558624903361
351,8.39914608001709,1.4930880069732666,0.9962670803070068,4.69779896736145,1.8000130653381348,1.4963839054107666,0.0232892036437988,0.6612765789031982,9.0,3795.0,3804.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36168249344.0,134785609728.0,33.1,2443124904448.0,4051717192704.0,44826094.0,162774532.0,3.2,1810956288.0,47465263104.0,1.343582813962518,876154880.0,5867520.0,20579.5,4918.0,0.0,2299.1875,46068.0,1626.0,37.0,62.206500000000005,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.1265,0.0,1005.0,33.3,5951246336.0,68911230976.0,4.415342519138157,3008274432.0,467439616.0,13959.0,1809997.0,18.0,41465.1875,46068.0,40784.0,41.0,108.818,18.0,1005.0,0,0,0.686886723926607,5,3,6782,0.7029594033333334,2169,0.35600724381705123
352,8.204898834228516,1.500797986984253,1.0998568534851074,4.200446844100952,2.1307880878448486,1.84108304977417,0.0225872993469238,1.0684406757354736,14.0,3566.0,3580.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36169539584.0,134785609728.0,33.1,2443124908544.0,4051721851904.0,44826095.0,162774719.0,4.4,1810956288.0,47465263104.0,1.343582813962518,876154880.0,5959680.0,20591.0,5002.0,0.0,2299.1875,46068.0,1626.0,37.0,62.169,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,72.019,0.0,1005.0,1.6,5951246336.0,68911230976.0,4.415342519138157,3008274432.0,469254144.0,13965.0,1817075.0,0.0,41465.1875,46068.0,40784.0,40.0,64.936,0.0,1005.0,0,0,0.2222222222222222,10,9,5316,0.68683279,1704,0.9986253380775452
353,9.304728984832764,1.6996519565582275,1.100466012954712,4.796365976333618,2.488148927688598,2.2000539302825928,0.0208661556243896,1.6218831539154053,21.0,2591.0,2612.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36177971200.0,134785609728.0,33.1,2443124910592.0,4051725720576.0,44826095.5,162774915.5,3.5,1810956288.0,47465263104.0,1.343582813962518,876154880.0,6047744.0,20604.0,5101.0,0.0,2299.1875,46068.0,1626.0,37.0,62.289,0.0,1005.0,19.5,3617.1875,46068.0,2944.0,36.5,68.09049999999999,2.0,1005.0,20.8,5951246336.0,68911230976.0,4.415342519138157,3008274432.0,473401344.0,13982.0,1833276.0,0.0,41465.1875,46068.0,40784.0,39.5,67.2175,0.0,1005.0,0,0,0.2874574785652648,8,12,5505,0.72878309,1300,0.9776382048924764
354,7.918336868286133,1.501051902770996,1.0998120307922363,3.2987868785858154,2.7143349647521973,2.425848960876465,0.0277607440948486,1.5971124172210691,24.0,3750.0,3774.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36609353728.0,134785609728.0,33.45,2443124914688.0,4051736595456.0,44826096.5,162775345.5,2.7,1810956288.0,47465263104.0,1.343582813962518,876154880.0,6215680.0,20618.5,5218.0,0.0,2299.1875,46068.0,1626.0,37.0,62.2105,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.120000000000005,0.0,1005.0,46.400000000000006,5951246336.0,68911230976.0,4.415342519138157,3008274432.0,481392640.0,14016.5,1864579.0,23.5,41465.1875,46068.0,40784.0,41.0,91.5495,27.5,1005.0,0,0,0.0,11,20,5995,0.48090275,2187,0.2413003221154213
355,7.897770166397095,0.7946879863739014,0.4938869476318359,4.098252058029175,2.7403929233551025,2.4531400203704834,0.0287740230560302,1.5956909656524658,23.0,3891.0,3914.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,40420937728.0,134785609728.0,36.3,2443124916736.0,4051746472960.0,44826097.0,162775691.0,4.4,1810956288.0,47465263104.0,1.343582813962518,876154880.0,6311936.0,20630.0,5302.0,0.0,2299.1875,46068.0,1626.0,37.0,62.154,0.0,1005.0,22.0,3617.1875,46068.0,2944.0,38.0,78.614,22.0,1005.0,6.6,5951246336.0,68911230976.0,4.415342519138157,3008274432.0,485564416.0,14033.0,1880909.0,0.0,41465.1875,46068.0,40784.0,40.0,64.944,0.0,1005.0,0,0,0.2798913274137045,10,13,5060,0.68894156,2032,0.9912519852320353
356,8.49893307685852,1.3921098709106443,0.900836944580078,4.093939781188965,2.7152490615844727,2.427535057067871,0.022162914276123,1.7203388214111328,22.0,3137.0,3159.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36309610496.0,134785609728.0,33.2,2443124916736.0,4051753296896.0,44826097.0,162776184.0,3.0,1809051648.0,47465263104.0,1.3421697254259572,876154880.0,6465536.0,20644.5,5418.0,0.0,2299.1875,46068.0,1626.0,37.0,62.3265,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.7105,0.0,1005.0,36.45,5951246336.0,68911230976.0,4.415342519138157,3008274432.0,492349440.0,14061.0,1907403.5,50.0,41465.1875,46068.0,40784.0,41.5,111.544,22.0,1005.0,0,0,0.25,10,14,4868,0.7616555100000001,1598,0.9990150928497314
357,7.605061054229736,1.50174880027771,1.1004269123077393,4.297323942184448,1.3556630611419678,1.061187982559204,0.0231375694274902,0.2843630313873291,4.0,3549.0,3553.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36334354432.0,134785609728.0,33.3,2443124916736.0,4051765093376.0,44826097.0,162776503.0,3.6,1810100224.0,47465263104.0,1.3429476838460854,876154880.0,6557696.0,20656.0,5502.0,0.0,2299.1875,46068.0,1626.0,37.0,62.258,0.0,1005.0,0.0,3617.1875,46068.0,2944.0,36.0,62.021,0.0,1005.0,29.4,5951246336.0,68911230976.0,4.415342519138157,3008274432.0,497741824.0,14083.0,1928599.0,0.0,41465.1875,46068.0,40784.0,40.0,65.081,0.0,1005.0,0,0,1.0,12,2,6163,0.6827799433333333,1937,0.7960045536359152
358,7.398458003997803,1.598114013671875,1.1013679504394531,3.8979721069335938,1.401310920715332,1.1340270042419434,0.0218350887298584,0.3630280494689941,5.0,3519.0,3524.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36366411776.0,134785609728.0,33.3,2443124916736.0,4051767686144.0,44826097.0,162776658.5,3.8,1810100224.0,47465263104.0,1.3429476838460854,876154880.0,6674432.0,20666.0,5585.0,0.5,2299.1875,46068.0,1626.0,37.0,62.2245,0.5,1005.0,0.0,3617.1875,46068.0,2944.0,36.5,87.408,0.0,1005.0,12.8,5951246336.0,68911230976.0,4.415342519138157,3008274432.0,499638272.0,14089.0,1935927.0,0.0,41465.1875,46068.0,40784.0,40.0,65.9705,0.0,1005.0,0,0,1.0,3,2,6254,0.7477679866666667,2064,0.9876472552617391
360,7.499692916870117,1.3956878185272217,0.9967920780181884,3.6963489055633545,2.131072998046875,1.838805913925171,0.0228540897369384,1.0236210823059082,14.0,3589.0,3603.0,10.0,2,1024,2,3.0,8.0,1.0,256,1.0,0.2,1.0,20,1,2,0,1,8,1,0,1,4,1,1,0,0,1,1,1,1,1,0.0,36379090944.0,134785609728.0,33.3,2443124916736.0,4051779826688.0,44826097.0,162777452.0,4.8,1810624512.0,47465263104.0,1.3433366630561494,876154880.0,6950912.0,20741.0,5804.0,0.0,2299.1875,46068.0,1626.0,37.0,62.218,0.0,1005.0,3.0,3617.1875,46068.0,2944.0,37.0,94.27,3.0,1005.0,1.6,5951246336.0,68911230976.0,4.415342519138157,3008274432.0,505389056.0,14111.0,1958240.0,0.0,41465.1875,46068.0,40784.0,40.0,64.887,0.0,1005.0,0,0,0.4101183847695672,6,7,5649,0.78766215,1859,0.9998250404993693
