id,trace_rowid,span_id,parent_id,name,start_time,end_time,events,status_code,status_message,start_time_unix,end_time_unix,log@openai._base_client - [_base_client.py:1585] - DEBUG,log@httpcore.connection - [_trace.py:85] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO,log@httpx - [_client.py:1786] - INFO,log@httpcore.http11 - [_trace.py:85] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:546] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG,log@urllib3.connectionpool - [connectionpool.py:291] - DEBUG,log@llmrca.create_vdb.pipeline.rag - [rag.py:112] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO,log@llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG,log@openai._base_client - [_base_client.py:446] - DEBUG,log@vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG,log@vllm.engine.metrics - [metrics.py:295] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO,log@vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG,log_entries,metric@cpu_usage,metric@gpu_graph_clock,duration
123,1030,fdfa68bd4401ea9f,b5b90a3a5fd62058,embedding,2024-10-31 02:16:11.676077,2024-10-31 02:16:11.724749,[],OK,,1730340971.676077,1730340971.724749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],1.8,1005,0.04867219924926758
124,1030,4cc409f154061852,89d28b72bf9d90a4,reranking,2024-10-31 02:16:12.771482,2024-10-31 02:16:13.150213,[],OK,,1730340972.771482,1730340973.150213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],10.4,1005,0.37873101234436035
125,1030,27578ae9bcb5b682,89d28b72bf9d90a4,llm,2024-10-31 02:16:13.156188,2024-10-31 02:16:14.135128,[],OK,,1730340973.156188,1730340974.135128,1,4,0,1,10,0,0,0,0,0,0,0,1,1,1,0,1,1,"['2024-10-31 02:16:13,158 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 02:16:13,159 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:16:13,159 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:16:13,159 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:16:13,160 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:16:13,161 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:13,161 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:13,161 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:13,161 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:13,161 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:14,130 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:14,131 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:16:14,131 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:14,132 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:14,132 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:14,132 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:14,133 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 02:16:13,222 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 02:16:13,225 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 02:16:14,108 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 02:16:14,131 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,0.9789400100708008
126,1030,e4304d47db54d7ee,27578ae9bcb5b682,llm_request,2024-10-31 02:16:13.222725,2024-10-31 02:16:14.107626,[],OK,,1730340973.222725,1730340974.107626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.8849010467529297
127,1030,d1b012448b61182d,e4304d47db54d7ee,llm_scheduler,2024-10-31 10:16:13.242715,2024-10-31 10:16:13.262705,[],OK,,1730340973.2427151,1730340973.2627048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],20.4,1005,0.019989728927612305
128,1030,96b1cb05911b7342,e4304d47db54d7ee,llm_generate,2024-10-31 10:16:13.738413,2024-10-31 10:16:14.078798,[],OK,,1730340973.738413,1730340974.0787976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],20.4,1005,0.34038448333740234
129,1031,89996aa2be9f760b,,query,2024-10-31 02:16:20.165724,2024-10-31 02:16:28.656410,[],OK,,1730340980.165724,1730340988.65641,1,8,3,2,20,4,1,1,0,0,1,1,1,1,1,1,1,1,"['2024-10-31 02:16:20,223 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:16:20,228 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:16:20,230 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:16:20,230 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:20,231 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:20,231 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:20,231 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:20,232 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:20,234 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:20,234 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:16:20,234 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:20,236 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:20,236 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:20,236 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:20,237 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:16:20,237 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:16:21,253 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:16:21,257 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 02:16:21,655 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:16:21,655 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 02:16:21,656 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 02:16:21,659 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 02:16:21,660 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:16:21,660 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:16:21,660 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:16:21,661 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:16:21,661 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:21,661 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:21,661 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:21,661 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:21,661 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:22,637 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:22,638 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:16:22,638 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:22,639 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:22,639 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:22,639 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:22,640 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 02:16:22,648 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:16:22,649 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 02:16:24,651 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:16:26,654 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:16:28,656 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:16:20,305 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 02:16:21,722 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 02:16:21,724 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 02:16:22,614 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 02:16:22,637 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,8.490685939788818
130,1031,96f13d25518565c9,89996aa2be9f760b,retrieve,2024-10-31 02:16:20.166558,2024-10-31 02:16:21.244063,[],OK,,1730340980.166558,1730340981.244063,0,4,0,1,10,1,0,0,0,0,0,0,0,0,0,1,0,0,"['2024-10-31 02:16:20,223 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:16:20,228 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:16:20,230 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:16:20,230 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:20,231 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:20,231 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:20,231 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:20,232 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:20,234 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:20,234 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:16:20,234 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:20,236 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:20,236 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:20,236 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:20,237 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:16:20,237 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:16:20,305 - vllm.engine.metrics - [metrics.py:295] - INFO']",12.2,1005,1.0775048732757568
131,1031,8661d3774a8caad3,96f13d25518565c9,embedding,2024-10-31 02:16:20.167315,2024-10-31 02:16:20.217263,[],OK,,1730340980.167315,1730340980.217263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.2,1005,0.04994797706604004
132,1031,6ec0741047b2b6ac,89996aa2be9f760b,reranking,2024-10-31 02:16:21.261110,2024-10-31 02:16:21.650489,[],OK,,1730340981.26111,1730340981.650489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.2,1005,0.38937902450561523
133,1031,4113088ceac5c13d,89996aa2be9f760b,llm,2024-10-31 02:16:21.656706,2024-10-31 02:16:22.642123,[],OK,,1730340981.656706,1730340982.642123,1,4,0,1,10,0,0,0,0,0,0,0,1,1,1,0,1,1,"['2024-10-31 02:16:21,659 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 02:16:21,660 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:16:21,660 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:16:21,660 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:16:21,661 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:16:21,661 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:21,661 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:21,661 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:21,661 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:21,661 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:22,637 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:22,638 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:16:22,638 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:22,639 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:22,639 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:22,639 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:22,640 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 02:16:21,722 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 02:16:21,724 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 02:16:22,614 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 02:16:22,637 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,0.9854168891906738
134,1031,21a08c70103dc1c3,4113088ceac5c13d,llm_request,2024-10-31 02:16:21.722061,2024-10-31 02:16:22.614168,[],OK,,1730340981.722061,1730340982.614168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.8921070098876953
135,1031,a053d1343707675f,21a08c70103dc1c3,llm_scheduler,2024-10-31 10:16:21.742450,2024-10-31 10:16:21.762839,[],OK,,1730340981.74245,1730340981.7628388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],16.8,1005,0.02038884162902832
136,1031,4e11f09db9824c38,21a08c70103dc1c3,llm_generate,2024-10-31 10:16:22.239505,2024-10-31 10:16:22.584772,[],OK,,1730340982.239505,1730340982.584772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],16.8,1005,0.34526705741882324
137,1032,31161539c657d34d,,query,2024-10-31 02:16:28.671633,2024-10-31 02:16:37.163993,[],OK,,1730340988.671633,1730340997.163993,1,8,3,2,20,4,1,1,0,0,1,1,1,1,1,1,1,1,"['2024-10-31 02:16:28,729 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:16:28,734 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:16:28,735 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:16:28,736 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:28,736 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:28,736 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:28,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:28,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:28,739 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:28,740 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:16:28,740 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:28,742 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:28,742 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:28,742 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:28,742 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:16:28,743 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:16:29,771 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:16:29,774 - llmrca.create_vdb.pipeline.rag - [rag.py:117] - DEBUG', '2024-10-31 02:16:30,168 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:16:30,168 - llmrca.create_vdb.pipeline.rag - [rag.py:125] - DEBUG', '2024-10-31 02:16:30,169 - llmrca.create_vdb.pipeline.rag - [rag.py:133] - DEBUG', '2024-10-31 02:16:30,171 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 02:16:30,172 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:16:30,173 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:16:30,173 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:16:30,174 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:16:30,174 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:30,174 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:30,174 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:30,174 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:30,174 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:31,144 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:31,145 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:16:31,145 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:31,146 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:31,146 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:31,147 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:31,147 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 02:16:31,155 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:16:31,156 - llmrca.create_vdb.pipeline.rag - [rag.py:143] - INFO', '2024-10-31 02:16:33,159 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:16:35,161 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:16:37,163 - llmrca.create_vdb.pipeline.rag - [rag.py:158] - INFO', '2024-10-31 02:16:30,234 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 02:16:30,236 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 02:16:30,322 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 02:16:31,122 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 02:16:31,145 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,8.49235987663269
138,1032,770a197d1d143972,31161539c657d34d,retrieve,2024-10-31 02:16:28.672557,2024-10-31 02:16:29.750133,[],OK,,1730340988.672557,1730340989.750133,0,4,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,"['2024-10-31 02:16:28,729 - urllib3.connectionpool - [connectionpool.py:546] - DEBUG', '2024-10-31 02:16:28,734 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:16:28,735 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:16:28,736 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:28,736 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:28,736 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:28,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:28,737 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:28,739 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:28,740 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:16:28,740 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:28,742 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:28,742 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:28,742 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:28,742 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:16:28,743 - httpcore.connection - [_trace.py:85] - DEBUG']",12.2,1005,1.077575922012329
139,1032,036596dfa0fbd6c6,770a197d1d143972,embedding,2024-10-31 02:16:28.673345,2024-10-31 02:16:28.722210,[],OK,,1730340988.673345,1730340988.72221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.2,1005,0.04886484146118164
140,1032,c9b2c4f9cd3f423a,31161539c657d34d,reranking,2024-10-31 02:16:29.784031,2024-10-31 02:16:30.163003,[],OK,,1730340989.784031,1730340990.163003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],12.2,1005,0.37897205352783203
141,1032,d625d5ca60c78bfd,31161539c657d34d,llm,2024-10-31 02:16:30.169511,2024-10-31 02:16:31.149419,[],OK,,1730340990.169511,1730340991.149419,1,4,0,1,10,0,0,0,0,0,0,0,1,1,1,1,1,1,"['2024-10-31 02:16:30,171 - openai._base_client - [_base_client.py:446] - DEBUG', '2024-10-31 02:16:30,172 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:16:30,173 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:16:30,173 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:16:30,174 - httpcore.connection - [_trace.py:85] - DEBUG', '2024-10-31 02:16:30,174 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:30,174 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:30,174 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:30,174 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:30,174 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:31,144 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:31,145 - httpx - [_client.py:1786] - INFO', '2024-10-31 02:16:31,145 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:31,146 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:31,146 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:31,147 - httpcore.http11 - [_trace.py:85] - DEBUG', '2024-10-31 02:16:31,147 - openai._base_client - [_base_client.py:1585] - DEBUG', '2024-10-31 02:16:30,234 - vllm.engine.async_llm_engine - [async_llm_engine.py:648] - INFO', '2024-10-31 02:16:30,236 - vllm.engine.async_llm_engine - [async_llm_engine.py:578] - DEBUG', '2024-10-31 02:16:30,322 - vllm.engine.metrics - [metrics.py:295] - INFO', '2024-10-31 02:16:31,122 - vllm.engine.async_llm_engine - [async_llm_engine.py:134] - INFO', '2024-10-31 02:16:31,145 - vllm.engine.async_llm_engine - [async_llm_engine.py:564] - DEBUG']",0.0,0,0.9799079895019531
142,1032,7b819d6bccad59fa,d625d5ca60c78bfd,llm_request,2024-10-31 02:16:30.234139,2024-10-31 02:16:31.121836,[],OK,,1730340990.234139,1730340991.121836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],0.0,0,0.8876969814300537
143,1032,545d4dbb13bb0ffa,7b819d6bccad59fa,llm_scheduler,2024-10-31 10:16:30.254259,2024-10-31 10:16:30.274379,[],OK,,1730340990.2542589,1730340990.2743783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],20.8,1005,0.020119428634643555
144,1032,73535e1d61adcb14,7b819d6bccad59fa,llm_generate,2024-10-31 10:16:30.751344,2024-10-31 10:16:31.092836,[],OK,,1730340990.7513435,1730340991.0928357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],20.8,1005,0.3414921760559082
